Nrand,region,Python,RapidMiner,R Language,SQL Language,Excel,Anaconda,Tensorflow,Tableau,scikit-learn,Keras,Apache Spark,with DL,with BD,ntools,Votes
400,asia,1,1,0,1,1,0,1,0,0,1,0,1,1,11,Excel;PyCharm;QlikView;RapidMiner;C/C++;Java;Python;SQL Language;Commercial Hadoop Tools;Keras;Tensorflow
1644,usca,1,0,0,0,0,0,0,0,0,0,1,0,1,7,Dataiku;Python;Scala;Apache Spark;Commercial Hadoop Tools;SQL on Hadoop tools;Spark SQL
291,usca,0,0,0,1,1,0,0,1,0,0,0,0,1,7,Excel;SAS Base;SAS Enterprise Miner;Tableau;Teradata;SQL Language;Commercial Hadoop Tools
1964,euro,1,1,1,1,0,0,1,1,0,0,0,1,1,16,QlikView;RapidMiner;Tableau;Teradata;Other free analytics/data mining tools;Other paid analytics/data mining/data science software;Perl;Python;R Language;SQL Language;Other programming and data languages;Commercial Hadoop Tools;PyTorch;Tensorflow;Torch;Other Deep Learning Tools
388,euro,0,1,0,0,1,0,0,0,0,0,0,0,0,4,Excel;RapidMiner;SAS Base;Other programming and data languages
405,euro,1,0,1,1,1,1,1,1,0,0,0,1,0,10,Anaconda;Excel;Microsoft Power BI;Microsoft SQL Server;Tableau;Other free analytics/data mining tools;Python;R Language;SQL Language;Tensorflow
213,aunz,1,1,0,1,0,1,1,0,0,0,0,1,0,11,Amazon Machine Learning;Anaconda;IBM SPSS Modeler;IBM SPSS Statistics;IBM Watson / Watson Analytics;Microsoft Azure Machine Learning;Microsoft SQL Server;RapidMiner;Python;SQL Language;Tensorflow
1637,usca,1,0,0,1,0,0,0,0,1,0,0,0,0,3,scikit-learn;Python;SQL Language
864,euro,1,0,1,1,0,0,0,0,0,0,0,0,1,6,Dataiku;Python;R Language;Scala;SQL Language;SQL on Hadoop tools
1785,aunz,1,1,1,1,0,0,1,1,1,0,1,1,1,13,Amazon Machine Learning;RapidMiner;scikit-learn;Tableau;Python;R Language;Scala;SQL Language;Apache Spark;Open Source Hadoop Tools;Spark SQL;Apache MXnet;Tensorflow
412,asia,1,0,1,1,0,1,1,0,0,1,0,1,1,8,Anaconda;Python;R Language;SQL Language;Open Source Hadoop Tools;Keras;PyTorch;Tensorflow
1332,euro,0,1,0,0,0,0,0,0,0,0,0,0,0,2,MATLAB;RapidMiner
1640,ltam,1,1,0,1,1,1,1,1,1,0,0,1,0,11,Anaconda;Excel;KNIME;RapidMiner;scikit-learn;Tableau;Weka;Other free analytics/data mining tools;Python;SQL Language;Tensorflow
797,euro,1,0,0,0,0,0,0,0,0,0,0,1,0,3,KNIME;Python;DeepLearning4J
1832,usca,1,0,1,1,1,1,0,0,0,0,1,0,1,9,Anaconda;Excel;IBM SPSS Modeler;KNIME;Python;R Language;SQL Language;Apache Spark;Spark SQL
746,usca,1,0,1,1,1,0,0,1,0,0,0,0,0,8,Alteryx;Excel;Microsoft SQL Server;Tableau;Other free analytics/data mining tools;Python;R Language;SQL Language
1986,euro,0,1,1,1,1,0,0,0,0,0,0,0,0,8,Excel;IBM Cognos;IBM SPSS Modeler;IBM SPSS Statistics;Oracle Advanced Analytics;RapidMiner;R Language;SQL Language
415,afme,1,1,0,0,0,1,1,0,0,0,0,1,0,5,Anaconda;PyCharm;RapidMiner;Python;Tensorflow
519,usca,1,1,1,0,1,1,0,0,0,0,0,1,0,12,Anaconda;BigML;Excel;IBM Cognos;KNIME;Minitab/Salford Systems;Orange;RapidMiner;Python;R Language;PyTorch;Other Deep Learning Tools
1753,euro,1,0,0,0,1,1,1,0,1,1,0,1,0,6,Anaconda;Excel;scikit-learn;Python;Keras;Tensorflow
1848,usca,1,1,1,1,0,0,1,1,1,1,1,1,1,12,Alteryx;Microsoft SQL Server;RapidMiner;scikit-learn;Tableau;Python;R Language;SQL Language;Apache Spark;Spark SQL;Keras;Tensorflow
1199,asia,1,1,1,0,0,1,0,1,1,0,1,0,1,10,Anaconda;Microsoft Azure Machine Learning;PyCharm;RapidMiner;scikit-learn;Tableau;Python;R Language;Apache Spark;Open Source Hadoop Tools
949,asia,1,0,1,0,1,1,0,1,0,0,0,0,0,7,Anaconda;Excel;Tableau;Weka;Other free analytics/data mining tools;Python;R Language
1912,usca,1,0,0,1,1,1,0,1,1,1,1,1,1,17,Anaconda;Excel;MLlib;QlikView;scikit-learn;Tableau;Python;Scala;SQL Language;Unix shell/awk/gawk;Apache Spark;Commercial Hadoop Tools;Open Source Hadoop Tools;SQL on Hadoop tools;Spark SQL;Keras;Microsoft Cognitive Toolkit (Prev. CNTK) 
227,afme,1,1,0,1,0,0,0,0,0,0,0,0,1,7,IBM Watson / Watson Analytics;PyCharm;QlikView;RapidMiner;Python;SQL Language;SQL on Hadoop tools
1502,euro,0,1,1,1,0,0,0,1,0,0,0,0,0,4,RapidMiner;Tableau;R Language;SQL Language
851,aunz,1,1,1,1,0,0,0,1,0,0,0,0,0,12,Alteryx;IBM Watson / Watson Analytics;KNIME;Microsoft SQL Server;PyCharm;RapidMiner;Tableau;Java;Perl;Python;R Language;SQL Language
1855,aunz,0,1,0,1,1,0,0,0,0,0,0,0,0,5,Alteryx;Excel;RapidMiner;Java;SQL Language
698,ltam,0,0,0,0,1,0,0,1,0,0,0,0,0,5,Excel;Microsoft Power BI;Tableau;TIBCO Statistica;Weka
1880,euro,1,1,0,0,0,0,1,0,0,1,1,1,1,5,RapidMiner;Python;Apache Spark;Keras;Tensorflow
1333,afme,1,1,0,0,0,1,0,0,0,0,0,0,1,4,Anaconda;RapidMiner;Python;SQL on Hadoop tools
484,euro,1,0,1,1,0,1,1,0,0,1,1,1,1,12,Amazon Machine Learning;Anaconda;KNIME;PyCharm;Python;R Language;SQL Language;Unix shell/awk/gawk;Apache Spark;Keras;PyTorch;Tensorflow
577,usca,0,0,0,0,0,0,0,0,0,0,0,0,0,5,IBM Cognos;IBM Data Science Experience;IBM SPSS Modeler;IBM SPSS Statistics;IBM Watson / Watson Analytics
15,euro,1,1,0,0,0,1,1,0,1,0,1,1,1,12,Amazon Machine Learning;Anaconda;Microsoft Azure Machine Learning;RapidMiner;scikit-learn;Python;Scala;Apache Spark;Commercial Hadoop Tools;Open Source Hadoop Tools;Microsoft Cognitive Toolkit (Prev. CNTK) ;Tensorflow
155,euro,1,1,0,1,0,0,1,0,0,0,1,1,1,7,RapidMiner;Python;SQL Language;Apache Spark;Spark SQL;PyTorch;Tensorflow
13,euro,1,0,1,1,1,0,0,0,0,0,0,0,0,7,Excel;Microsoft SQL Server;TIBCO Statistica;Java;Python;R Language;SQL Language
1585,euro,1,1,0,0,0,1,0,0,1,0,0,0,0,4,Anaconda;RapidMiner;scikit-learn;Python
997,asia,1,1,1,0,0,0,0,1,0,0,0,0,0,7,Microsoft Power BI;QlikView;RapidMiner;SAS Enterprise Miner;Tableau;Python;R Language
429,afme,1,1,1,1,1,0,1,1,0,1,1,1,1,15,Excel;Microsoft Azure Machine Learning;PyCharm;RapidMiner;Tableau;C/C++;Python;R Language;Scala;SQL Language;Apache Spark;SQL on Hadoop tools;Keras;Tensorflow;Theano
313,afme,1,0,0,0,1,0,0,0,1,1,0,1,0,7,Excel;PyCharm;scikit-learn;Other free analytics/data mining tools;Python;Other programming and data languages;Keras
611,usca,1,0,0,0,0,1,1,0,1,0,0,1,0,4,Anaconda;scikit-learn;Python;Tensorflow
368,euro,1,0,0,0,0,0,0,0,0,1,1,1,1,3,Python;Apache Spark;Keras
1124,usca,1,0,1,0,0,0,1,0,0,0,0,1,0,10,KNIME;Microsoft Azure Machine Learning;Microsoft SQL Server;Microsoft other ML/Data Science tools;F#;Julia;Python;R Language;Microsoft Cognitive Toolkit (Prev. CNTK) ;Tensorflow
335,euro,1,0,0,1,0,1,1,0,1,0,0,1,0,9,Anaconda;Microsoft Azure Machine Learning;Microsoft Power BI;Microsoft SQL Server;PyCharm;scikit-learn;Python;SQL Language;Tensorflow
798,usca,1,0,1,1,0,0,0,1,1,1,0,1,0,6,scikit-learn;Tableau;Python;R Language;SQL Language;Keras
1073,usca,0,0,1,0,1,0,0,0,0,0,0,0,0,4,Excel;IBM SPSS Statistics;SAS Base;R Language
976,euro,0,1,1,0,0,0,0,0,0,0,0,0,0,2,RapidMiner;R Language
1958,usca,0,1,0,0,1,0,0,1,0,0,0,0,1,4,Excel;RapidMiner;Tableau;Open Source Hadoop Tools
1510,asia,1,1,1,1,1,0,0,1,0,0,0,0,0,10,Alteryx;Excel;Microsoft Azure Machine Learning;Microsoft Power BI;Microsoft SQL Server;RapidMiner;Tableau;Python;R Language;SQL Language
1087,usca,0,1,0,0,1,0,0,0,0,0,0,0,0,4,Excel;Microsoft Power BI;RapidMiner;Other programming and data languages
1970,euro,1,1,0,1,0,1,0,1,0,0,0,0,1,10,Anaconda;Databricks Unified Analytics Platform;Microsoft SQL Server;PyCharm;RapidMiner;Tableau;Python;SQL Language;Commercial Hadoop Tools;Spark SQL
1235,usca,0,1,1,1,1,0,0,0,0,0,0,0,0,7,Excel;KNIME;QlikView;RapidMiner;SAS Base;R Language;SQL Language
659,asia,1,1,0,0,1,0,1,0,0,1,0,1,0,6,Excel;Microsoft Azure Machine Learning;RapidMiner;Python;Keras;Tensorflow
1314,usca,1,0,0,0,0,0,0,0,0,0,0,1,1,6,PyCharm;Python;Unix shell/awk/gawk;Open Source Hadoop Tools;SQL on Hadoop tools;Other Deep Learning Tools
422,euro,1,1,1,1,1,1,1,1,1,1,1,1,1,20,Anaconda;Excel;H2O.ai;Microsoft Azure Machine Learning;Microsoft Power BI;Microsoft SQL Server;RapidMiner;scikit-learn;Tableau;Python;R Language;SQL Language;Other programming and data languages;Apache Spark;Commercial Hadoop Tools;Open Source Hadoop Tools;Keras;Tensorflow;Theano;Other Deep Learning Tools
773,euro,1,0,1,1,1,1,0,0,0,1,1,1,1,13,Anaconda;Excel;H2O.ai;IBM SPSS Modeler;KNIME;Microsoft Power BI;Java;Python;R Language;SQL Language;Apache Spark;SQL on Hadoop tools;Keras
181,afme,1,1,1,1,1,1,0,1,0,0,1,0,1,16,Amazon Machine Learning;Anaconda;Excel;H2O.ai;Microsoft Power BI;Microsoft SQL Server;PyCharm;RapidMiner;Solver (former XLMiner);Tableau;Python;R Language;SQL Language;Apache Spark;Open Source Hadoop Tools;Spark SQL
1266,euro,1,1,1,1,1,0,0,1,0,0,0,0,0,9,Excel;PyCharm;RapidMiner;Tableau;Java;Python;R Language;SQL Language;Unix shell/awk/gawk
93,euro,1,1,1,0,0,0,0,0,0,0,0,0,0,7,KNIME;MATLAB;RapidMiner;C/C++;Python;R Language;Unix shell/awk/gawk
1667,euro,0,1,0,0,0,0,0,0,0,1,0,1,0,3,RapidMiner;Stata;Keras
198,asia,1,1,1,0,1,0,1,0,0,1,1,1,1,14,Excel;KNIME;MATLAB;Microsoft Power BI;RapidMiner;Rattle;C/C++;Python;R Language;Apache Spark;Spark SQL;Keras;Tensorflow;Theano
87,usca,1,1,0,1,0,1,1,0,0,0,1,1,1,13,Anaconda;MATLAB;Orange;RapidMiner;TIBCO Spotfire;Weka;Python;Scala;SQL Language;Unix shell/awk/gawk;Apache Spark;Open Source Hadoop Tools;Tensorflow
1386,asia,0,1,0,0,0,0,0,0,0,0,1,0,1,2,RapidMiner;Apache Spark
265,usca,1,1,1,0,0,0,1,0,0,1,0,1,0,6,RapidMiner;Julia;Python;R Language;Keras;Tensorflow
530,usca,1,0,0,1,1,0,0,1,0,0,0,1,1,9,Excel;PyCharm;Tableau;Other free analytics/data mining tools;Java;Python;SQL Language;SQL on Hadoop tools;PyTorch
36,euro,0,0,0,1,0,0,0,0,0,0,1,0,1,5,KNIME;Other free analytics/data mining tools;Java;SQL Language;Apache Spark
145,asia,1,1,1,1,1,1,0,1,0,0,0,1,0,12,Anaconda;Excel;IBM SPSS Statistics;KNIME;Orange;RapidMiner;Tableau;Java;Python;R Language;SQL Language;Other Deep Learning Tools
812,usca,1,0,1,0,1,0,0,0,0,0,0,0,0,4,Excel;Microsoft Power BI;Python;R Language
1197,ltam,1,1,0,0,0,1,1,0,1,0,0,1,0,9,Amazon Machine Learning;Anaconda;MATLAB;RapidMiner;scikit-learn;Python;Other programming and data languages;Tensorflow;TFLearn
8,usca,1,0,1,0,0,0,1,0,0,0,1,1,1,7,Domino Data Labs;Python;R Language;Apache Spark;Spark SQL;Apache MXnet;Tensorflow
260,usca,0,1,1,0,1,0,0,1,0,0,0,0,0,6,Excel;Microsoft SQL Server;Orange;RapidMiner;Tableau;R Language
1099,usca,1,0,1,0,1,1,0,1,0,0,0,0,0,9,Alteryx;Anaconda;Dataiku;DataRobot;Excel;Microsoft Power BI;Tableau;Python;R Language
846,usca,0,1,1,0,0,0,0,1,0,0,0,0,0,4,Alteryx;RapidMiner;Tableau;R Language
1413,euro,0,1,1,0,0,0,0,0,0,0,0,0,0,3,RapidMiner;Weka;R Language
1806,usca,1,0,1,0,1,1,1,0,1,0,0,1,0,8,Anaconda;Excel;H2O.ai;SAS Base;scikit-learn;Python;R Language;Tensorflow
1038,euro,1,0,1,0,0,1,0,0,0,0,0,0,0,5,Anaconda;H2O.ai;KNIME;Python;R Language
73,usca,1,0,0,0,1,1,1,0,1,1,1,1,1,14,Anaconda;BigML;Excel;MATLAB;PyCharm;scikit-learn;Python;Unix shell/awk/gawk;Apache Spark;Spark SQL;Apache MXnet;Caffe2;Keras;Tensorflow
1312,euro,1,0,0,1,0,1,0,0,1,0,0,0,1,5,Anaconda;scikit-learn;Python;SQL Language;SQL on Hadoop tools
1022,usca,1,1,0,0,0,0,0,1,0,0,0,0,0,3,RapidMiner;Tableau;Python
887,afme,0,1,0,0,1,0,0,0,0,0,0,0,0,2,Excel;RapidMiner
1282,afme,0,1,0,0,0,0,0,0,0,0,0,0,1,4,RapidMiner;Other programming and data languages;Commercial Hadoop Tools;Spark SQL
1076,euro,1,0,0,1,1,1,1,1,1,1,1,1,1,16,Anaconda;Excel;PyCharm;scikit-learn;Tableau;Other free analytics/data mining tools;Other paid analytics/data mining/data science software;Python;SQL Language;Apache Spark;Commercial Hadoop Tools;Open Source Hadoop Tools;SQL on Hadoop tools;Spark SQL;Keras;Tensorflow
189,euro,0,0,1,0,1,0,1,0,0,0,0,1,0,5,Alteryx;Excel;KNIME;R Language;Tensorflow
1860,euro,1,0,1,0,0,1,0,1,1,1,1,1,1,12,Anaconda;MATLAB;PyCharm;scikit-learn;Tableau;Java;Python;R Language;Other programming and data languages;Apache Spark;Keras;Torch
1818,usca,0,0,0,1,0,0,0,1,0,0,0,0,0,6,Alteryx;Microsoft Power BI;QlikView;Tableau;Java;SQL Language
1768,asia,1,1,0,1,0,1,1,0,0,1,0,1,0,9,Anaconda;PyCharm;RapidMiner;Other free analytics/data mining tools;Python;SQL Language;Keras;Tensorflow;Theano
1024,ltam,1,1,0,1,1,1,0,0,0,0,0,0,0,6,Anaconda;Excel;Microsoft SQL Server;RapidMiner;Python;SQL Language
475,euro,0,0,1,0,1,0,0,0,0,0,0,0,0,3,Excel;Microsoft SQL Server;R Language
1960,euro,0,1,0,1,1,0,0,1,0,0,0,0,0,10,Excel;KNIME;Microsoft Power BI;Orange;QlikView;RapidMiner;SAS Enterprise Miner;Tableau;Weka;SQL Language
281,ltam,0,1,0,0,1,0,0,0,0,0,0,0,0,3,Excel;IBM Cognos;RapidMiner
739,euro,1,1,0,0,0,0,0,0,0,0,1,0,1,3,RapidMiner;Python;Apache Spark
650,ltam,1,1,1,1,1,1,0,0,0,0,0,0,1,11,Anaconda;Excel;KNIME;MATLAB;Microsoft Azure Machine Learning;RapidMiner;C/C++;Python;R Language;SQL Language;SQL on Hadoop tools
38,usca,1,0,0,1,0,0,0,0,0,0,0,0,0,7,IBM SPSS Modeler;IBM SPSS Statistics;SAS Base;SAS Enterprise Miner;Python;SQL Language;Other programming and data languages
1123,euro,0,1,0,0,1,0,0,1,0,0,0,0,0,5,Excel;Microsoft SQL Server;QlikView;RapidMiner;Tableau
1627,usca,1,1,1,0,0,0,1,0,0,0,0,1,0,8,H2O.ai;Microsoft Azure Machine Learning;RapidMiner;Python;R Language;Caffe2;Microsoft Cognitive Toolkit (Prev. CNTK) ;Tensorflow
1018,euro,1,1,1,1,1,0,1,1,0,0,1,1,1,20,Excel;IBM SPSS Modeler;Pentaho;QlikView;RapidMiner;SAS Base;SAS Enterprise Miner;Tableau;Teradata;Java;Perl;Python;R Language;SQL Language;Unix shell/awk/gawk;Apache Spark;Open Source Hadoop Tools;SQL on Hadoop tools;Spark SQL;Tensorflow
1974,asia,1,0,0,1,1,0,0,0,0,0,0,0,0,6,Excel;Microsoft SQL Server;PyCharm;Other free analytics/data mining tools;Python;SQL Language
1342,euro,1,0,1,0,1,1,0,0,0,0,0,1,0,7,Anaconda;Excel;Microsoft Azure Machine Learning;Microsoft Power BI;Python;R Language;Microsoft Cognitive Toolkit (Prev. CNTK) 
72,afme,1,1,1,1,1,1,1,0,1,1,1,1,1,19,Anaconda;DataRobot;Excel;IBM SPSS Statistics;MATLAB;Minitab/Salford Systems;RapidMiner;scikit-learn;Solver (former XLMiner);Weka;Other free analytics/data mining tools;Python;R Language;SQL Language;Other programming and data languages;Apache Spark;Spark SQL;Keras;Tensorflow
1543,euro,0,1,0,0,1,0,0,0,0,0,0,0,0,4,Excel;Microsoft Power BI;Microsoft SQL Server;RapidMiner
1139,usca,1,0,1,1,0,0,1,1,0,0,0,1,1,11,Alteryx;Amazon Machine Learning;H2O.ai;KNIME;Tableau;TIBCO Spotfire;Python;R Language;SQL Language;SQL on Hadoop tools;Tensorflow
1475,euro,0,1,0,0,0,0,0,0,0,0,0,0,0,2,RapidMiner;Java
1890,euro,0,0,1,1,0,0,0,0,0,0,0,0,0,4,Dataiku;Other free analytics/data mining tools;R Language;SQL Language
1990,usca,1,1,0,1,0,1,1,1,1,1,0,1,0,14,Anaconda;MATLAB;Microsoft Power BI;Microsoft SQL Server;Microsoft other ML/Data Science tools;RapidMiner;scikit-learn;Tableau;Weka;Java;Python;SQL Language;Keras;Tensorflow
356,usca,0,1,1,0,0,0,0,0,0,0,0,0,0,2,RapidMiner;R Language
1654,usca,0,1,1,0,0,0,0,0,0,0,0,0,0,2,RapidMiner;R Language
1232,euro,0,1,1,0,1,0,0,0,0,0,0,0,0,4,Excel;RapidMiner;R Language;Other programming and data languages
1090,euro,1,0,0,1,0,1,0,0,0,0,0,1,1,5,Anaconda;Python;SQL Language;Spark SQL;Other Deep Learning Tools
1143,euro,1,0,1,1,1,0,0,1,1,1,0,1,1,12,BigML;Excel;MATLAB;scikit-learn;Tableau;Julia;Python;R Language;SQL Language;Unix shell/awk/gawk;Spark SQL;Keras
693,afme,1,0,0,1,1,0,0,1,0,0,0,0,0,4,Excel;Tableau;Python;SQL Language
744,usca,1,1,1,0,1,0,0,0,0,0,0,0,0,6,Excel;Minitab/Salford Systems;Orange;RapidMiner;Python;R Language
575,asia,0,1,0,0,0,0,0,0,0,0,0,0,0,2,RapidMiner;Java
925,usca,0,0,1,0,1,0,0,0,0,0,0,0,0,3,Excel;R Language;Other programming and data languages
276,euro,1,0,1,1,1,1,0,1,1,0,0,0,0,14,Anaconda;Excel;IBM SPSS Modeler;IBM SPSS Statistics;KNIME;Microsoft Azure Machine Learning;Microsoft SQL Server;SAS Base;scikit-learn;Tableau;Weka;Python;R Language;SQL Language
874,usca,0,0,1,1,1,0,0,1,0,0,0,0,0,7,Excel;Microsoft Power BI;Microsoft SQL Server;Tableau;Other free analytics/data mining tools;R Language;SQL Language
1395,euro,1,0,0,1,0,1,0,1,1,0,1,1,1,14,Anaconda;Dataiku;Microsoft Azure Machine Learning;Microsoft Machine Learning Server (former R Server);SAS Enterprise Miner;scikit-learn;Tableau;Teradata;Python;Scala;SQL Language;Unix shell/awk/gawk;Apache Spark;PyTorch
787,euro,1,1,0,0,0,0,0,1,0,0,0,0,0,3,RapidMiner;Tableau;Python
1688,euro,1,1,1,0,0,1,0,0,0,0,1,1,1,11,Anaconda;KNIME;RapidMiner;Python;R Language;Scala;Apache Spark;Open Source Hadoop Tools;SQL on Hadoop tools;Spark SQL;PyTorch
1538,euro,0,1,0,0,0,0,0,0,0,0,0,0,0,2,QlikView;RapidMiner
1894,usca,1,0,1,1,0,1,1,0,1,1,0,1,0,9,Anaconda;scikit-learn;Other free analytics/data mining tools;Python;R Language;SQL Language;Unix shell/awk/gawk;Keras;Tensorflow
491,euro,1,0,1,1,1,1,0,0,1,0,1,0,1,18,Amazon Machine Learning;Anaconda;Excel;H2O.ai;Microsoft Azure Machine Learning;Microsoft Machine Learning Server (former R Server);Microsoft Power BI;Microsoft SQL Server;Microsoft other ML/Data Science tools;MLlib;PyCharm;scikit-learn;Python;R Language;Scala;SQL Language;Apache Spark;Spark SQL
1308,euro,1,1,0,0,0,0,1,0,1,1,0,1,0,5,RapidMiner;scikit-learn;Python;Keras;Tensorflow
600,afme,1,1,1,0,0,0,1,0,1,0,1,1,1,12,Amazon Machine Learning;DataRobot;H2O.ai;RapidMiner;Rattle;scikit-learn;Python;R Language;Apache Spark;Caffe;PyTorch;Tensorflow
1957,euro,1,0,1,0,1,0,0,0,0,0,0,0,0,3,Excel;Python;R Language
1476,euro,1,0,1,1,1,0,0,0,0,0,1,1,1,10,Excel;Java;Python;R Language;Scala;SQL Language;Unix shell/awk/gawk;Other programming and data languages;Apache Spark;DeepLearning4J
1086,euro,1,0,0,0,0,0,1,0,1,1,0,1,0,5,PyCharm;scikit-learn;Python;Keras;Tensorflow
1863,usca,1,0,0,0,0,0,0,0,0,0,1,1,1,12,Dataiku;Python;Scala;Apache Spark;Open Source Hadoop Tools;SQL on Hadoop tools;Spark SQL;DeepLearning4J;Lasagne;Microsoft Cognitive Toolkit (Prev. CNTK) ;PaddlePaddle;Other Deep Learning Tools
1853,aunz,0,1,0,0,0,0,0,0,0,0,0,1,1,4,RapidMiner;Other programming and data languages;Open Source Hadoop Tools;Other Deep Learning Tools
131,usca,1,0,0,1,1,0,0,0,0,0,0,0,0,5,Excel;Microsoft SQL Server;PyCharm;Python;SQL Language
1396,ltam,1,1,1,0,0,0,1,0,0,0,0,1,1,7,Microsoft Power BI;Pentaho;RapidMiner;Python;R Language;Open Source Hadoop Tools;Tensorflow
337,asia,1,0,0,0,0,1,1,0,0,1,0,1,0,5,Anaconda;PyCharm;Python;Keras;Tensorflow
834,euro,1,0,1,0,1,1,0,0,0,0,0,0,0,5,Anaconda;Excel;KNIME;Python;R Language
1689,usca,1,0,1,0,0,1,1,0,1,0,0,1,0,8,Anaconda;KNIME;SAP Analytics/Predictive Analytics;scikit-learn;Other paid analytics/data mining/data science software;Python;R Language;Tensorflow
1334,euro,1,0,0,1,0,1,1,0,1,1,1,1,1,12,Anaconda;Dataiku;PyCharm;scikit-learn;Python;SQL Language;Unix shell/awk/gawk;Apache Spark;SQL on Hadoop tools;Spark SQL;Keras;Tensorflow
752,usca,1,1,0,1,0,0,0,0,0,0,1,0,1,8,RapidMiner;Weka;Java;Python;SQL Language;Apache Spark;Commercial Hadoop Tools;Open Source Hadoop Tools
425,usca,1,1,0,1,0,0,0,0,0,0,0,0,0,6,KNIME;Microsoft Power BI;RapidMiner;Weka;Python;SQL Language
704,ltam,0,0,0,1,0,0,0,0,0,0,0,1,1,9,Dataiku;Microsoft Power BI;Microsoft SQL Server;Pentaho;QlikView;SQL Language;Other programming and data languages;SQL on Hadoop tools;Other Deep Learning Tools
790,usca,1,1,1,1,0,0,0,1,0,0,0,0,0,10,QlikView;RapidMiner;SAP Analytics/Predictive Analytics;SAP HANA;SAS Base;SAS Enterprise Miner;Tableau;Python;R Language;SQL Language
772,afme,0,0,0,0,1,0,0,0,0,0,0,0,0,5,Excel;MATLAB;Microsoft Machine Learning Server (former R Server);Minitab/Salford Systems;SAS Base
593,usca,1,1,1,1,0,0,0,1,0,0,0,0,0,6,RapidMiner;Tableau;C/C++;Python;R Language;SQL Language
1760,usca,1,0,0,0,1,0,0,0,1,0,1,0,1,11,Excel;IBM Data Science Experience;IBM SPSS Statistics;IBM Watson / Watson Analytics;scikit-learn;Other free analytics/data mining tools;Java;Python;Apache Spark;Commercial Hadoop Tools;Open Source Hadoop Tools
1484,usca,1,1,1,1,0,1,1,0,0,1,0,1,1,14,Anaconda;MATLAB;RapidMiner;Weka;C/C++;Python;R Language;SQL Language;Open Source Hadoop Tools;Caffe;DeepLearning4J;Keras;Tensorflow;Theano
837,usca,1,0,1,1,1,1,1,1,1,0,0,1,1,10,Anaconda;Excel;scikit-learn;Tableau;Python;R Language;SQL Language;Commercial Hadoop Tools;SQL on Hadoop tools;Tensorflow
2033,ltam,1,0,1,1,1,1,0,0,1,0,1,0,1,13,Amazon Machine Learning;Anaconda;Excel;MLlib;PyCharm;scikit-learn;Other free analytics/data mining tools;Java;Python;R Language;Scala;SQL Language;Apache Spark
1375,asia,1,0,1,1,1,0,0,0,0,0,0,0,1,5,Excel;Python;R Language;SQL Language;Spark SQL
41,usca,1,1,0,0,0,0,0,0,0,0,0,0,0,2,RapidMiner;Python
782,euro,1,1,0,0,0,1,1,0,0,0,0,1,0,6,Anaconda;BigML;RapidMiner;Python;Tensorflow;Other Deep Learning Tools
814,euro,1,1,1,1,1,0,0,1,0,0,1,0,1,11,Excel;Microsoft Azure Machine Learning;Microsoft Power BI;Microsoft SQL Server;RapidMiner;Tableau;Python;R Language;SQL Language;Apache Spark;SQL on Hadoop tools
9,ltam,1,0,1,0,0,1,1,0,0,0,1,1,1,7,Anaconda;MLlib;Weka;Python;R Language;Apache Spark;Tensorflow
1394,euro,1,0,0,0,0,0,1,0,0,0,0,1,0,4,Mathematica;Python;Tensorflow;Theano
655,euro,1,0,0,1,0,1,1,1,1,0,0,1,0,7,Anaconda;PyCharm;scikit-learn;Tableau;Python;SQL Language;Tensorflow
76,ltam,0,1,1,0,0,0,0,0,0,0,0,0,1,3,RapidMiner;R Language;Commercial Hadoop Tools
1088,usca,1,1,0,0,0,0,0,0,0,0,0,0,0,4,RapidMiner;Weka;Java;Python
1067,usca,0,1,0,0,0,0,1,0,0,0,1,1,1,4,RapidMiner;Java;Apache Spark;Tensorflow
998,ltam,1,1,1,1,1,0,0,0,0,0,0,0,0,7,Excel;IBM SPSS Statistics;Minitab/Salford Systems;RapidMiner;Python;R Language;SQL Language
580,usca,1,1,1,1,1,1,0,1,1,0,0,0,1,12,Anaconda;Excel;Microsoft SQL Server;RapidMiner;scikit-learn;Tableau;Other free analytics/data mining tools;Java;Python;R Language;SQL Language;SQL on Hadoop tools
1161,usca,1,0,0,0,0,0,0,0,0,0,0,0,0,2,MicroStrategy;Python
1008,euro,1,1,0,0,0,0,1,0,1,1,0,1,0,7,KNIME;RapidMiner;scikit-learn;Other free analytics/data mining tools;Python;Keras;Tensorflow
810,euro,1,1,1,1,0,1,0,0,0,0,0,0,0,7,Anaconda;H2O.ai;KNIME;RapidMiner;Python;R Language;SQL Language
91,asia,1,1,1,0,1,0,0,0,0,0,0,0,0,5,Excel;PyCharm;RapidMiner;Python;R Language
208,euro,1,0,0,0,1,1,0,0,1,0,0,0,0,8,Alteryx;Anaconda;Excel;Microsoft Power BI;Microsoft SQL Server;scikit-learn;TIBCO Spotfire;Python
365,usca,1,1,1,1,1,1,1,1,1,1,1,1,1,16,Anaconda;Excel;Microsoft Power BI;PyCharm;RapidMiner;scikit-learn;Tableau;Weka;Python;R Language;Scala;SQL Language;Apache Spark;Spark SQL;Keras;Tensorflow
466,euro,1,1,0,0,0,0,0,0,0,0,0,0,0,3,RapidMiner;Java;Python
1499,usca,0,0,1,1,0,0,0,0,0,0,0,0,0,4,KNIME;Microsoft SQL Server;R Language;SQL Language
