seas_id,season,player_id,player,birth_year,pos,age,experience,lg,tm,g,gs,mp,fg_per_100_poss,fga_per_100_poss,fg_percent,x3p_per_100_poss,x3pa_per_100_poss,x3p_percent,x2p_per_100_poss,x2pa_per_100_poss,x2p_percent,ft_per_100_poss,fta_per_100_poss,ft_percent,orb_per_100_poss,drb_per_100_poss,trb_per_100_poss,ast_per_100_poss,stl_per_100_poss,blk_per_100_poss,tov_per_100_poss,pf_per_100_poss,pts_per_100_poss,o_rtg,d_rtg
29496,2021,4442,Quinn Cook,NA,PG,27,5,NBA,LAL,16,0,62,9.4,20.4,0.462,3.9,10.2,0.385,5.5,10.2,0.538,3.1,3.9,0.8,0,3.9,3.9,3.9,0.8,0.8,2.4,1.6,25.9,111,111
29497,2021,4442,Quinn Cook,NA,PG,27,5,NBA,CLE,7,0,95,8.8,21.8,0.405,3.1,6.7,0.462,5.7,15.1,0.379,1.6,1.6,1,1,5.2,6.2,6.7,1.6,0,2.1,4.2,22.3,105,117
29498,2021,4780,Quinndary Weatherspoon,NA,SG,24,2,NBA,SAS,20,0,121,6.4,14,0.457,0.4,2.4,0.167,6,11.6,0.517,5.2,6.4,0.813,1.2,3.2,4.4,3.2,3.2,0.8,4,7.2,18.4,97,111
29499,2021,4877,R.J. Hampton,NA,SG-PG,19,1,NBA,TOT,51,1,888,7.5,17.2,0.435,1.5,4.8,0.31,6,12.4,0.482,3,4.5,0.671,1.6,8.3,9.8,4.8,1.2,0.6,2.9,3.4,19.5,100,115
29500,2021,4877,R.J. Hampton,NA,PG,19,1,NBA,DEN,25,0,233,5.3,12.7,0.417,1.1,3.8,0.278,4.2,8.9,0.476,1.9,2.5,0.75,2.1,8.5,10.6,3,1.1,0.4,2.3,4.7,13.6,100,113
29501,2021,4877,R.J. Hampton,NA,SG,19,1,NBA,ORL,26,1,655,8.2,18.8,0.439,1.6,5.1,0.319,6.6,13.7,0.484,3.4,5.2,0.657,1.4,8.2,9.6,5.4,1.2,0.6,3.1,2.9,21.5,100,115
29502,2021,3704,Rajon Rondo,NA,PG,34,15,NBA,TOT,45,3,770,6.1,13.8,0.442,2.3,5.7,0.404,3.8,8.1,0.468,1,1.1,0.941,1.2,5.9,7,12.8,2.4,0.3,5.1,3.4,15.5,108,112
29503,2021,3704,Rajon Rondo,NA,PG,34,15,NBA,ATL,27,2,402,5.4,13.5,0.4,2.1,5.5,0.378,3.3,8,0.415,0.1,0.2,0.5,0.5,6.2,6.7,11.6,2.3,0.2,4.8,3.1,13,98,113
29504,2021,3704,Rajon Rondo,NA,PG,34,15,NBA,LAC,18,1,368,6.9,14.1,0.486,2.6,5.9,0.432,4.3,8.2,0.525,2,2,1,1.9,5.5,7.4,14,2.4,0.3,5.4,3.8,18.3,118,111
29505,2021,4358,Raul Neto,NA,PG,28,6,NBA,WAS,64,22,1403,6.9,14.7,0.468,2.1,5.4,0.39,4.8,9.3,0.512,2.5,2.8,0.882,0.9,4.2,5.1,4.8,2.4,0.2,1.7,3.6,18.3,115,113
29506,2021,4666,Ray Spalding,NA,C,23,2,NBA,HOU,2,0,19,5,10,0.5,0,2.5,0,5,7.5,0.667,0,5,0,5,5,10,0,0,5,7.5,7.5,10,60,114
29507,2021,4781,Rayjon Tucker,NA,PG,23,2,NBA,PHI,14,0,68,6.4,12.8,0.5,1.4,5,0.286,5,7.8,0.636,9.9,13.5,0.737,0.7,7.1,7.8,4.3,1.4,0,2.8,5.7,24.1,123,110
29508,2021,4194,Reggie Bullock,NA,SF,29,8,NBA,NYK,65,64,1949,6.4,14.4,0.442,4.2,10.2,0.41,2.2,4.2,0.521,1.3,1.4,0.909,0.4,5.3,5.7,2.5,1.3,0.3,1.2,3.7,18.2,118,111
29509,2021,4050,Reggie Jackson,NA,SG,30,10,NBA,LAC,67,43,1544,8.4,18.8,0.45,3.9,9,0.433,4.5,9.7,0.465,2.1,2.6,0.817,0.8,5.4,6.2,6.6,1.3,0.2,2.4,4.1,22.9,116,113
29510,2021,4878,Reggie Perry,NA,PF,20,1,NBA,BRK,26,0,211,7.3,17.8,0.41,0.9,4.8,0.19,6.4,13,0.491,2.3,3,0.769,6.2,10.5,16.7,3.2,1.4,1.4,3.4,9.1,17.8,101,111
29511,2021,4359,Richaun Holmes,NA,C,27,6,NBA,SAC,61,61,1782,9.9,15.5,0.637,0.1,0.3,0.182,9.8,15.2,0.645,3.6,4.6,0.794,3.9,9.7,13.6,2.7,1.1,2.6,2,5.7,23.4,130,115
29512,2021,4051,Ricky Rubio,NA,PG,30,10,NBA,MIN,68,51,1772,5.1,13.3,0.388,1.8,5.7,0.308,3.4,7.6,0.447,3.5,4,0.867,0.7,5.2,5.9,11.5,2.6,0.1,3,3.7,15.5,113,115
29513,2021,4782,RJ Barrett,NA,SG,20,2,NBA,NYK,72,72,2511,9.3,21.1,0.441,2.5,6.2,0.401,6.8,15,0.457,4.1,5.5,0.746,1.4,6.9,8.2,4.3,1.1,0.4,2.8,3.7,25.2,106,110
29514,2021,4197,Robert Covington,NA,PF,30,8,NBA,POR,70,70,2243,4.4,11.1,0.401,2.9,7.7,0.379,1.5,3.3,0.451,1.1,1.3,0.806,1.3,8.8,10.1,2.5,2.2,1.8,1.4,4.2,12.9,113,112
29515,2021,4879,Robert Franks,NA,PF,24,1,NBA,ORL,7,0,101,6.3,13.5,0.464,2.4,7.2,0.333,3.9,6.3,0.615,5.8,6.3,0.923,2.9,3.9,6.7,2.4,1.4,1.4,1,3.9,20.7,133,116
29516,2021,4667,Robert Williams,NA,C,23,3,NBA,BOS,52,13,985,9.2,12.8,0.721,0,0.1,0,9.2,12.7,0.727,2.2,3.6,0.616,6.6,11.2,17.8,4.7,2.1,4.5,2.6,5.2,20.7,139,104
29517,2021,4880,Robert Woodard,NA,SF,21,1,NBA,SAC,13,0,45,8.5,21.3,0.4,1.1,6.4,0.167,7.5,14.9,0.5,3.2,8.5,0.375,4.3,12.8,17.1,2.1,0,3.2,1.1,4.3,21.3,96,114
29518,2021,3845,Robin Lopez,NA,C,32,13,NBA,WAS,71,9,1354,9.2,14.5,0.633,0.2,0.6,0.278,9,13.9,0.649,3.4,4.7,0.723,4.8,4.5,9.3,1.9,0.5,1.5,2.6,3.7,21.9,124,116
29519,2021,4668,Rodions Kurucs,NA,SF-PF,22,3,NBA,TOT,21,0,125,4.2,12.1,0.344,2.3,8,0.286,1.9,4.2,0.455,1.1,1.5,0.75,1.9,6.8,8.7,3.8,3.4,1.5,4.9,6.1,11.7,79,109
29520,2021,4668,Rodions Kurucs,NA,PF,22,3,NBA,BRK,5,0,16,3,9,0.333,3,6,0.5,0,3,0,0,0,NA,0,9,9,6,0,0,0,3,9,128,117
29521,2021,4668,Rodions Kurucs,NA,SF,22,3,NBA,HOU,11,0,75,3.2,13.3,0.238,1.3,9.5,0.133,1.9,3.8,0.5,0.6,1.3,0.5,1.3,5.7,6.9,2.5,3.8,2.5,5.7,4.4,8.2,53,108
29522,2021,4668,Rodions Kurucs,NA,SF,22,3,NBA,MIL,5,0,34,6.9,11.1,0.625,4.1,5.5,0.75,2.8,5.5,0.5,2.8,2.8,1,4.1,8.3,12.4,5.5,4.1,0,5.5,11.1,20.7,127,106
29523,2021,4285,Rodney Hood,NA,SF,28,7,NBA,TOT,55,5,942,4.9,13.4,0.362,1.8,5.8,0.301,3.1,7.6,0.408,1.2,1.4,0.857,1.2,4.1,5.3,2.7,1.2,0.4,1.9,3.8,12.7,94,118
29524,2021,4285,Rodney Hood,NA,SF,28,7,NBA,POR,38,5,726,4.9,13.5,0.363,1.7,5.6,0.298,3.2,7.9,0.41,0.6,0.8,0.75,1.2,3.7,4.9,3.2,1.3,0.3,2.1,4,12.1,91,119
29525,2021,4285,Rodney Hood,NA,SF,28,7,NBA,TOR,17,0,216,4.7,13.2,0.356,2,6.5,0.31,2.7,6.7,0.4,3.4,3.6,0.938,1.1,5.6,6.7,1.3,0.9,0.7,1.1,3.4,14.8,103,116
29526,2021,4443,Rodney McGruder,NA,SG,29,5,NBA,DET,16,2,194,9.4,17.7,0.529,2.8,6.1,0.458,6.6,11.6,0.565,1.5,2,0.75,2,3.5,5.6,4,2,0.3,1.8,3,23,120,114
29527,2021,4783,Romeo Langford,NA,SG,21,2,NBA,BOS,18,4,283,3.6,10.2,0.356,0.9,3.1,0.278,2.8,7.1,0.39,1.6,2.1,0.75,2.1,4,6,2.2,1,0.9,1.7,4.1,9.7,95,116
29528,2021,4360,Rondae Hollis-Jefferson,NA,PF,26,6,NBA,POR,11,1,107,4.1,8.2,0.5,0,0.5,0,4.1,7.7,0.529,4.1,7.3,0.563,5,6.8,11.9,5.9,0.9,1.8,0.9,6.8,12.3,136,116
29529,2021,4560,Royce O'Neale,NA,SF,27,4,NBA,UTA,71,71,2241,3.8,8.6,0.444,2.3,6,0.385,1.5,2.5,0.586,0.8,1,0.848,1.9,8.6,10.5,3.9,1.2,0.7,1.8,4,10.8,121,108
29530,2021,3713,Rudy Gay,NA,PF,34,15,NBA,SAS,63,1,1358,9.4,22.4,0.42,3.8,9.9,0.381,5.6,12.5,0.451,2.9,3.6,0.804,1.5,9.3,10.8,3.1,1.6,1.4,2.3,4.1,25.6,103,111
29531,2021,4199,Rudy Gobert,NA,C,28,8,NBA,UTA,71,71,2187,8.7,12.9,0.675,0,0.1,0,8.7,12.8,0.68,5.2,8.3,0.623,5.3,16,21.4,2,0.9,4.2,2.6,3.6,22.6,131,101
29532,2021,4784,Rui Hachimura,NA,PF,22,2,NBA,WAS,57,57,1797,8,16.6,0.478,1.2,3.5,0.328,6.8,13.1,0.519,3.2,4.1,0.77,1.3,6.7,8,2.1,1.1,0.2,1.7,3.1,20.2,107,115
29533,2021,3849,Russell Westbrook,NA,PG,32,13,NBA,WAS,65,65,2369,10.6,24.1,0.439,1.7,5.3,0.315,8.9,18.8,0.475,5.3,8,0.656,2.1,12.5,14.6,14.9,1.7,0.4,6.1,3.7,28.1,105,110
29534,2021,4561,Ryan Arcidiacono,NA,PG,26,4,NBA,CHI,44,0,450,5.3,12.6,0.419,2.7,7.2,0.373,2.6,5.4,0.48,1.4,2.2,0.65,0.5,6.7,7.2,6,1,0,1.1,5.1,14.7,118,114
29535,2021,4881,Saben Lee,NA,PG,21,1,NBA,DET,48,7,781,6.2,13.2,0.471,0.5,1.4,0.348,5.7,11.7,0.487,3.8,5.6,0.685,1.3,4.8,6.1,10.9,2,0.8,3.5,4.8,16.8,112,113
29536,2021,4882,Saddiq Bey,NA,SF,21,1,NBA,DET,70,53,1909,7.2,17.8,0.404,4.5,11.8,0.38,2.7,5.9,0.45,3.2,3.8,0.844,1.1,7.1,8.2,2.4,1.3,0.4,1.5,2.8,22,112,114
29537,2021,4883,Sam Merrill,NA,SG,24,1,NBA,MIL,30,2,233,6.4,14.5,0.444,4.2,9.5,0.447,2.2,5,0.44,0.8,0.8,1,1.2,4.8,6,4.2,1.6,0.2,2,3.4,17.9,118,114
29538,2021,4884,Sean McDermott,NA,SF,24,1,NBA,MEM,18,0,158,3.9,10,0.394,1.5,6.7,0.227,2.4,3.3,0.727,2.4,2.4,1,1.8,3.9,5.7,1.2,0.6,0.9,1.2,2.4,11.8,110,116
29539,2021,4785,Sekou Doumbouya,NA,PF,20,2,NBA,DET,56,11,869,6,15.9,0.379,1.5,6.5,0.226,4.6,9.4,0.485,2.5,3.6,0.703,2.2,5.9,8.1,2.7,1.4,0.5,2.5,5.3,16.1,93,114
29540,2021,4562,Semi Ojeleye,NA,PF,26,4,NBA,BOS,56,15,950,4.6,11.4,0.403,3,8.1,0.367,1.6,3.2,0.492,1.2,1.6,0.75,1.6,6,7.6,1.9,0.9,0,1.1,2.9,13.4,114,116
29541,2021,3902,Serge Ibaka,NA,C,31,12,NBA,LAC,41,39,955,9.6,18.9,0.51,2,6,0.339,7.6,13,0.588,2.2,2.7,0.811,3.8,10.5,14.3,3.8,0.5,2.4,2.3,3.9,23.5,119,110
29542,2021,4203,Seth Curry,NA,SG,30,7,NBA,PHI,57,57,1638,7.6,16.3,0.467,3.7,8.2,0.45,3.9,8,0.485,2,2.3,0.896,0.3,3.7,4,4.6,1.3,0.2,1.9,2.8,20.9,118,112
29543,2021,4670,Shai Gilgeous-Alexander,NA,SG,22,3,NBA,OKC,35,35,1180,11.6,22.8,0.508,2.9,6.8,0.418,8.7,15.9,0.547,7.5,9.2,0.808,0.8,5.9,6.7,8.3,1.1,0.9,4.3,2.8,33.4,118,115
29544,2021,4671,Shake Milton,NA,SG,24,3,NBA,PHI,63,4,1461,9.9,22,0.45,2.3,6.7,0.35,7.6,15.3,0.494,4.8,5.8,0.83,1.1,3.8,4.9,6.4,1.3,0.6,3.4,4.3,27,109,112
29545,2021,4563,Shaquille Harrison,NA,SG,27,4,NBA,TOT,34,0,333,3.8,11.5,0.333,0.4,2.4,0.188,3.4,9.2,0.371,2.7,3.3,0.818,1,6.1,7.1,3.7,2.5,0.7,1.6,4.9,10.8,94,110
29546,2021,4563,Shaquille Harrison,NA,SG,27,4,NBA,UTA,17,0,56,5.2,17.4,0.3,0,1.7,0,5.2,15.7,0.333,4.3,5.2,0.833,2.6,5.2,7.8,7.8,1.7,0,4.3,2.6,14.8,88,110
29547,2021,4563,Shaquille Harrison,NA,SG,27,4,NBA,DEN,17,0,277,3.6,10.3,0.345,0.5,2.5,0.214,3,7.9,0.386,2.3,2.9,0.813,0.7,6.2,7,2.9,2.7,0.9,1.1,5.4,10,97,110
29548,2021,4564,Sindarius Thornwell,NA,SG,26,4,NBA,TOT,21,1,217,3.3,10.3,0.326,1.6,5.1,0.304,1.8,5.1,0.348,0.9,1.8,0.5,0.7,3.3,4,4.7,2.9,0.4,1.6,3.3,9.1,93,114
29549,2021,4564,Sindarius Thornwell,NA,SG,26,4,NBA,NOP,14,1,73,4.6,13.8,0.333,2,5.9,0.333,2.6,7.9,0.333,0,1.3,0,0.7,2.6,3.3,2.6,3.3,0.7,2.6,2,11.2,77,112
29550,2021,4564,Sindarius Thornwell,NA,SG,26,4,NBA,ORL,7,0,144,2.7,8.4,0.32,1.4,4.7,0.286,1.4,3.7,0.364,1.4,2,0.667,0.7,3.7,4.4,5.7,2.7,0.3,1,4.1,8.1,104,114
29551,2021,4885,Skylar Mays,NA,SG,23,1,NBA,ATL,33,0,269,8,17.9,0.449,2.6,7.3,0.35,5.5,10.6,0.517,4,4.6,0.88,1.8,4.6,6.4,5.5,2.6,0.4,1.6,2.7,22.7,121,113
29552,2021,4207,Solomon Hill,NA,PF,29,8,NBA,ATL,71,16,1513,3.5,9.7,0.359,2.2,6.9,0.321,1.3,2.8,0.453,1.1,1.5,0.761,1.4,5.6,7,2.4,1.6,0.4,1.4,3.8,10.3,104,115
29553,2021,4291,Spencer Dinwiddie,NA,SG,27,7,NBA,BRK,3,3,64,4.5,12.1,0.375,1.5,5.3,0.286,3,6.8,0.444,4.5,4.5,1,0,9.8,9.8,6.8,1.5,0.8,3.8,3,15.1,102,112
29554,2021,4364,Stanley Johnson,NA,PF,24,6,NBA,TOR,61,13,1006,4.3,11.2,0.382,2.2,6.6,0.328,2.1,4.6,0.458,2.1,2.6,0.8,1.4,6,7.4,4.3,2.5,0.9,2.6,5.6,12.8,102,112
29555,2021,3903,Stephen Curry,NA,PG,32,12,NBA,GSW,63,63,2152,14.4,29.8,0.482,7.4,17.5,0.421,7,12.3,0.569,7.9,8.6,0.916,0.6,6.9,7.5,7.9,1.7,0.2,4.6,2.6,44,119,111
29556,2021,4565,Sterling Brown,NA,SG,25,4,NBA,HOU,51,14,1229,5.8,12.9,0.448,3.5,8.3,0.423,2.3,4.6,0.492,1,1.2,0.806,1.5,7.2,8.6,2.8,1.5,0.5,1.6,3.7,16,114,116
29557,2021,4208,Steven Adams,NA,C,27,8,NBA,NOP,58,58,1605,5.6,9.2,0.614,0,0.1,0,5.6,9.1,0.62,1.8,4,0.444,6.4,9,15.4,3.3,1.6,1.1,2.3,3.4,13.1,122,112
29558,2021,4672,Sviatoslav Mykhailiuk,NA,SF-SG,23,3,NBA,TOT,66,14,1324,7.6,18.4,0.411,3.8,11.4,0.334,3.8,7,0.536,1.4,1.8,0.76,0.9,5.1,5.9,4,1.9,0.4,3.2,2.3,20.4,98,114
29559,2021,4672,Sviatoslav Mykhailiuk,NA,SF,23,3,NBA,DET,36,5,634,6.5,17.3,0.377,4.4,13.2,0.333,2.1,4,0.519,1.9,2.3,0.8,0.9,4.9,5.7,4.4,2.1,0.5,3,2.6,19.3,100,113
29560,2021,4672,Sviatoslav Mykhailiuk,NA,SG,23,3,NBA,OKC,30,9,690,8.5,19.5,0.438,3.3,9.9,0.336,5.2,9.6,0.543,1,1.4,0.7,0.9,5.2,6.1,3.7,1.7,0.4,3.4,2.1,21.4,97,115
29561,2021,4566,T.J. Leaf,NA,PF,23,4,NBA,POR,7,0,35,7,13.9,0.5,0,0,NA,7,13.9,0.5,2.8,2.8,1,0,7,7,1.4,2.8,1.4,2.8,1.4,16.7,97,113
29562,2021,4365,T.J. McConnell,NA,PG,28,6,NBA,IND,69,3,1796,7.2,12.9,0.559,0.4,1.3,0.313,6.8,11.6,0.586,0.9,1.3,0.688,1.4,5.3,6.7,12,3.4,0.6,3.6,3,15.7,117,110
29563,2021,4292,T.J. Warren,NA,SF,27,7,NBA,IND,4,4,117,10.9,20.6,0.529,0,2.8,0,10.9,17.8,0.614,3.2,4,0.8,0.8,4.8,5.7,2,0.8,0,1.6,6.5,25,107,117
29564,2021,4788,Tacko Fall,NA,C,25,2,NBA,BOS,19,0,136,7.5,10.4,0.724,0,0,NA,7.5,10.4,0.724,1.8,5.4,0.333,5.7,12.9,18.7,1.1,0.4,7.2,2.2,7.9,16.9,124,104
29565,2021,3905,Taj Gibson,NA,PF,35,12,NBA,NYK,45,3,936,5.3,8.4,0.627,0.2,0.8,0.2,5.1,7.6,0.671,2.1,2.9,0.727,5.3,8.1,13.4,1.9,1.7,2.6,1.2,5.3,12.9,139,105
29566,2021,4789,Talen Horton-Tucker,NA,SG,20,2,NBA,LAL,65,4,1304,8.4,18.2,0.458,1.4,4.9,0.282,7,13.4,0.522,3.7,4.8,0.775,0.9,5.4,6.3,6.8,2.4,0.8,3.9,4.7,21.8,103,107
29567,2021,4450,Taurean Prince,NA,PF,26,5,NBA,TOT,41,10,905,7.1,17.7,0.401,3.4,8.4,0.4,3.7,9.3,0.401,3.5,4.1,0.855,1,6.7,7.7,4.1,1.5,1.2,2.5,4.1,21.1,106,114
29568,2021,4450,Taurean Prince,NA,PF,26,5,NBA,BRK,12,4,218,6.6,16.4,0.405,2.9,8.2,0.351,3.8,8.2,0.459,5.3,6,0.889,0.4,7.1,7.5,1.5,1.8,1.8,2.4,4.6,21.5,105,112
29569,2021,4450,Taurean Prince,NA,PF,26,5,NBA,CLE,29,6,687,7.3,18.2,0.399,3.5,8.5,0.415,3.7,9.7,0.385,2.9,3.5,0.837,1.2,6.5,7.8,5,1.4,1.1,2.6,3.9,21,106,115
29570,2021,4791,Terance Mann,NA,SG,24,2,NBA,LAC,67,10,1263,7,13.7,0.509,1.5,3.6,0.418,5.5,10.2,0.541,3.1,3.7,0.83,2.2,7.3,9.5,4.1,1.1,0.5,1.6,4.9,18.5,125,112
29571,2021,4792,Terence Davis,NA,SG,23,2,NBA,TOT,61,4,1074,8.7,20.5,0.428,4.4,12,0.367,4.4,8.5,0.513,2,2.5,0.818,0.9,6,6.9,3.7,2,0.6,2.8,4.4,23.9,104,115
29572,2021,4792,Terence Davis,NA,SG,23,2,NBA,TOR,34,4,493,8.5,20.6,0.414,4.3,12,0.361,4.2,8.6,0.489,1.6,1.8,0.889,0.9,5.6,6.5,3.6,1.7,0.7,2.8,4.7,23,101,114
29573,2021,4792,Terence Davis,NA,SG,23,2,NBA,SAC,27,0,581,8.9,20.3,0.439,4.5,12,0.372,4.5,8.3,0.535,2.4,3.1,0.784,0.9,6.4,7.3,3.8,2.2,0.6,2.8,4,24.7,107,116
29574,2021,4567,Terrance Ferguson,NA,SG,22,4,NBA,PHI,13,0,49,1,6.9,0.143,0,4.9,0,1,2,0.5,0,0,NA,0,1,1,2,1,0,3.9,6.9,2,30,114
29575,2021,4131,Terrence Ross,NA,SG,29,9,NBA,ORL,46,2,1347,9.2,22.3,0.412,3.2,9.5,0.337,6,12.7,0.469,4.3,5,0.87,0.5,5.2,5.7,3.9,1.7,0.8,2.7,3.2,25.9,103,115
29576,2021,4366,Terry Rozier,NA,SG,26,6,NBA,CHO,69,69,2383,10.5,23.2,0.45,4.5,11.7,0.389,5.9,11.5,0.512,3.4,4.1,0.817,1,5.2,6.2,6,1.8,0.5,2.6,2.4,28.8,113,114
29577,2021,3791,Thaddeus Young,NA,PF,32,14,NBA,CHI,68,23,1652,10.9,19.4,0.559,0.4,1.3,0.267,10.5,18.1,0.58,2.1,3.3,0.628,4.9,7.5,12.4,8.5,2.2,1.2,4,4.5,24.2,116,110
29578,2021,4367,Thanasis Antetokounmpo,NA,SF,28,3,NBA,MIL,57,3,551,5.7,11.7,0.489,0.6,2.5,0.241,5.1,9.2,0.556,2.1,4.2,0.51,4.6,6,10.6,3.9,1.9,0.9,3.7,6.3,14.1,104,112
29579,2021,4886,Théo Maledon,NA,PG,19,1,NBA,OKC,65,49,1778,6,16.4,0.368,2.8,8.4,0.335,3.2,8,0.402,2.7,3.6,0.748,0.7,5,5.6,6.1,1.5,0.3,3.8,3.4,17.6,94,116
29580,2021,4674,Theo Pinson,NA,SG,25,3,NBA,NYK,17,0,34,1.5,13.2,0.111,0,11.8,0,1.5,1.5,1,0,0,NA,0,7.4,7.4,1.5,0,0,1.5,5.9,2.9,29,113
29581,2021,4568,Thomas Bryant,NA,C,23,4,NBA,WAS,10,10,271,10,15.5,0.648,1.5,3.6,0.429,8.5,11.9,0.714,2.7,4.1,0.667,3.1,7.3,10.4,2.6,0.7,1.4,1.9,5.3,24.3,132,114
29582,2021,4451,Thon Maker,NA,C,23,5,NBA,CLE,8,0,76,6.5,11.7,0.556,0,1.3,0,6.5,10.4,0.625,6.5,7.1,0.909,5.2,6.5,11.7,2.6,1.3,2.6,1.9,4.5,19.5,133,113
29583,2021,4294,Tim Frazier,NA,PG,30,7,NBA,MEM,5,0,62,2.3,15.4,0.15,0,6.2,0,2.3,9.3,0.25,1.5,4.6,0.333,0,6.2,6.2,12.3,1.5,0.8,3.1,5.4,6.2,63,112
29584,2021,4209,Tim Hardaway Jr.,NA,SG,28,8,NBA,DAL,70,31,1985,10.1,22.6,0.447,5.1,13.1,0.391,5,9.5,0.524,3.5,4.3,0.816,0.5,5.2,5.7,3.1,0.8,0.3,1.6,2.8,28.9,116,116
29585,2021,4453,Timothé Luwawu-Cabarrot,NA,SF,25,5,NBA,BRK,58,7,1050,6,16.4,0.365,3.4,11,0.314,2.5,5.4,0.47,1.6,2,0.814,1.3,4.6,5.9,3.2,1.5,0.3,2,4.5,17,100,116
29586,2021,4055,Tobias Harris,NA,PF,28,10,NBA,PHI,62,62,2014,11.3,22.1,0.512,2,5,0.394,9.4,17.1,0.546,4.4,4.9,0.892,1.5,8.5,10,5.3,1.3,1.2,2.6,2.8,29,118,108
29587,2021,4454,Tomáš Satoranský,NA,SG,29,5,NBA,CHI,58,18,1307,6.3,12.2,0.514,1.6,4.4,0.356,4.7,7.8,0.602,2.5,2.9,0.848,1.1,4.2,5.3,10.1,1.5,0.5,3.6,3.3,16.6,118,114
29588,2021,4569,Tony Bradley,NA,C,23,4,NBA,TOT,42,8,684,9.2,13.8,0.665,0,0.2,0,9.2,13.6,0.675,2.7,3.8,0.691,5.9,10.8,16.7,2.6,1,2.1,2.3,4.3,21,131,109
29589,2021,4569,Tony Bradley,NA,C,23,4,NBA,PHI,20,8,287,8.6,12.6,0.68,0,0.2,0,8.6,12.4,0.689,1.2,1.8,0.636,6.6,10.9,17.5,2.9,1,2.2,1,4.7,18.3,145,106
29590,2021,4569,Tony Bradley,NA,C,23,4,NBA,OKC,22,0,397,9.6,14.6,0.656,0,0.2,0,9.6,14.4,0.667,3.7,5.3,0.705,5.5,10.7,16.2,2.4,1.1,2,3.2,4,22.9,123,111
29591,2021,4212,Tony Snell,NA,SG,29,8,NBA,ATL,47,23,992,4.4,8.5,0.515,3.1,5.4,0.569,1.3,3.1,0.419,0.5,0.5,1,0.9,4.7,5.6,2.9,0.6,0.5,1,3.7,12.3,135,117
29592,2021,4570,Torrey Craig,NA,SF,30,4,NBA,TOT,50,8,803,6.6,13.8,0.48,2.4,6.4,0.368,4.2,7.3,0.579,1,1.3,0.773,3.5,8.5,12,3,1.7,1.6,1.5,5,16.6,120,109
29593,2021,4570,Torrey Craig,NA,SF,30,4,NBA,MIL,18,0,201,4.2,10.7,0.391,1.9,5.1,0.364,2.3,5.6,0.417,0.2,0.5,0.5,3,7,10,3.7,2.1,1.6,1.2,5.6,10.5,113,109
29594,2021,4570,Torrey Craig,NA,SF,30,4,NBA,PHO,32,8,602,7.5,14.8,0.503,2.5,6.9,0.369,4.9,8,0.619,1.3,1.6,0.8,3.6,9,12.6,2.7,1.6,1.6,1.6,4.8,18.8,121,109
29595,2021,4676,Trae Young,NA,PG,22,3,NBA,ATL,63,63,2125,11.3,25.7,0.438,3.1,9.2,0.343,8.1,16.6,0.491,11.2,12.6,0.886,0.9,4.8,5.7,13.8,1.2,0.3,6,2.6,36.9,117,116
29596,2021,4887,Tre Jones,NA,PG,21,1,NBA,SAS,37,1,269,6.7,14.1,0.474,0.5,0.9,0.6,6.1,13.2,0.466,3.1,3.4,0.895,1.4,2.3,3.8,7,1.4,0,2.3,2.3,17,112,117
29597,2021,4793,Tremont Waters,NA,PG,23,2,NBA,BOS,26,3,238,7,17.2,0.405,3.1,7.8,0.395,3.9,9.4,0.413,3.3,3.5,0.941,1,3.3,4.3,12.7,3.1,0.2,5.5,3.5,20.3,108,112
29598,2021,4888,Trent Forrest,NA,PG,22,1,NBA,UTA,30,0,302,5.2,11.5,0.451,0.8,4.2,0.192,4.4,7.3,0.6,3.1,3.1,1,1.8,5.3,7.1,7.3,1.5,0.6,3.4,3.5,14.2,113,110
29599,2021,3563,Trevor Ariza,NA,SF,35,17,NBA,MIA,30,27,841,5.8,14.2,0.411,3,8.4,0.35,2.9,5.8,0.5,2,2.6,0.773,1.6,6.9,8.5,3.2,1.8,1.1,1.2,3.2,16.7,111,111
29600,2021,4214,Trey Burke,NA,PG,28,8,NBA,DAL,62,1,911,8.2,19.1,0.428,3.1,8.9,0.354,5,10.2,0.492,2.8,3.1,0.895,0.5,2.4,2.9,4.4,1.9,0.4,1.8,3.5,22.3,110,115
29601,2021,4369,Trey Lyles,NA,PF,25,6,NBA,SAS,23,9,358,5.8,12.2,0.478,1.9,5.4,0.35,3.9,6.8,0.58,2,3.1,0.652,1.2,10.4,11.7,1.9,0.8,0.1,0.8,1.8,15.6,116,114
29602,2021,4058,Tristan Thompson,NA,PF,29,10,NBA,BOS,54,43,1287,6.4,12.4,0.518,0,0.1,0,6.4,12.3,0.523,2.7,4.6,0.592,6.4,10.2,16.7,2.5,0.9,1.3,2.4,4.5,15.5,116,112
29603,2021,4678,Troy Brown Jr.,NA,SF,21,3,NBA,TOT,34,0,524,5.6,13,0.431,2,6.3,0.314,3.6,6.7,0.541,1.3,1.9,0.714,1.8,7.6,9.4,2.6,0.9,0.5,1.9,4.4,14.5,103,114
29604,2021,4678,Troy Brown Jr.,NA,SF,21,3,NBA,WAS,21,0,287,5.3,14.3,0.371,2.2,7.4,0.304,3.1,6.9,0.442,1.6,2.4,0.667,1.8,8,9.8,3.1,0.5,0.6,2.6,4.7,14.5,93,115
