seas_id,season,player_id,player,birth_year,pos,age,experience,lg,tm,g,gs,mp_per_game,fg_per_game,fga_per_game,fg_percent,x3p_per_game,x3pa_per_game,x3p_percent,x2p_per_game,x2pa_per_game,x2p_percent,e_fg_percent,ft_per_game,fta_per_game,ft_percent,orb_per_game,drb_per_game,trb_per_game,ast_per_game,stl_per_game,blk_per_game,tov_per_game,pf_per_game,pts_per_game
29044,2021,3585,Chris Paul,NA,PG,35,16,NBA,PHO,70,70,31.4,6.3,12.6,0.499,1.5,3.7,0.395,4.8,8.9,0.543,0.557,2.4,2.6,0.934,0.4,4.1,4.5,8.9,1.4,0.3,2.2,2.4,16.4
29045,2021,4702,Chris Silva,NA,PF,24,2,NBA,TOT,15,0,6.1,0.7,1.1,0.625,0.1,0.1,1,0.6,1,0.6,0.656,0.7,1,0.733,0.5,1.3,1.8,0.4,0.1,0.4,0.7,1.6,2.1
29046,2021,4702,Chris Silva,NA,PF,24,2,NBA,MIA,11,0,7.5,0.8,1.2,0.692,0.1,0.1,1,0.7,1.1,0.667,0.731,1,1.4,0.733,0.6,1.6,2.3,0.5,0.1,0.5,0.8,1.8,2.7
29047,2021,4702,Chris Silva,NA,PF,24,2,NBA,SAC,4,0,2.3,0.3,0.8,0.333,0,0,NA,0.3,0.8,0.333,0.333,0,0,NA,0,0.5,0.5,0,0,0.3,0.3,1,0.5
29048,2021,4313,Christian Wood,NA,C,25,5,NBA,HOU,41,41,32.3,8,15.6,0.514,1.9,5,0.374,6.1,10.6,0.581,0.574,3,4.8,0.631,1.9,7.8,9.6,1.7,0.8,1.2,2,2.1,21
29049,2021,4817,Chuma Okeke,NA,PF,22,1,NBA,ORL,45,19,25.2,3,7.2,0.417,1.1,3.1,0.348,1.9,4.1,0.47,0.492,0.7,0.9,0.75,0.9,3.1,4,2.2,1.1,0.5,0.8,1.1,7.8
29050,2021,4818,CJ Elleby,NA,SF,20,1,NBA,POR,30,0,6.4,0.8,2.2,0.379,0.2,1.1,0.206,0.6,1.1,0.563,0.432,0.4,0.5,0.733,0.4,0.7,1.1,0.3,0.2,0.1,0.2,0.9,2.3
29051,2021,4154,CJ McCollum,NA,SG,29,8,NBA,POR,47,47,34,8.6,18.8,0.458,3.6,8.9,0.402,5,9.9,0.509,0.554,2.3,2.8,0.812,0.6,3.3,3.9,4.7,0.9,0.4,1.4,1.9,23.1
29052,2021,4230,Clint Capela,NA,C,26,7,NBA,ATL,63,63,30.1,6.6,11,0.594,0,0,NA,6.6,11,0.594,0.594,2.1,3.6,0.573,4.7,9.6,14.3,0.8,0.7,2,1.2,2.3,15.2
29053,2021,4703,Coby White,NA,PG,20,2,NBA,CHI,69,54,31.2,5.4,13.1,0.416,2.4,6.6,0.359,3.1,6.5,0.473,0.506,1.9,2.1,0.901,0.4,3.7,4.1,4.8,0.6,0.2,2.3,2.6,15.1
29054,2021,4704,Cody Martin,NA,SF,25,2,NBA,CHO,52,10,16.3,1.6,3.6,0.441,0.3,1.1,0.276,1.3,2.5,0.515,0.484,0.5,0.8,0.581,1,2.1,3.1,1.7,0.7,0.2,0.8,1,4
29055,2021,4155,Cody Zeller,NA,C,28,8,NBA,CHO,48,21,20.9,3.8,6.8,0.559,0.1,0.6,0.143,3.7,6.2,0.598,0.565,1.8,2.5,0.714,2.5,4.4,6.8,1.8,0.6,0.4,1.1,2.5,9.4
29056,2021,4819,Cole Anthony,NA,PG,20,1,NBA,ORL,47,34,27.1,4.7,11.7,0.397,1.2,3.7,0.337,3.4,8.1,0.424,0.449,2.3,2.8,0.832,0.8,3.9,4.7,4.1,0.6,0.4,2.3,2.1,12.9
29057,2021,4599,Collin Sexton,NA,SG,22,3,NBA,CLE,60,60,35.3,8.8,18.4,0.475,1.6,4.4,0.371,7.1,14,0.508,0.519,5.2,6.4,0.815,1,2.2,3.1,4.4,1,0.2,2.8,2.6,24.3
29058,2021,3992,Cory Joseph,NA,PG,29,10,NBA,TOT,63,13,23,3.2,6.8,0.469,0.7,2.1,0.341,2.5,4.7,0.527,0.522,1.1,1.4,0.818,0.6,2,2.5,3.4,1,0.3,1.3,2.2,8.2
29059,2021,3992,Cory Joseph,NA,PG,29,10,NBA,SAC,44,2,21.5,2.5,5.7,0.444,0.7,2.1,0.33,1.8,3.5,0.513,0.506,0.8,1.1,0.766,0.6,1.7,2.3,2.5,0.9,0.2,1,2.2,6.6
29060,2021,3992,Cory Joseph,NA,PG,29,10,NBA,DET,19,11,26.4,4.7,9.3,0.506,0.7,2,0.368,3.9,7.3,0.543,0.545,1.9,2.2,0.878,0.5,2.6,3.2,5.5,1.2,0.5,1.8,2.2,12
29061,2021,4316,Cristiano Felício,NA,C,28,6,NBA,CHI,18,0,4.7,0.4,0.7,0.538,0,0.1,0,0.4,0.6,0.636,0.538,0.5,0.9,0.563,0.6,0.9,1.4,0.5,0.2,0,0.2,0.6,1.3
29062,2021,3805,D.J. Augustin,NA,PG,33,13,NBA,TOT,57,12,19.8,2.4,6,0.394,1.5,3.8,0.382,0.9,2.2,0.413,0.515,1.5,1.6,0.904,0.4,1.3,1.6,3.3,0.5,0,1.1,1,7.7
29063,2021,3805,D.J. Augustin,NA,PG,33,13,NBA,MIL,37,6,19.3,1.9,5.2,0.37,1.3,3.5,0.38,0.6,1.7,0.349,0.497,1,1.1,0.9,0.3,1.1,1.4,3,0.5,0,0.9,0.9,6.1
29064,2021,3805,D.J. Augustin,NA,PG,33,13,NBA,HOU,20,6,20.8,3.2,7.6,0.424,1.7,4.4,0.386,1.5,3.2,0.476,0.536,2.5,2.7,0.907,0.5,1.8,2.2,3.9,0.4,0,1.6,1.2,10.6
29065,2021,4482,D.J. Wilson,NA,PF,24,4,NBA,TOT,35,1,12.4,1.9,4.8,0.405,0.9,2.5,0.345,1.1,2.3,0.469,0.494,0.5,0.7,0.68,0.6,2.6,3.2,0.7,0.3,0.5,0.6,1.3,5.2
29066,2021,4482,D.J. Wilson,NA,PF,24,4,NBA,MIL,12,0,8.8,1.3,3.6,0.372,0.8,2.3,0.357,0.5,1.3,0.4,0.488,0.1,0.2,0.5,0.3,1.8,2.1,0.3,0.1,0.3,0.3,1.1,3.6
29067,2021,4482,D.J. Wilson,NA,PF,24,4,NBA,HOU,23,1,14.3,2.3,5.4,0.416,0.9,2.6,0.339,1.4,2.9,0.485,0.496,0.7,1,0.696,0.7,3,3.8,0.9,0.4,0.5,0.8,1.3,6.1
29068,2021,4317,D'Angelo Russell,NA,PG,24,6,NBA,MIN,42,26,28.5,6.7,15.5,0.431,2.9,7.4,0.387,3.8,8.1,0.471,0.523,2.7,3.5,0.765,0.4,2.3,2.6,5.8,1.1,0.4,2.7,1.6,19
29069,2021,4820,Dakota Mathias,NA,SG,25,1,NBA,PHI,8,2,15.4,2.4,6,0.396,1,3.3,0.308,1.4,2.8,0.5,0.479,0.3,0.8,0.333,0.1,0.8,0.9,1.6,0.1,0.4,0.1,0.9,6
29070,2021,4387,Damian Jones,NA,C,25,5,NBA,TOT,39,10,14,1.8,2.6,0.68,0,0.1,0.2,1.8,2.5,0.704,0.684,1.1,1.5,0.724,0.9,2.2,3.1,0.7,0.3,0.7,0.7,2,4.7
29071,2021,4387,Damian Jones,NA,C,25,5,NBA,PHO,14,0,6.7,0.6,1.1,0.5,0,0.1,0,0.6,1.1,0.533,0.5,0.4,0.8,0.545,0.5,0.8,1.3,0.3,0.1,0.4,0.4,1.4,1.6
29072,2021,4387,Damian Jones,NA,C,25,5,NBA,LAL,8,6,14,2,2.1,0.941,0,0,NA,2,2.1,0.941,0.941,1.4,1.5,0.917,1,2.3,3.3,0.1,0.1,0.9,0.6,2.8,5.4
29073,2021,4387,Damian Jones,NA,C,25,5,NBA,SAC,17,4,20.1,2.7,4.1,0.657,0.1,0.2,0.25,2.6,3.9,0.682,0.664,1.5,2.1,0.714,1.2,3.3,4.5,1.4,0.5,1,0.9,2.1,6.9
29074,2021,4077,Damian Lillard,NA,PG,30,9,NBA,POR,67,67,35.8,9,19.9,0.451,4.1,10.5,0.391,4.9,9.4,0.519,0.554,6.7,7.2,0.928,0.5,3.7,4.2,7.5,0.9,0.3,3,1.5,28.8
29075,2021,4484,Damion Lee,NA,SG,28,4,NBA,GSW,57,1,18.9,2.2,4.8,0.467,1.4,3.4,0.397,0.9,1.4,0.638,0.608,0.7,0.8,0.909,0.4,2.8,3.2,1.3,0.7,0.1,0.5,1.6,6.5
29076,2021,4485,Damyean Dotson,NA,SG,26,4,NBA,CLE,46,7,19.7,2.6,6.4,0.406,1,3.5,0.289,1.6,2.9,0.545,0.485,0.5,0.8,0.667,0.1,1.9,2,2,0.3,0.1,0.9,0.9,6.7
29077,2021,4705,Daniel Gafford,NA,PF-C,22,2,NBA,TOT,54,11,14.6,2.9,4.2,0.684,0,0,NA,2.9,4.2,0.684,0.684,1.3,2,0.667,1.7,2.5,4.3,0.5,0.5,1.4,0.8,1.8,7
29078,2021,4705,Daniel Gafford,NA,PF,22,2,NBA,CHI,31,11,12.4,1.9,2.8,0.69,0,0,NA,1.9,2.8,0.69,0.69,0.9,1.3,0.659,1.4,1.9,3.3,0.5,0.4,1.1,0.7,1.7,4.7
29079,2021,4705,Daniel Gafford,NA,C,22,2,NBA,WAS,23,0,17.7,4.1,6,0.681,0,0,NA,4.1,6,0.681,0.681,2,2.9,0.672,2.2,3.4,5.6,0.5,0.7,1.8,0.8,1.9,10.1
29080,2021,4821,Daniel Oturu,NA,C,21,1,NBA,LAC,30,0,5.4,0.7,1.7,0.423,0,0.2,0.2,0.7,1.6,0.447,0.433,0.3,0.4,0.75,0.7,0.9,1.6,0.3,0.1,0.2,0.3,0.8,1.8
29081,2021,4487,Daniel Theis,NA,C,28,4,NBA,TOT,65,51,24.6,3.9,7.2,0.541,0.8,2.3,0.322,3.1,4.8,0.646,0.593,1.1,1.7,0.673,1.4,4,5.5,1.7,0.6,0.9,1,2.6,9.6
29082,2021,4487,Daniel Theis,NA,C,28,4,NBA,BOS,42,37,24.5,3.8,6.9,0.552,0.8,2.3,0.347,3,4.6,0.653,0.609,1.1,1.6,0.687,1.3,4,5.2,1.6,0.6,1,1,2.9,9.5
29083,2021,4487,Daniel Theis,NA,C,28,4,NBA,CHI,23,14,25,4,7.7,0.522,0.7,2.5,0.281,3.3,5.3,0.636,0.567,1.2,1.9,0.651,1.7,4.2,5.9,1.8,0.7,0.6,1.1,2,10
29084,2021,3807,Danilo Gallinari,NA,PF,32,12,NBA,ATL,51,4,24,4,9.3,0.434,2,5,0.406,2,4.3,0.466,0.542,3.2,3.4,0.925,0.3,3.8,4.1,1.5,0.6,0.2,0.8,2.1,13.3
29085,2021,3867,Danny Green,NA,SF,33,12,NBA,PHI,69,69,28,3.2,7.9,0.412,2.5,6.3,0.405,0.7,1.6,0.438,0.573,0.4,0.6,0.775,0.8,3,3.8,1.7,1.3,0.8,1,1.8,9.5
29086,2021,4233,Dante Exum,NA,SG,25,6,NBA,CLE,6,3,19.3,1.7,4.3,0.385,0.3,1.8,0.182,1.3,2.5,0.533,0.423,0.2,0.3,0.5,0.3,2.5,2.8,2.2,0.7,0.3,1.2,1.5,3.8
29087,2021,4389,Danuel House,NA,SF,27,5,NBA,HOU,36,23,25.9,3.1,7.6,0.404,1.5,4.3,0.346,1.6,3.2,0.483,0.504,1.1,1.8,0.651,0.5,3.2,3.7,1.9,0.6,0.4,1,1.9,8.8
29088,2021,4706,DaQuan Jeffries,NA,SG,23,2,NBA,TOT,31,5,15.9,1.6,3.9,0.417,0.6,2.2,0.299,1,1.7,0.566,0.5,0.2,0.3,0.875,0.6,1.7,2.3,0.7,0.5,0.3,0.5,1.5,4.1
29089,2021,4706,DaQuan Jeffries,NA,SG,23,2,NBA,SAC,18,2,12.9,1.3,3.2,0.421,0.5,1.6,0.321,0.8,1.6,0.517,0.5,0.3,0.4,0.857,0.5,1.1,1.6,0.3,0.4,0.2,0.4,1.3,3.5
29090,2021,4706,DaQuan Jeffries,NA,SG,23,2,NBA,HOU,13,3,20.1,2,4.8,0.413,0.8,3,0.282,1.2,1.8,0.625,0.5,0.1,0.1,1,0.8,2.5,3.2,1.2,0.6,0.5,0.5,1.9,4.9
29091,2021,4390,Dario Šarić,NA,C,26,5,NBA,PHO,50,4,17.4,3.1,6.8,0.447,0.9,2.7,0.348,2.1,4.1,0.512,0.516,1.7,2,0.848,0.9,2.9,3.8,1.3,0.6,0.1,1.1,1.9,8.7
29092,2021,4707,Darius Bazley,NA,PF,20,2,NBA,OKC,55,55,31.2,5,12.5,0.396,1.5,5.2,0.29,3.5,7.3,0.47,0.456,2.3,3.2,0.702,0.9,6.3,7.2,1.8,0.5,0.5,2.2,1.1,13.7
29093,2021,4708,Darius Garland,NA,PG,21,2,NBA,CLE,54,50,33.1,6.7,14.9,0.451,1.9,4.9,0.395,4.8,9.9,0.479,0.517,2.1,2.4,0.848,0.4,2,2.4,6.1,1.2,0.1,3,2,17.4
29094,2021,4079,Darius Miller,NA,SF,30,6,NBA,OKC,18,0,10.9,1.2,2.7,0.458,0.9,2.3,0.405,0.3,0.3,0.833,0.635,0.7,0.7,1,0.1,1.2,1.3,1.2,0.7,0.3,0.4,0.7,4.1
29095,2021,4391,David Nwaba,NA,SF,28,5,NBA,HOU,30,9,22.6,3.5,7.3,0.486,0.6,2.1,0.27,3,5.2,0.574,0.525,1.6,2.3,0.691,1.3,2.6,3.9,1,1,0.7,0.6,2,9.2
29096,2021,4392,Dāvis Bertāns,NA,PF,28,5,NBA,WAS,57,7,25.7,3.4,8.4,0.404,3,7.5,0.395,0.4,0.9,0.48,0.581,1.8,2,0.87,0.3,2.6,2.9,0.9,0.6,0.2,0.6,2.4,11.5
29097,2021,4489,De'Aaron Fox,NA,PG,23,4,NBA,SAC,58,58,35.1,9.1,19.1,0.477,1.8,5.5,0.322,7.3,13.6,0.539,0.523,5.2,7.2,0.719,0.6,2.9,3.5,7.2,1.5,0.5,3,2.9,25.2
29098,2021,4709,De'Andre Hunter,NA,SF,23,2,NBA,ATL,23,19,29.5,5.2,10.8,0.484,1.3,4.1,0.326,3.9,6.7,0.582,0.546,3.2,3.7,0.859,0.7,4,4.8,1.9,0.8,0.5,1.3,2.6,15
29099,2021,4602,De'Anthony Melton,NA,PG,22,3,NBA,MEM,52,1,20.1,3.3,7.6,0.438,1.7,4.1,0.412,1.6,3.5,0.467,0.548,0.8,1,0.804,0.6,2.5,3.1,2.5,1.2,0.6,1.3,1.6,9.1
29100,2021,4710,Dean Wade,NA,PF,24,2,NBA,CLE,63,19,19.2,2.1,4.9,0.431,1.2,3.4,0.366,0.9,1.6,0.571,0.556,0.5,0.6,0.769,0.6,2.8,3.4,1.2,0.6,0.3,0.5,1.2,6
29101,2021,4603,Deandre Ayton,NA,C,22,3,NBA,PHO,69,69,30.7,6.2,10,0.626,0.1,0.3,0.2,6.2,9.7,0.639,0.629,1.9,2.5,0.769,3.3,7.2,10.5,1.4,0.6,1.2,1.5,2.8,14.4
29102,2021,3810,DeAndre Jordan,NA,C,32,13,NBA,BRK,57,43,21.9,3.3,4.4,0.763,0,0,0,3.3,4.4,0.766,0.763,0.8,1.6,0.5,2.1,5.4,7.5,1.6,0.3,1.1,1.5,2,7.5
29103,2021,4393,DeAndre' Bembry,NA,SF,26,5,NBA,TOR,51,12,19.1,2.3,4.5,0.513,0.3,1,0.264,2,3.4,0.589,0.544,0.9,1.3,0.682,0.6,2.2,2.9,2.1,1,0.4,1.4,1.7,5.7
29104,2021,4822,Deividas Sirvydis,NA,SG,20,1,NBA,DET,20,0,6.7,0.7,2,0.35,0.5,1.4,0.357,0.2,0.6,0.333,0.475,0.2,0.3,0.5,0,1.5,1.5,0.3,0.1,0,0.3,0.5,2.1
29105,2021,4394,Dejounte Murray,NA,PG,24,4,NBA,SAS,67,67,31.9,6.6,14.5,0.453,0.9,3,0.317,5.6,11.6,0.488,0.485,1.6,2,0.791,0.9,6.2,7.1,5.4,1.5,0.1,1.7,2,15.7
29106,2021,4320,Delon Wright,NA,SG-PG,28,6,NBA,TOT,63,39,27.7,3.8,8.2,0.463,1,2.7,0.372,2.8,5.5,0.509,0.525,1.6,2,0.802,1,3.2,4.3,4.4,1.6,0.5,1.3,1.2,10.2
29107,2021,4320,Delon Wright,NA,SG,28,6,NBA,DET,36,31,29.2,3.8,8.1,0.464,0.9,2.5,0.348,2.9,5.7,0.515,0.517,2,2.5,0.789,1,3.5,4.6,5,1.6,0.5,1.3,1.3,10.4
29108,2021,4320,Delon Wright,NA,PG,28,6,NBA,SAC,27,8,25.8,3.9,8.3,0.462,1.2,3.1,0.398,2.6,5.3,0.5,0.536,1.1,1.3,0.833,1,2.9,3.9,3.6,1.6,0.4,1.3,1.1,10
29109,2021,3872,DeMar DeRozan,NA,PF,31,12,NBA,SAS,61,61,33.7,7.5,15.1,0.495,0.3,1.2,0.257,7.1,13.9,0.515,0.505,6.3,7.2,0.88,0.7,3.6,4.2,6.9,0.9,0.2,2,2.1,21.6
29110,2021,3926,DeMarcus Cousins,NA,C,30,10,NBA,TOT,41,11,17.4,3.2,7.4,0.426,1.1,3.3,0.348,2,4.1,0.488,0.503,1.4,2,0.728,1.3,5.1,6.4,1.9,0.8,0.6,1.6,2.6,8.9
29111,2021,3926,DeMarcus Cousins,NA,C,30,10,NBA,HOU,25,11,20.2,3.2,8.4,0.376,1.6,4.6,0.336,1.6,3.8,0.426,0.469,1.8,2.4,0.746,1.2,6.4,7.6,2.4,0.8,0.7,1.6,3,9.6
29112,2021,3926,DeMarcus Cousins,NA,C,30,10,NBA,LAC,16,0,12.9,3.2,5.9,0.537,0.5,1.2,0.421,2.7,4.8,0.566,0.579,0.9,1.4,0.682,1.4,3.1,4.5,1,0.8,0.4,1.6,2.1,7.8
29113,2021,4823,Deni Avdija,NA,SF,20,1,NBA,WAS,54,32,23.3,2.4,5.8,0.417,1,3.1,0.315,1.4,2.7,0.535,0.502,0.5,0.8,0.644,0.4,4.4,4.9,1.2,0.6,0.3,0.6,2.6,6.3
29114,2021,4157,Dennis Schröder,NA,SG,27,8,NBA,LAL,61,61,32.1,5.4,12.5,0.437,1.2,3.5,0.335,4.3,9,0.476,0.484,3.4,4,0.848,0.5,3,3.5,5.8,1.1,0.2,2.7,2.6,15.4
29115,2021,4490,Dennis Smith Jr.,NA,PG,23,4,NBA,TOT,23,9,18.3,2.5,6.3,0.4,0.8,2.5,0.328,1.7,3.8,0.448,0.466,0.8,1.1,0.731,0.5,1.9,2.4,3.3,1,0.6,1.1,1.6,6.7
29116,2021,4490,Dennis Smith Jr.,NA,PG,23,4,NBA,NYK,3,0,9.3,0.7,3.3,0.2,0,1.3,0,0.7,2,0.333,0.2,1.7,2,0.833,0,0.7,0.7,1,1,0,0.3,1.3,3
29117,2021,4490,Dennis Smith Jr.,NA,PG,23,4,NBA,DET,20,9,19.6,2.8,6.8,0.415,1,2.7,0.352,1.9,4.1,0.457,0.485,0.7,1,0.7,0.6,2.1,2.7,3.7,1,0.7,1.3,1.7,7.3
29118,2021,4396,Denzel Valentine,NA,SG,27,4,NBA,CHI,62,3,16.7,2.5,6.7,0.373,1.3,3.9,0.331,1.2,2.8,0.431,0.469,0.3,0.3,0.941,0.4,2.8,3.2,1.7,0.5,0.1,0.7,1.1,6.5
29119,2021,3928,Derrick Favors,NA,C,29,11,NBA,UTA,68,0,15.3,2.3,3.6,0.638,0,0,0,2.3,3.5,0.643,0.638,0.9,1.2,0.738,2,3.5,5.5,0.6,0.5,1,0.5,2.1,5.4
29120,2021,4397,Derrick Jones Jr.,NA,SF,23,5,NBA,POR,58,43,22.7,2.5,5.2,0.484,0.7,2.3,0.316,1.8,2.9,0.619,0.554,1,1.6,0.648,1.3,2.2,3.5,0.8,0.6,0.9,0.6,2.2,6.8
29121,2021,3812,Derrick Rose,NA,PG,32,12,NBA,TOT,50,3,25.6,5.7,12.2,0.47,1,2.6,0.388,4.7,9.6,0.492,0.511,2.2,2.5,0.866,0.4,2.2,2.6,4.2,1,0.4,1.6,1.1,14.7
29122,2021,3812,Derrick Rose,NA,PG,32,12,NBA,DET,15,0,22.8,5.3,12.3,0.429,0.9,2.6,0.333,4.4,9.7,0.455,0.465,2.8,3.3,0.84,0.4,1.5,1.9,4.2,1.2,0.3,1.9,1.1,14.2
29123,2021,3812,Derrick Rose,NA,PG,32,12,NBA,NYK,35,3,26.8,5.9,12.2,0.487,1.1,2.6,0.411,4.9,9.6,0.507,0.53,1.9,2.2,0.883,0.4,2.5,2.9,4.2,0.9,0.4,1.4,1.1,14.9
29124,2021,4492,Derrick White,NA,SG,26,4,NBA,SAS,36,32,29.6,5.2,12.6,0.411,2.3,6.8,0.346,2.8,5.8,0.486,0.503,2.7,3.2,0.851,0.4,2.6,3,3.5,0.7,1,1.3,2.5,15.4
29125,2021,4824,Desmond Bane,NA,SG,22,1,NBA,MEM,68,17,22.3,3.4,7.3,0.469,1.7,4,0.432,1.7,3.4,0.513,0.586,0.6,0.7,0.816,0.5,2.6,3.1,1.7,0.6,0.2,0.9,1.8,9.2
29126,2021,4321,Devin Booker,NA,SG,24,6,NBA,PHO,67,67,33.9,9.3,19.2,0.484,1.9,5.5,0.34,7.4,13.7,0.543,0.533,5.1,5.9,0.867,0.5,3.7,4.2,4.3,0.8,0.2,3.1,2.7,25.6
29127,2021,4825,Devin Cannady,NA,PG,24,1,NBA,ORL,8,0,9.3,1.4,3.5,0.393,0.8,2,0.375,0.6,1.5,0.417,0.5,0.8,0.9,0.857,0,0.6,0.6,0.1,0.6,0.1,0.3,1.1,4.3
29128,2021,4826,Devin Vassell,NA,SF,20,1,NBA,SAS,62,7,17,2,4.9,0.406,0.8,2.4,0.347,1.1,2.5,0.464,0.492,0.7,0.8,0.843,0.4,2.4,2.8,0.9,0.7,0.3,0.4,1.4,5.5
29129,2021,4827,Devon Dotson,NA,PG,21,1,NBA,CHI,11,0,4.5,1,1.9,0.524,0.1,0.6,0.143,0.9,1.3,0.714,0.548,0,0,NA,0.2,0.3,0.5,0.6,0.4,0,0,0.3,2.1
29130,2021,4712,Devontae Cacok,NA,PF,24,2,NBA,LAL,20,1,4.9,0.9,1.5,0.586,0,0,NA,0.9,1.5,0.586,0.586,0.3,0.6,0.455,0.6,1,1.6,0.1,0.3,0.2,0.3,0.4,2
29131,2021,4607,Devonte' Graham,NA,PG,25,3,NBA,CHO,55,44,30.2,4.6,12.2,0.377,3.3,8.7,0.375,1.3,3.5,0.38,0.51,2.4,2.9,0.842,0.4,2.3,2.7,5.4,0.9,0.1,1.5,1.4,14.8
29132,2021,4158,Dewayne Dedmon,NA,C,31,8,NBA,MIA,16,0,13.1,2.9,4.1,0.708,0.1,0.3,0.2,2.8,3.8,0.75,0.715,1.3,1.7,0.741,1.8,3.6,5.4,0.8,0.6,0.4,0.8,2.3,7.1
29133,2021,4828,Didi Louzada,NA,SF,21,1,NBA,NOP,3,0,18.7,1,4.3,0.231,0.7,2.7,0.25,0.3,1.7,0.2,0.308,0,0,NA,0.3,0.7,1,1,0.7,0,1,1.7,2.7
29134,2021,4494,Dillon Brooks,NA,SF,25,4,NBA,MEM,67,67,29.8,6.4,15.4,0.419,1.9,5.6,0.344,4.5,9.8,0.461,0.481,2.4,2.9,0.815,0.8,2.1,2.9,2.3,1.2,0.4,1.8,3.5,17.2
29135,2021,4400,Domantas Sabonis,NA,PF,24,5,NBA,IND,62,62,36,7.8,14.6,0.535,0.8,2.6,0.321,7,12,0.582,0.564,3.9,5.3,0.732,2.4,9.5,12,6.7,1.2,0.5,3.4,3.3,20.3
29136,2021,4495,Donovan Mitchell,NA,PG,24,4,NBA,UTA,53,53,33.4,9,20.6,0.438,3.4,8.7,0.386,5.7,11.9,0.476,0.52,5,6,0.845,0.9,3.5,4.4,5.2,1,0.3,2.8,2.2,26.4
29137,2021,4714,Donta Hall,NA,PF,23,2,NBA,ORL,13,0,13.8,1.9,2.7,0.714,0,0,NA,1.9,2.7,0.714,0.714,1.8,2.6,0.676,1.8,2.9,4.8,0.8,0.4,0.8,0.6,1.4,5.6
29138,2021,4608,Donte DiVincenzo,NA,SG,24,3,NBA,MIL,66,66,27.5,3.8,9.1,0.42,2,5.2,0.379,1.8,3.9,0.475,0.528,0.8,1.1,0.718,1.2,4.5,5.8,3.1,1.1,0.2,1.4,1.7,10.4
29139,2021,4401,Dorian Finney-Smith,NA,PF,27,5,NBA,DAL,60,60,32,3.7,7.8,0.472,2,5,0.394,1.7,2.7,0.616,0.6,0.5,0.7,0.756,1.6,3.8,5.4,1.7,0.9,0.4,0.8,2.3,9.8
29140,2021,4237,Doug McDermott,NA,PF,29,7,NBA,IND,66,29,24.5,5.4,10.1,0.532,1.7,4.3,0.388,3.7,5.7,0.641,0.616,1.2,1.5,0.816,0.9,2.4,3.3,1.3,0.3,0.1,0.8,1.8,13.6
29141,2021,4085,Draymond Green,NA,PF,30,9,NBA,GSW,63,63,31.5,2.7,6,0.447,0.5,2,0.27,2.2,4,0.535,0.492,1.1,1.4,0.795,0.9,6.3,7.1,8.9,1.7,0.8,3,3.1,7
29142,2021,4610,Drew Eubanks,NA,C,23,3,NBA,SAS,54,3,14,2.1,3.8,0.566,0,0,1,2.1,3.8,0.562,0.571,1.4,2,0.726,1.4,3.1,4.5,0.8,0.3,0.9,0.8,1.6,5.8
29143,2021,4611,Duncan Robinson,NA,SF,26,3,NBA,MIA,72,72,31.4,4.4,10,0.439,3.5,8.5,0.408,0.9,1.4,0.625,0.614,0.9,1,0.827,0.1,3.4,3.5,1.8,0.6,0.3,1.1,2.5,13.1
29144,2021,4496,Dwayne Bacon,NA,SG,25,4,NBA,ORL,72,50,25.7,4.1,10.1,0.402,0.8,2.9,0.285,3.2,7.2,0.449,0.443,2,2.4,0.824,0.4,2.7,3.1,1.3,0.6,0.1,0.6,1.4,10.9
29145,2021,3520,Dwight Howard,NA,C,35,17,NBA,PHI,69,6,17.3,2.6,4.4,0.587,0.1,0.3,0.25,2.5,4.1,0.611,0.596,1.8,3,0.576,2.8,5.7,8.4,0.9,0.4,0.9,1.6,2.9,7
29146,2021,4239,Dwight Powell,NA,C,29,7,NBA,DAL,58,19,16.7,2.1,3.3,0.619,0.1,0.4,0.238,2,3,0.665,0.631,1.7,2.1,0.782,1.4,2.7,4,1.1,0.6,0.5,0.7,2.3,5.9
29147,2021,4829,Dylan Windler,NA,SF,24,1,NBA,CLE,31,0,16.5,1.8,4.2,0.438,0.8,2.5,0.338,1,1.7,0.585,0.538,0.7,0.9,0.778,0.6,2.8,3.5,1.1,0.6,0.4,1,1.2,5.2
29148,2021,4003,E'Twaun Moore,NA,SG,31,10,NBA,PHO,27,1,14.4,2,4.5,0.455,0.4,1.3,0.314,1.6,3.2,0.512,0.5,0.4,0.5,0.857,0.5,1.1,1.7,1.5,0.6,0.2,0.9,1.2,4.9
29149,2021,3932,Ed Davis,NA,C,31,11,NBA,MIN,23,7,13,0.8,1.9,0.432,0,0,NA,0.8,1.9,0.432,0.432,0.4,0.5,0.833,2,3,5,0.9,0.6,0.6,0.3,2.4,2.1
29150,2021,4497,Edmond Sumner,NA,SG,25,4,NBA,IND,53,24,16.2,2.8,5.3,0.525,0.7,1.7,0.398,2.1,3.7,0.582,0.587,1.3,1.6,0.819,0.3,1.4,1.8,0.9,0.6,0.2,1,1.7,7.5
29151,2021,4240,Elfrid Payton,NA,PG,26,7,NBA,NYK,63,63,23.6,4.3,9.9,0.432,0.4,1.6,0.286,3.8,8.3,0.46,0.455,1.2,1.7,0.682,1,2.4,3.4,3.2,0.7,0.1,1.6,1.8,10.1
29152,2021,4830,Elijah Bryant,NA,SG,25,1,NBA,MIL,1,0,32,6,13,0.462,1,5,0.2,5,8,0.625,0.5,3,3,1,2,4,6,3,0,1,4,4,16
