season,seas_id,player_id,player,birth_year,pos,age,lg,tm,experience
1968,3127,898,Al Tucker,1943,PF,24,NBA,SEA,1
1968,3128,899,Andrew Anderson,NA,PG,22,ABA,OAK,1
1968,3129,863,Archie Clark,NA,PG,26,NBA,LAL,2
1968,3130,792,Art Heyman,1941,SF-SG,26,ABA,TOT,4
1968,3131,792,Art Heyman,1941,SG,26,ABA,NJA,4
1968,3132,792,Art Heyman,1941,SF,26,ABA,PTP,4
1968,3133,900,Art Williams,1939,PG,28,NBA,SDR,1
1968,3134,901,Arthur Becker,NA,PF,26,ABA,HSM,1
1968,3135,902,Arvesta Kelly,NA,G,22,ABA,PTP,1
1968,3136,681,Bailey Howell,NA,PF,31,NBA,BOS,9
1968,3137,840,Barry Clemens,NA,SF,24,NBA,CHI,3
1968,3138,903,Barry Liebowitz,NA,PG-SG,22,ABA,TOT,1
1968,3139,903,Barry Liebowitz,NA,SG,22,ABA,PTP,1
1968,3140,903,Barry Liebowitz,NA,PG,22,ABA,NJA,1
1968,3141,903,Barry Liebowitz,NA,PG,22,ABA,OAK,1
1968,3142,756,Ben Warley,1936,SF,31,ABA,ANA,6
1968,3143,904,Bill Allen,NA,C,NA,ABA,ANA,1
1968,3144,905,Bill Bradley,1943,SF,24,NBA,NYK,1
1968,3145,906,Bill Bradley,1941,SG,26,ABA,KEN,1
1968,3146,757,Bill Bridges,NA,PF,28,NBA,STL,6
1968,3147,907,Bill Crow,NA,G,27,ABA,ANA,1
1968,3148,908,Bill Dinwiddie,NA,SF,24,NBA,CIN,1
1968,3149,909,Bill Garner,NA,C,27,ABA,ANA,1
1968,3150,864,Bill Melchionni,1944,PG,23,NBA,PHI,2
1968,3151,910,Bill Meyer,NA,G,24,ABA,PTP,1
1968,3152,610,Bill Russell,NA,C,33,NBA,BOS,12
1968,3153,911,Bill Turner,NA,SF,23,NBA,SFW,1
1968,3154,842,Billy Cunningham,1943,SF,24,NBA,PHI,3
1968,3155,912,Bob Bedell,NA,PF,23,ABA,ANA,1
1968,3156,701,Bob Boozer,NA,PF,30,NBA,CHI,8
1968,3157,683,Bob Ferry,NA,C,30,NBA,BAL,9
1968,3158,865,Bob Hogsett,1941,F,27,ABA,PTP,2
1968,3159,866,Bob Love,NA,SF,25,NBA,CIN,2
1968,3160,913,Bob McIntyre,NA,SF,24,ABA,NJA,1
1968,3161,914,Bob Netolicky,NA,PF,25,ABA,INA,1
1968,3162,915,Bob Riedy,NA,PF,22,ABA,HSM,1
1968,3163,916,Bob Rule,NA,C,23,NBA,SEA,1
1968,3164,724,Bob Sims,1938,SG,29,ABA,ANA,2
1968,3165,917,Bob Verga,1945,SG,22,ABA,DLC,1
1968,3166,843,Bob Warlick,1941,SG,26,NBA,SFW,3
1968,3167,844,Bob Weiss,NA,PG,25,NBA,SEA,3
1968,3168,918,Bobby Edmonds,NA,SF,26,ABA,INA,1
1968,3169,919,Bobby Lewis,NA,SG,22,NBA,SFW,1
1968,3170,920,Bobby Lloyd,NA,PG,22,ABA,NJA,1
1968,3171,921,Bobby Rascoe,NA,SF,27,ABA,KEN,1
1968,3172,922,Bobby Wilson,NA,PF,NA,ABA,DLC,1
1968,3173,923,Bruce Spraggins,NA,SF,NA,ABA,NJA,1
1968,3174,924,Bud Acton,NA,SF,26,NBA,SDR,1
1968,3175,760,Bud Olsen,1940,PF,27,NBA,SEA,6
1968,3176,925,Byron Beck,1945,C,23,ABA,DNR,1
1968,3177,926,Calvin Graham,NA,G,23,ABA,PTP,1
1968,3178,927,Carroll Hooser,NA,PF,23,ABA,DLC,1
1968,3179,867,Cazzie Russell,NA,SF,23,NBA,NYK,2
1968,3180,928,Charles Beasley,NA,SG,22,ABA,DLC,1
1968,3181,929,Charlie Williams,NA,PG,24,ABA,PTP,1
1968,3182,762,Chet Walker,NA,SF,27,NBA,PHI,6
1968,3183,763,Chico Vaughn,1940,SG,27,ABA,PTP,6
1968,3184,930,Chuck Gardner,NA,PF,23,ABA,DNR,1
1968,3185,931,Cincinnatus Powell,NA,SF,25,ABA,DLC,1
1968,3186,932,Clem Haskins,NA,PG,24,NBA,CHI,1
1968,3187,933,Cliff Anderson,1944,SG,23,NBA,LAL,1
1968,3188,615,Cliff Hagan,1931,SF,36,ABA,DLC,11
1968,3189,868,Clyde Lee,NA,C,23,NBA,SFW,2
1968,3190,662,Connie Dierking,NA,C,31,NBA,CIN,7
1968,3191,934,Connie Hawkins,1942,C,25,ABA,PTP,1
1968,3192,817,Cotton Nash,1942,SF,25,ABA,KEN,2
1968,3193,935,Craig Dill,NA,C,23,ABA,PTP,1
1968,3194,936,Craig Spitzer,NA,C,22,NBA,CHI,1
1968,3195,937,Dan Anderson,1943,C,24,ABA,NJA,1
1968,3196,938,Darel Carrier,NA,SG,27,ABA,KEN,1
1968,3197,703,Darrall Imhoff,NA,C,29,NBA,LAL,8
1968,3198,939,Darrell Hardy,NA,F,NA,ABA,HSM,1
1968,3199,869,Dave Bing,NA,PG,24,NBA,DET,2
1968,3200,767,Dave DeBusschere,NA,SF,27,NBA,DET,6
1968,3201,663,Dave Gambee,NA,PF,30,NBA,SDR,10
1968,3202,940,Dave Lattin,1943,PF,24,NBA,SFW,1
1968,3203,871,Dave Schellhase,NA,PG,23,NBA,CHI,2
1968,3204,941,David Lee,1942,SF,25,ABA,OAK,1
1968,3205,942,Dennis Hamilton,1944,PF,23,NBA,LAL,1
1968,3206,943,Dennis Holman,NA,PG,22,ABA,DLC,1
1968,3207,944,Dewitt Menyard,NA,C,23,ABA,HSM,1
1968,3208,945,Dexter Westbrook,NA,F,NA,ABA,TOT,1
1968,3209,945,Dexter Westbrook,NA,F,NA,ABA,NJA,1
1968,3210,945,Dexter Westbrook,NA,F,NA,ABA,PTP,1
1968,3211,686,Dick Barnett,NA,SG,31,NBA,NYK,8
1968,3212,946,Dick Lee,NA,F,NA,ABA,ANA,1
1968,3213,872,Dick Snyder,NA,SG,23,NBA,STL,2
1968,3214,846,Dick Van Arsdale,NA,SG,24,NBA,NYK,3
1968,3215,793,Don Kojis,NA,SF,29,NBA,SDR,5
1968,3216,770,Don Nelson,NA,SF,27,NBA,BOS,6
1968,3217,705,Don Ohl,NA,PG,31,NBA,TOT,8
1968,3218,705,Don Ohl,NA,PG,31,NBA,BAL,8
1968,3219,705,Don Ohl,NA,PG,31,NBA,STL,8
1968,3220,947,Donnie Freeman,1944,SG,23,ABA,MNM,1
1968,3221,873,Dorie Murrey,NA,PF,24,NBA,SEA,2
1968,3222,948,Doug Moe,NA,SF,29,ABA,NOB,1
1968,3223,949,Earl Monroe,NA,SG,23,NBA,BAL,1
1968,3224,950,Ed Manning,1944,PF,24,NBA,BAL,1
1968,3225,794,Eddie Miles,NA,SG,27,NBA,DET,5
1968,3226,664,Elgin Baylor,NA,SF,33,NBA,LAL,10
1968,3227,951,Elton McGriff,NA,C,25,ABA,DLC,1
1968,3228,818,Em Bryant,NA,PG,29,NBA,NYK,4
1968,3229,952,Errol Palmer,NA,SF,NA,ABA,MNM,1
1968,3230,953,Ervin Inniger,NA,SG,23,ABA,MNM,1
1968,3231,874,Erwin Mueller,1944,C-PF,23,NBA,TOT,2
1968,3232,874,Erwin Mueller,1944,PF,23,NBA,CHI,2
1968,3233,874,Erwin Mueller,1944,C,23,NBA,LAL,2
1968,3234,875,Flynn Robinson,1941,PG,26,NBA,TOT,2
1968,3235,875,Flynn Robinson,1941,PG,26,NBA,CIN,2
1968,3236,875,Flynn Robinson,1941,PG,26,NBA,CHI,2
1968,3237,847,Fred Hetzel,NA,SF,25,NBA,SFW,3
1968,3238,876,Freddie Crawford,NA,SG,26,NBA,TOT,2
1968,3239,876,Freddie Crawford,NA,SG,26,NBA,NYK,2
1968,3240,876,Freddie Crawford,NA,SG,26,NBA,LAL,2
1968,3241,877,Freddie Lewis,1943,SG,24,ABA,INA,2
1968,3242,848,Gail Goodrich,NA,SG,24,NBA,LAL,3
1968,3243,819,Gary Bradds,1942,PF,25,ABA,OAK,3
1968,3244,954,Gary Gray,NA,SG,22,NBA,CIN,1
1968,3245,955,Gary Keller,NA,PF,23,ABA,MNM,1
1968,3246,956,Gary Turner,NA,F,NA,ABA,HSM,1
1968,3247,771,Gene Tormohlen,NA,C,30,NBA,STL,5
1968,3248,772,Gene Wiley,1937,C,30,ABA,TOT,5
1968,3249,772,Gene Wiley,1937,C,30,ABA,OAK,5
1968,3250,772,Gene Wiley,1937,C,30,ABA,DLC,5
1968,3251,957,George Carter,1944,SF,24,NBA,DET,1
1968,3252,707,George Lee,NA,F-G,31,NBA,SFW,7
1968,3253,958,George Lehmann,1942,PG,25,NBA,STL,1
1968,3254,959,George Patterson,NA,C,28,NBA,DET,1
1968,3255,960,George Peeples,NA,C,24,ABA,INA,1
1968,3256,961,George Sutor,NA,C,24,ABA,KEN,1
1968,3257,820,George Wilson,NA,C,25,NBA,SEA,4
1968,3258,962,Gerald Govan,NA,C,26,ABA,NOB,1
1968,3259,963,Goose Ligon,NA,PF,23,ABA,KEN,1
1968,3260,964,Grant Simmons,NA,PG,24,ABA,DNR,1
1968,3261,797,Gus Johnson,1938,SF,29,NBA,BAL,5
1968,3262,965,Guy Manning,NA,SF,23,ABA,HSM,1
1968,3263,665,Guy Rodgers,NA,PG,32,NBA,TOT,10
1968,3264,665,Guy Rodgers,NA,PG,32,NBA,CHI,10
1968,3265,665,Guy Rodgers,NA,PG,32,NBA,CIN,10
1968,3266,666,Hal Greer,NA,SG,31,NBA,PHI,10
1968,3267,966,Hal Hale,NA,PG,22,ABA,HSM,1
1968,3268,878,Hank Finkel,NA,C,25,NBA,SDR,2
1968,3269,967,Hank Whitney,NA,PF,28,ABA,NJA,1
1968,3270,821,Happy Hairston,NA,PF,25,NBA,TOT,4
1968,3271,821,Happy Hairston,NA,PF,25,NBA,CIN,4
1968,3272,821,Happy Hairston,NA,PF,25,NBA,DET,4
1968,3273,968,Harry Dinnel,NA,F-G,27,ABA,ANA,1
1968,3274,879,Henry Akin,1944,C,23,NBA,SEA,2
1968,3275,969,Herschell Turner,NA,PG,29,ABA,TOT,1
1968,3276,969,Herschell Turner,NA,PG,29,ABA,PTP,1
1968,3277,969,Herschell Turner,NA,PG,29,ABA,ANA,1
1968,3278,970,Howard Bayne,NA,PF,25,ABA,KEN,1
1968,3279,822,Howard Komives,NA,PG,26,NBA,NYK,4
1968,3280,971,Ira Harge,NA,C,26,ABA,TOT,1
1968,3281,971,Ira Harge,NA,C,26,ABA,PTP,1
1968,3282,971,Ira Harge,NA,C,26,ABA,OAK,1
1968,3283,880,Jack Marin,NA,SF,23,NBA,BAL,2
1968,3284,709,Jackie Moreland,1938,PF,29,ABA,NOB,6
1968,3285,972,Jay Miller,1943,SF,24,NBA,STL,1
1968,3286,823,Jeff Mullins,NA,SG,25,NBA,SFW,4
1968,3287,973,Jeffrey Congdon,NA,PG,24,ABA,TOT,1
1968,3288,973,Jeffrey Congdon,NA,PG,24,ABA,ANA,1
1968,3289,973,Jeffrey Congdon,NA,PG,24,ABA,DNR,1
1968,3290,800,Jerry Harkness,1940,PG,27,ABA,INA,2
1968,3291,801,Jerry Lucas,NA,PF,27,NBA,CIN,5
1968,3292,974,Jerry Pettway,NA,SG,23,ABA,HSM,1
1968,3293,849,Jerry Sloan,NA,SG,25,NBA,CHI,3
1968,3294,710,Jerry West,NA,SG,29,NBA,LAL,8
1968,3295,850,Jesse Branson,1942,SF,26,ABA,NOB,2
1968,3296,825,Jim Barnes,NA,PF,26,NBA,TOT,4
1968,3297,825,Jim Barnes,NA,PF,26,NBA,LAL,4
1968,3298,825,Jim Barnes,NA,PF,26,NBA,CHI,4
1968,3299,882,Jim Barnett,NA,SG,23,NBA,SDR,2
1968,3300,975,Jim Burns,1945,SG,22,NBA,CHI,1
1968,3301,975,Jim Burns,1945,SG,22,ABA,DLC,1
1968,3302,976,Jim Caldwell,1943,C,25,NBA,NYK,1
1968,3303,976,Jim Caldwell,1943,C,25,ABA,TOT,1
1968,3304,976,Jim Caldwell,1943,C,25,ABA,NJA,1
1968,3305,976,Jim Caldwell,1943,C,25,ABA,KEN,1
1968,3306,977,Jim Davis,NA,C,26,NBA,STL,1
1968,3307,978,Jim Fox,NA,C,24,NBA,TOT,1
1968,3308,978,Jim Fox,NA,C,24,NBA,CIN,1
1968,3309,978,Jim Fox,NA,C,24,NBA,DET,1
1968,3310,979,Jim Hadnot,NA,C,28,ABA,OAK,1
1968,3311,980,Jim Jarvis,NA,PG,24,ABA,PTP,1
1968,3312,802,Jim King,NA,PG,26,NBA,SFW,5
1968,3313,981,Jim Reid,NA,F,22,NBA,PHI,1
1968,3314,883,Jim Ware,1944,PF,23,NBA,SDR,2
1968,3315,851,Jim Washington,NA,C,24,NBA,CHI,3
1968,3316,982,Jimmy Dawson,NA,PG,22,ABA,INA,1
1968,3317,983,Jimmy Jones,1945,SG,23,ABA,NOB,1
1968,3318,984,Jimmy Rayl,NA,PG,26,ABA,INA,1
1968,3319,985,Jimmy Walker,NA,SG,23,NBA,DET,1
1968,3320,826,Joe Caldwell,1941,SF,26,NBA,STL,4
1968,3321,884,Joe Ellis,NA,SF,23,NBA,SFW,2
1968,3322,986,Joe Hamood,NA,SG,24,ABA,HSM,1
1968,3323,711,Joe Roberts,1936,SF,31,ABA,KEN,4
1968,3324,852,Joe Strawder,NA,C,27,NBA,DET,3
1968,3325,777,John Barnhill,1938,PG,29,NBA,SDR,6
1968,3326,987,John Beasley,NA,C,23,ABA,DLC,1
1968,3327,885,John Block,NA,C,23,NBA,SDR,2
1968,3328,988,John Comeaux,NA,F,24,ABA,NOB,1
1968,3329,989,John Dickson,NA,C,22,ABA,NOB,1
1968,3330,853,John Fairchild,1943,SF,24,ABA,ANA,2
1968,3331,778,John Havlicek,NA,SG,27,NBA,BOS,6
1968,3332,990,John Morrison,NA,G,22,ABA,DNR,1
1968,3333,991,John Postley,NA,F,27,ABA,PTP,1
1968,3334,828,John Tresvant,NA,PF,28,NBA,TOT,4
1968,3335,828,John Tresvant,NA,PF,28,NBA,DET,4
1968,3336,828,John Tresvant,NA,PF,28,NBA,CIN,4
1968,3337,992,John Wetzel,NA,SF,23,NBA,LAL,1
1968,3338,886,Johnny Austin,1944,SG,23,ABA,NJA,2
1968,3339,742,Johnny Egan,NA,PG,29,NBA,BAL,7
1968,3340,691,Johnny Green,NA,PF,34,NBA,TOT,9
1968,3341,691,Johnny Green,NA,PF,34,NBA,SDR,9
1968,3342,691,Johnny Green,NA,PF,34,NBA,PHI,9
1968,3343,993,Johnny Jones,1943,SF,24,NBA,BOS,1
1968,3344,994,Johnny Mathis,NA,PF,24,ABA,NJA,1
1968,3345,854,Jon McGlocklin,NA,SG,24,NBA,SDR,3
1968,3346,995,Julian Hammond,NA,SF,24,ABA,DNR,1
1968,3347,855,Keith Erickson,NA,SF,23,NBA,CHI,3
1968,3348,996,Ken Wilburn,1944,SF,23,NBA,CHI,1
1968,3349,997,Kendall Rhine,NA,C,24,ABA,KEN,1
1968,3350,781,Kevin Loughery,NA,PG,27,NBA,BAL,6
1968,3351,998,Larry Brown,NA,PG,27,ABA,NOB,1
1968,3352,999,Larry Bunce,NA,C,22,ABA,ANA,1
1968,3353,1000,Larry Conley,NA,SG,24,ABA,KEN,1
1968,3354,570,Larry Costello,NA,PG,36,NBA,PHI,12
1968,3355,829,Larry Jones,1942,PG,25,ABA,DNR,2
1968,3356,1001,Larry Moore,NA,F,NA,ABA,ANA,1
1968,3357,806,Larry Siegfried,NA,PG,28,NBA,BOS,5
1968,3358,1002,Leary Lentz,NA,SF,22,ABA,HSM,1
1968,3359,1003,Leland Mitchell,NA,SG,26,ABA,NOB,1
1968,3360,782,Len Chappell,1941,C-PF,27,NBA,TOT,6
1968,3361,782,Len Chappell,1941,PF,27,NBA,CIN,6
1968,3362,782,Len Chappell,1941,C,27,NBA,DET,6
1968,3363,712,Lenny Wilkens,NA,PG,30,NBA,STL,8
1968,3364,783,Leroy Ellis,NA,C,27,NBA,BAL,6
1968,3365,1004,Leroy Wright,NA,PF,29,ABA,PTP,1
1968,3366,830,Les Hunter,1942,PF,25,ABA,MNM,2
1968,3367,1005,Lester Selvage,NA,PG,24,ABA,ANA,1
1968,3368,1006,Levern Tart,NA,SG,25,ABA,TOT,1
1968,3369,1006,Levern Tart,NA,SG,25,ABA,OAK,1
1968,3370,1006,Levern Tart,NA,SG,25,ABA,NJA,1
1968,3371,1007,Lonnie Wright,NA,SG,23,ABA,DNR,1
1968,3372,887,Lou Hudson,NA,SG,23,NBA,STL,2
1968,3373,1008,Louie Dampier,1944,PG,23,ABA,KEN,1
1968,3374,831,Luke Jackson,1941,PF,26,NBA,PHI,4
1968,3375,1009,Mal Graham,NA,PG,22,NBA,BOS,1
1968,3376,1010,Marlbert Pradd,NA,SG,23,ABA,NOB,1
1968,3377,888,Matt Guokas,1944,SG,23,NBA,PHI,2
1968,3378,1011,Matthew Aitch,NA,PF,23,ABA,INA,1
1968,3379,1012,Maurice McHartley,NA,PG,25,ABA,DLC,1
1968,3380,832,McCoy McLemore,NA,SF,25,NBA,CHI,4
1968,3381,833,Mel Counts,NA,PF,26,NBA,LAL,4
1968,3382,1013,Mel Daniels,1944,C,23,ABA,MNM,1
1968,3383,784,Mel Nowell,1939,PG,28,ABA,NJA,2
1968,3384,808,Mel Peterson,1938,SF,29,ABA,OAK,2
1968,3385,1014,Mike Dabich,NA,C,25,ABA,TOT,1
1968,3386,1014,Mike Dabich,NA,C,25,ABA,OAK,1
1968,3387,1014,Mike Dabich,NA,C,25,ABA,DLC,1
1968,3388,889,Nate Bowman,NA,C,24,NBA,NYK,2
1968,3389,809,Nate Thurmond,NA,C,26,NBA,SFW,5
1968,3390,890,Neil Johnson,1943,PF,24,NBA,NYK,2
1968,3391,1015,Nick Jones,1945,PG,22,NBA,SDR,1
1968,3392,1016,Ollie Darden,NA,PF,23,ABA,INA,1
1968,3393,1017,Orbie Bowling,NA,C,28,ABA,KEN,1
1968,3394,713,Oscar Robertson,NA,PG,29,NBA,CIN,8
1968,3395,1018,Pat Riley,NA,SG,22,NBA,SDR,1
1968,3396,1019,Paul Long,1944,SG,23,NBA,DET,1
1968,3397,1020,Paul Scranton,NA,F,23,ABA,ANA,1
1968,3398,834,Paul Silas,NA,PF,24,NBA,STL,4
1968,3399,1021,Phil Jackson,NA,PF,22,NBA,NYK,1
1968,3400,1022,Plummer Lott,NA,SF,22,NBA,SEA,1
1968,3401,1023,R.B. Lynam,NA,G,NA,ABA,DNR,1
1968,3402,1024,Randolph Mahaffey,NA,SF,22,ABA,KEN,1
1968,3403,1025,Randy Stoll,NA,PF,NA,ABA,ANA,1
1968,3404,745,Ray Scott,1938,PF,29,NBA,BAL,7
1968,3405,1026,Red Robbins,NA,C,23,ABA,NOB,1
1968,3406,1027,Red Stroud,NA,G,26,ABA,NOB,1
1968,3407,810,Reggie Harding,1942,C,25,NBA,CHI,4
1968,3408,810,Reggie Harding,1942,C,25,ABA,INA,4
1968,3409,1028,Rich Peek,NA,C,24,ABA,DLC,1
1968,3410,1029,Richard Clark,NA,PG,24,ABA,MNM,1
1968,3411,1030,Richard Moore,NA,SG,NA,ABA,DNR,1
1968,3412,1031,Richard Parks,NA,SF,24,ABA,PTP,1
1968,3413,1032,Rick Weitzman,NA,SG,21,NBA,BOS,1
1968,3414,1033,Riney Lochmann,NA,SF,23,ABA,DLC,1
1968,3415,811,Rod Thorn,NA,SG,26,NBA,SEA,5
1968,3416,1034,Roger Brown,1942,SF,25,ABA,INA,1
1968,3417,1035,Roger Schurig,NA,PG,25,ABA,HSM,1
1968,3418,1036,Roland West,NA,G,23,NBA,BAL,1
1968,3419,835,Ron Bonham,1942,SF,25,ABA,INA,3
1968,3420,1037,Ron Filipek,NA,F,23,NBA,PHI,1
1968,3421,747,Ron Horn,1938,SF,29,ABA,DNR,3
1968,3422,1038,Ron Perry,NA,PG,24,ABA,MNM,1
1968,3423,1039,Ron Widby,NA,F,22,ABA,NOB,1
1968,3424,1040,Ronald Franz,NA,SF,22,ABA,OAK,1
1968,3425,1041,Ronald Kozlicki,NA,SF,23,ABA,INA,1
1968,3426,1042,Rubin Russell,NA,SG,23,ABA,TOT,1
1968,3427,1042,Rubin Russell,NA,G,23,ABA,DLC,1
1968,3428,1042,Rubin Russell,NA,SG,23,ABA,KEN,1
1968,3429,694,Rudy LaRusso,NA,PF,30,NBA,SFW,9
1968,3430,652,Sam Jones,NA,PG,34,NBA,BOS,11
1968,3431,1043,Sam Smith,1944,SF,24,ABA,MNM,1
1968,3432,1044,Skip Thoren,NA,C,24,ABA,MNM,1
1968,3433,1045,Smokey Gaines,NA,SG,27,ABA,KEN,1
1968,3434,1046,Sonny Dove,1945,PF,22,NBA,DET,1
1968,3435,1047,Stan McKenzie,NA,SG,23,NBA,BAL,1
1968,3436,1048,Stephen Chubin,NA,SG,23,ABA,ANA,1
1968,3437,1049,Stephen Vacendak,NA,PG,23,ABA,PTP,1
1968,3438,1050,Steve Jones,1942,SG,25,ABA,OAK,1
1968,3439,1051,Steven Kramer,NA,SG,23,ABA,ANA,1
1968,3440,1052,Stew Johnson,NA,PF,23,ABA,TOT,1
1968,3441,1052,Stew Johnson,NA,PF,23,ABA,KEN,1
1968,3442,1052,Stew Johnson,NA,PF,23,ABA,NJA,1
1968,3443,788,Terry Dischinger,NA,SF,27,NBA,DET,4
1968,3444,1053,Terry Kunze,NA,SG,24,ABA,MNM,1
1968,3445,891,Toby Kimball,NA,PF,25,NBA,SDR,2
1968,3446,695,Tom Hawkins,NA,PF,31,NBA,LAL,9
1968,3447,813,Tom Hoover,1941,C,27,ABA,DNR,4
1968,3448,1054,Tom Kerwin,NA,F,23,ABA,PTP,1
1968,3449,751,Tom Meschery,NA,SF,29,NBA,SEA,7
1968,3450,718,Tom Sanders,NA,SF,29,NBA,BOS,8
1968,3451,814,Tom Thacker,1939,SG,28,NBA,BOS,4
1968,3452,860,Tom Van Arsdale,NA,SG-SF,24,NBA,TOT,3
1968,3453,860,Tom Van Arsdale,NA,SG,24,NBA,DET,3
1968,3454,860,Tom Van Arsdale,NA,SF,24,NBA,CIN,3
1968,3455,1055,Tom Workman,1944,F-C,23,NBA,TOT,1
1968,3456,1055,Tom Workman,1944,F-C,23,NBA,STL,1
1968,3457,1055,Tom Workman,1944,F-C,23,NBA,BAL,1
1968,3458,1056,Tommie Bowens,NA,PF,27,ABA,DNR,1
1968,3459,892,Tommy Kron,1943,SG,24,NBA,SEA,2
1968,3460,1057,Tommy Woods,NA,PF,24,ABA,KEN,1
1968,3461,1058,Tony Jackson,1942,SG,25,ABA,NJA,1
1968,3462,1059,Trooper Washington,NA,PF,23,ABA,PTP,1
1968,3463,1060,Tyrone Britt,NA,SG,23,NBA,SDR,1
1968,3464,837,Wali Jones,1942,PG,25,NBA,PHI,4
1968,3465,752,Walt Bellamy,NA,C,28,NBA,NYK,7
1968,3466,1061,Walt Frazier,NA,PG,22,NBA,NYK,1
1968,3467,838,Walt Hazzard,NA,PG,25,NBA,SEA,4
1968,3468,893,Walt Wesley,NA,C,23,NBA,CIN,2
1968,3469,1062,Walter Simon,NA,SF,28,ABA,NJA,1
1968,3470,1063,Warren Davis,NA,PF,24,ABA,ANA,1
1968,3471,680,Wayne Embry,NA,C,30,NBA,BOS,10
1968,3472,790,Wayne Hightower,1940,PF,28,ABA,DNR,6
1968,3473,894,Wayne Molis,1943,C,24,ABA,TOT,2
1968,3474,894,Wayne Molis,1943,C,24,ABA,OAK,2
1968,3475,894,Wayne Molis,1943,C,24,ABA,HSM,2
1968,3476,1064,Wesley Bialosuknia,NA,SG,22,ABA,OAK,1
1968,3477,861,Will Frazier,1942,PF,25,ABA,HSM,2
1968,3478,1065,Willie Murrell,NA,SF,26,ABA,DNR,1
1968,3479,1066,Willie Porter,NA,PF,25,ABA,TOT,1
1968,3480,1066,Willie Porter,NA,PF,25,ABA,OAK,1
1968,3481,1066,Willie Porter,NA,PF,25,ABA,PTP,1
1968,3482,862,Willie Somerset,1942,PG,25,ABA,HSM,2
1968,3483,839,Willis Reed,NA,PF,25,NBA,NYK,4
1968,3484,1067,Willis Thomas,NA,SG,NA,ABA,TOT,1
1968,3485,1067,Willis Thomas,NA,SG,NA,ABA,DNR,1
1968,3486,1067,Willis Thomas,NA,SG,NA,ABA,ANA,1
1968,3487,699,Wilt Chamberlain,NA,C,31,NBA,PHI,9
1968,3488,791,Zelmo Beaty,1939,C,28,NBA,STL,6
1969,3489,720,Adrian Smith,1936,SG,32,NBA,CIN,8
1969,3490,700,Al Attles,NA,PG,32,NBA,SFW,9
1969,3491,1068,Al Hairston,NA,SG,23,NBA,SEA,1
1969,3492,898,Al Tucker,1943,PF,25,NBA,TOT,2
1969,3493,898,Al Tucker,1943,PF,25,NBA,SEA,2
1969,3494,898,Al Tucker,1943,PF,25,NBA,CIN,2
1969,3495,899,Andrew Anderson,NA,SG,23,ABA,TOT,2
1969,3496,899,Andrew Anderson,NA,G,23,ABA,OAK,2
1969,3497,899,Andrew Anderson,NA,SG,23,ABA,MMF,2
1969,3498,863,Archie Clark,NA,SG,27,NBA,PHI,3
1969,3499,1069,Art Harris,NA,SG,22,NBA,SEA,1
1969,3500,792,Art Heyman,1941,SF,27,ABA,MNP,5
1969,3501,900,Art Williams,1939,PG,29,NBA,SDR,2
1969,3502,901,Arthur Becker,NA,SF,27,ABA,HSM,2
1969,3503,902,Arvesta Kelly,NA,SG,23,ABA,MNP,2
1969,3504,681,Bailey Howell,NA,PF,32,NBA,BOS,10
1969,3505,840,Barry Clemens,NA,SF,25,NBA,CHI,4
1969,3506,1070,Barry Orms,1946,PG,22,NBA,BAL,1
1969,3507,756,Ben Warley,1936,SF,32,ABA,LAS,7
1969,3508,905,Bill Bradley,1943,SF,25,NBA,NYK,2
1969,3509,757,Bill Bridges,NA,PF,29,NBA,ATL,7
1969,3510,908,Bill Dinwiddie,NA,SF,25,NBA,CIN,2
1969,3511,1071,Bill Gaines,NA,G,22,ABA,HSM,1
1969,3512,1072,Bill Hewitt,NA,PF,24,NBA,LAL,1
1969,3513,1073,Bill Hosket,NA,PF,22,NBA,NYK,1
1969,3514,758,Bill McGill,1939,C,29,ABA,DNR,4
1969,3515,610,Bill Russell,NA,C,34,NBA,BOS,13
1969,3516,911,Bill Turner,NA,SF,24,NBA,SFW,2
1969,3517,842,Billy Cunningham,1943,PF,25,NBA,PHI,4
1969,3518,1074,Bob Allen,NA,PF,22,NBA,SFW,1
1969,3519,912,Bob Bedell,NA,PF,24,ABA,DLC,2
1969,3520,701,Bob Boozer,NA,PF,31,NBA,CHI,9
1969,3521,683,Bob Ferry,NA,C,31,NBA,BAL,10
1969,3522,1075,Bob Kauffman,NA,C,22,NBA,SEA,1
1969,3523,866,Bob Love,NA,PF-SF,26,NBA,TOT,3
1969,3524,866,Bob Love,NA,SF,26,NBA,MIL,3
1969,3525,866,Bob Love,NA,PF,26,NBA,CHI,3
1969,3526,914,Bob Netolicky,NA,PF,26,ABA,INA,2
1969,3527,1076,Bob Quick,1946,SF,22,NBA,BAL,1
1969,3528,916,Bob Rule,NA,C,24,NBA,SEA,2
1969,3529,917,Bob Verga,1945,SG,23,ABA,TOT,2
1969,3530,917,Bob Verga,1945,SG,23,ABA,DNR,2
1969,3531,917,Bob Verga,1945,SG,23,ABA,NYA,2
1969,3532,917,Bob Verga,1945,SG,23,ABA,HSM,2
1969,3533,843,Bob Warlick,1941,SG,27,NBA,TOT,4
1969,3534,843,Bob Warlick,1941,SG,27,NBA,MIL,4
1969,3535,843,Bob Warlick,1941,SG,27,NBA,PHO,4
1969,3536,1077,Bob Warren,NA,SG,22,ABA,LAS,1
1969,3537,844,Bob Weiss,NA,PG,26,NBA,TOT,4
