seas_id,season,player_id,player,birth_year,pos,age,experience,lg,tm,g,mp,pg_percent,sg_percent,sf_percent,pf_percent,c_percent,on_court_plus_minus_per_100_poss,net_plus_minus_per_100_poss,bad_pass_turnover,lost_ball_turnover,shooting_foul_committed,offensive_foul_committed,shooting_foul_drawn,offensive_foul_drawn,points_generated_by_assists,and1,fga_blocked
29808,2022,4924,David Duke Jr.,NA,PG,22,1,NBA,BRK,22,341,19,79,3,NA,NA,-1.4,-3.1,4,1,16,1,8,1,39,1,11
29809,2022,4925,David Johnson,NA,SG,20,1,NBA,TOR,2,2,NA,100,NA,NA,NA,-50,-52.2,0,0,0,0,0,0,0,0,0
29810,2022,4391,David Nwaba,NA,SF,29,6,NBA,HOU,46,609,NA,2,50,44,4,-9.3,-0.4,11,5,29,2,32,2,83,5,23
29811,2022,4926,Davion Mitchell,NA,PG,23,1,NBA,SAC,75,2076,67,33,NA,NA,NA,-5.9,-1,71,28,63,5,30,26,759,9,41
29812,2022,4392,Dāvis Bertāns,NA,PF,29,6,NBA,TOT,56,807,NA,NA,NA,76,24,1.3,2.1,12,4,41,3,9,6,75,2,3
29813,2022,4392,Dāvis Bertāns,NA,PF,29,6,NBA,WAS,34,501,NA,NA,NA,81,20,-4.9,-1.9,8,4,28,2,6,4,37,1,0
29814,2022,4392,Dāvis Bertāns,NA,PF,29,6,NBA,DAL,22,306,NA,NA,NA,68,32,11.6,8.8,4,0,13,1,3,2,38,1,3
29815,2022,4488,Davon Reed,NA,SG,26,3,NBA,DEN,48,668,NA,11,67,22,NA,0.3,-2.4,6,4,37,2,7,0,134,3,4
29816,2022,4927,Day'Ron Sharpe,NA,PF,20,1,NBA,BRK,32,391,NA,NA,NA,5,96,6.4,5.5,10,10,31,4,21,2,41,6,14
29817,2022,4489,De'Aaron Fox,NA,PG,24,5,NBA,SAC,59,2083,100,NA,NA,NA,NA,-4.5,2,89,55,75,13,174,32,785,49,49
29818,2022,4709,De'Andre Hunter,NA,SF,24,3,NBA,ATL,53,1577,NA,NA,65,35,NA,0.9,-1.6,17,28,54,13,69,16,173,15,35
29819,2022,4602,De'Anthony Melton,NA,SG,23,4,NBA,MEM,73,1657,20,78,3,NA,NA,6.6,1.3,59,32,66,7,45,8,457,8,33
29820,2022,4710,Dean Wade,NA,PF,25,3,NBA,CLE,51,980,NA,1,62,34,3,2.5,0.5,9,6,37,1,12,3,131,5,6
29821,2022,4603,Deandre Ayton,NA,C,23,4,NBA,PHO,58,1713,NA,NA,NA,NA,100,9.8,3.7,19,34,89,23,71,2,210,17,37
29822,2022,3810,DeAndre Jordan,NA,C,33,14,NBA,TOT,48,622,NA,NA,NA,NA,100,-9.8,-9.5,13,10,39,9,20,0,52,2,6
29823,2022,3810,DeAndre Jordan,NA,C,33,14,NBA,LAL,32,408,NA,NA,NA,NA,100,-11,-8.8,6,8,29,6,14,0,31,2,6
29824,2022,3810,DeAndre Jordan,NA,C,33,14,NBA,PHI,16,214,NA,NA,NA,NA,100,-7.4,-10.7,7,2,10,3,6,0,21,0,0
29825,2022,4393,DeAndre' Bembry,NA,SF,27,6,NBA,TOT,56,1026,NA,16,66,19,NA,1.4,0,18,5,46,5,17,8,157,3,22
29826,2022,4393,DeAndre' Bembry,NA,SF,27,6,NBA,BRK,48,949,NA,15,65,20,NA,1.6,0.4,17,5,40,5,17,7,142,3,22
29827,2022,4393,DeAndre' Bembry,NA,SF,27,6,NBA,MIL,8,77,NA,30,67,3,NA,-1.2,-4.5,1,0,6,0,0,1,15,0,0
29828,2022,4822,Deividas Sirvydis,NA,SG,21,2,NBA,DET,3,27,NA,3,69,28,NA,-45.5,-37.8,0,0,1,0,0,1,2,0,1
29829,2022,4928,DeJon Jarreau,NA,SG,24,1,NBA,IND,1,1,NA,100,NA,NA,NA,0,4.1,0,0,0,0,0,0,0,0,0
29830,2022,4394,Dejounte Murray,NA,PG,25,5,NBA,SAS,68,2366,92,8,NA,NA,NA,1,2.3,117,46,52,11,115,9,1471,32,58
29831,2022,4320,Delon Wright,NA,SG,29,7,NBA,ATL,77,1452,34,65,1,NA,NA,3.1,1.9,26,14,25,0,23,15,476,2,13
29832,2022,3872,DeMar DeRozan,NA,PF,32,13,NBA,CHI,76,2743,NA,NA,11,81,8,1.2,5.1,86,61,89,18,287,12,948,74,84
29833,2022,3926,DeMarcus Cousins,NA,C,31,11,NBA,TOT,48,718,NA,NA,NA,1,99,2.2,-0.7,37,13,69,27,59,11,179,18,26
29834,2022,3926,DeMarcus Cousins,NA,C,31,11,NBA,MIL,17,287,NA,NA,NA,NA,100,9.3,6.6,10,1,24,4,21,5,47,12,10
29835,2022,3926,DeMarcus Cousins,NA,C,31,11,NBA,DEN,31,431,NA,NA,NA,1,99,-2.6,-5.5,27,12,45,23,38,6,132,6,16
29836,2022,4823,Deni Avdija,NA,SF,21,2,NBA,WAS,82,1984,NA,7,69,24,NA,-0.7,5.2,55,20,105,4,52,2,387,11,39
29837,2022,4157,Dennis Schröder,NA,SG-PG,28,9,NBA,TOT,64,1837,60,40,NA,NA,NA,-1.4,-8.1,86,36,45,17,76,25,720,19,51
29838,2022,4157,Dennis Schröder,NA,SG,28,9,NBA,BOS,49,1433,48,51,NA,NA,NA,1.7,-9.4,61,26,31,14,60,18,508,16,42
29839,2022,4157,Dennis Schröder,NA,PG,28,9,NBA,HOU,15,404,100,NA,NA,NA,NA,-12.4,-3.8,25,10,14,3,16,7,212,3,9
29840,2022,4490,Dennis Smith Jr.,NA,PG,24,5,NBA,POR,37,638,95,5,NA,NA,NA,-8.7,0.2,31,13,15,2,30,3,324,11,20
29841,2022,4396,Denzel Valentine,NA,SG,28,5,NBA,TOT,24,222,5,65,31,NA,NA,-4.9,-7.7,4,6,7,0,0,0,29,0,1
29842,2022,4396,Denzel Valentine,NA,SG,28,5,NBA,CLE,22,204,5,71,25,NA,NA,-5.5,-8,4,4,7,0,0,0,29,0,1
29843,2022,4396,Denzel Valentine,NA,SG,28,5,NBA,UTA,2,18,NA,NA,100,NA,NA,1.3,-4.8,0,2,0,0,0,0,0,0,0
29844,2022,3928,Derrick Favors,NA,C,30,12,NBA,OKC,39,653,NA,NA,NA,NA,100,-9.1,-0.9,3,3,38,0,13,3,64,1,7
29845,2022,4397,Derrick Jones Jr.,NA,PF,24,6,NBA,CHI,51,899,NA,1,44,46,10,2.2,3.3,7,8,54,9,35,6,75,10,20
29846,2022,3812,Derrick Rose,NA,PG,33,13,NBA,NYK,26,636,100,NA,NA,NA,NA,6.3,7.2,25,13,6,0,15,4,245,3,17
29847,2022,4491,Derrick Walton,NA,PG,26,3,NBA,DET,3,108,100,NA,NA,NA,NA,-2.2,6,7,2,4,1,2,0,50,0,1
29848,2022,4492,Derrick White,NA,SG,27,5,NBA,TOT,75,2199,15,80,5,NA,NA,4.9,3.2,67,36,93,5,109,51,850,27,29
29849,2022,4492,Derrick White,NA,SG,27,5,NBA,SAS,49,1486,16,78,6,NA,NA,1.4,2,49,27,63,4,70,37,631,16,19
29850,2022,4492,Derrick White,NA,SG,27,5,NBA,BOS,26,713,13,85,1,NA,NA,12.3,5.6,18,9,30,1,39,14,219,11,10
29851,2022,4824,Desmond Bane,NA,SF,23,2,NBA,MEM,76,2266,NA,58,41,1,NA,7.4,3.8,44,33,92,17,53,2,518,16,68
29852,2022,4321,Devin Booker,NA,SG,25,7,NBA,PHO,68,2345,4,81,15,NA,NA,9.7,4.8,96,37,79,16,136,9,788,39,59
29853,2022,4825,Devin Cannady,NA,PG,25,2,NBA,ORL,5,145,100,NA,NA,NA,NA,-3.3,5.1,3,1,3,1,1,0,25,0,3
29854,2022,4826,Devin Vassell,NA,SF,21,2,NBA,SAS,71,1937,NA,16,70,14,NA,0.7,1.2,29,18,74,4,44,6,335,10,26
29855,2022,4827,Devon Dotson,NA,PG,22,2,NBA,CHI,11,85,100,NA,NA,NA,NA,0.2,0.5,3,0,4,1,3,2,38,1,2
29856,2022,4712,Devontae Cacok,NA,PF,25,3,NBA,SAS,15,121,NA,NA,NA,93,7,-2.6,-2.8,2,0,11,1,3,0,13,1,2
29857,2022,4607,Devonte' Graham,NA,PG,26,4,NBA,NOP,76,2162,93,7,NA,NA,NA,0,2.4,73,23,46,4,45,18,741,13,23
29858,2022,4158,Dewayne Dedmon,NA,C,32,9,NBA,MIA,67,1065,NA,NA,NA,NA,100,3.1,-2,11,12,78,35,39,17,114,7,23
29859,2022,4828,Didi Louzada,NA,SG-SF,22,2,NBA,TOT,9,129,NA,19,76,5,NA,-32.2,-24.4,2,2,8,0,0,1,11,0,3
29860,2022,4828,Didi Louzada,NA,SF,22,2,NBA,NOP,2,7,NA,NA,NA,100,NA,-37.9,-36.9,0,0,0,0,0,0,2,0,0
29861,2022,4828,Didi Louzada,NA,SG,22,2,NBA,POR,7,122,NA,20,80,NA,NA,-31.9,-23.7,2,2,8,0,0,1,9,0,3
29862,2022,4494,Dillon Brooks,NA,SF,26,5,NBA,MEM,32,885,NA,13,84,3,NA,11.5,7.4,10,24,46,8,50,18,199,14,27
29863,2022,4400,Domantas Sabonis,NA,C-PF,25,6,NBA,TOT,62,2136,NA,NA,NA,44,56,-1.6,4.3,69,73,93,38,153,7,796,42,46
29864,2022,4400,Domantas Sabonis,NA,C,25,6,NBA,IND,47,1632,NA,NA,NA,51,49,-1.1,5,50,53,70,30,116,7,579,30,37
29865,2022,4400,Domantas Sabonis,NA,PF,25,6,NBA,SAC,15,504,NA,NA,NA,20,80,-3.4,2.3,19,20,23,8,37,0,217,12,9
29866,2022,4495,Donovan Mitchell,NA,SG,25,5,NBA,UTA,67,2266,44,55,1,NA,NA,5.8,-0.8,95,79,56,17,137,12,892,43,47
29867,2022,4608,Donte DiVincenzo,NA,SG,25,4,NBA,TOT,42,1006,8,69,22,1,NA,-4.8,-2.4,41,26,35,4,19,16,269,2,11
29868,2022,4608,Donte DiVincenzo,NA,SG,25,4,NBA,MIL,17,341,15,76,9,NA,NA,-5.6,-9.6,13,11,14,3,5,4,67,1,6
29869,2022,4608,Donte DiVincenzo,NA,SG,25,4,NBA,SAC,25,665,5,66,28,2,NA,-4.3,1.3,28,15,21,1,14,12,202,1,5
29870,2022,4401,Dorian Finney-Smith,NA,PF,28,6,NBA,DAL,80,2644,NA,NA,33,65,2,4.9,3.8,41,11,80,10,36,5,364,7,24
29871,2022,4237,Doug McDermott,NA,PF,30,8,NBA,SAS,51,1223,NA,NA,NA,97,3,-3.2,-4.7,18,14,39,5,21,2,150,4,23
29872,2022,4085,Draymond Green,NA,PF,31,10,NBA,GSW,46,1329,NA,NA,6,75,19,6.6,1.3,106,9,64,19,41,13,778,7,15
29873,2022,4610,Drew Eubanks,NA,C,24,4,NBA,TOT,71,1245,NA,NA,NA,3,97,-12.9,-9.8,30,14,58,22,57,12,210,11,26
29874,2022,4610,Drew Eubanks,NA,C,24,4,NBA,SAS,49,595,NA,NA,NA,6,94,-5.4,-6.4,17,7,29,14,32,4,124,7,17
29875,2022,4610,Drew Eubanks,NA,C,24,4,NBA,POR,22,650,NA,NA,NA,NA,100,-19.7,-12.9,13,7,29,8,25,8,86,4,9
29876,2022,4929,Duane Washington Jr.,NA,PG,21,1,NBA,IND,48,968,66,34,NA,NA,NA,-7.8,-5,38,18,40,0,29,11,191,7,29
29877,2022,4611,Duncan Robinson,NA,SG,27,4,NBA,MIA,79,2043,2,61,37,1,NA,2.3,-4.7,28,12,100,8,17,19,303,4,19
29878,2022,3520,Dwight Howard,NA,C,36,18,NBA,LAL,60,971,NA,NA,NA,NA,100,-6.2,-4.1,8,14,69,18,70,3,80,11,22
29879,2022,4239,Dwight Powell,NA,C,30,8,NBA,DAL,82,1798,NA,NA,NA,NA,100,2.9,-1.2,19,13,123,28,105,18,232,44,25
29880,2022,4829,Dylan Windler,NA,SF,25,2,NBA,CLE,50,459,NA,62,37,1,NA,-0.1,-2.4,8,2,28,2,8,1,81,2,4
29881,2022,3932,Ed Davis,NA,C,32,12,NBA,CLE,31,201,NA,NA,NA,7,93,2.8,0.7,2,0,23,3,4,0,17,0,1
29882,2022,4240,Elfrid Payton,NA,PG,27,8,NBA,PHO,50,549,52,46,3,NA,NA,-2.9,-12.3,30,7,12,2,14,1,230,4,28
29883,2022,4831,Elijah Hughes,NA,SG-SF,23,2,NBA,TOT,36,434,NA,35,58,7,NA,-24.7,-20.9,5,9,26,1,5,7,53,2,3
29884,2022,4831,Elijah Hughes,NA,SF,23,2,NBA,UTA,14,112,NA,32,57,11,NA,-30.8,-38,2,4,3,1,1,1,15,0,0
29885,2022,4831,Elijah Hughes,NA,SG,23,2,NBA,POR,22,322,1,35,59,6,NA,-22.6,-14.9,3,5,23,0,4,6,38,2,3
29886,2022,4615,Emanuel Terry,NA,PF,25,2,NBA,PHO,3,18,NA,NA,NA,8,93,-51.4,-59.4,2,1,2,1,0,0,4,0,0
29887,2022,4324,Emmanuel Mudiay,NA,PG,25,6,NBA,SAC,2,11,100,NA,NA,NA,NA,-16.4,-11,1,0,1,0,1,0,9,0,0
29888,2022,4006,Enes Kanter,NA,C,29,11,NBA,BOS,35,411,NA,NA,NA,NA,100,8.9,1.4,3,9,29,4,15,1,19,5,16
29889,2022,3934,Eric Bledsoe,NA,PG,32,12,NBA,LAC,54,1361,100,NA,NA,NA,NA,-1.4,-2.3,66,35,25,10,61,23,550,23,19
29890,2022,3815,Eric Gordon,NA,SG,33,14,NBA,HOU,57,1669,15,46,38,NA,NA,-6.2,4.9,56,37,28,6,58,3,378,12,25
29891,2022,4716,Eric Paschall,NA,PF,25,3,NBA,UTA,58,736,NA,NA,7,78,15,-2.1,-10,7,13,20,7,43,3,94,12,22
29892,2022,4930,Eugene Omoruyi,NA,SF,24,1,NBA,DAL,4,18,NA,NA,NA,100,NA,2.6,-1,0,0,1,0,1,0,4,0,0
29893,2022,4086,Evan Fournier,NA,SG,29,10,NBA,NYK,80,2358,NA,72,28,NA,NA,-2.4,-6.7,55,33,75,10,49,9,414,14,31
29894,2022,4931,Evan Mobley,NA,PF,20,1,NBA,CLE,69,2331,NA,NA,27,42,31,2.1,0,39,64,103,9,123,2,418,30,50
29895,2022,4832,Facundo Campazzo,NA,PG,30,2,NBA,DEN,65,1184,100,NA,NA,NA,NA,-8.4,-15.2,51,8,41,6,21,27,543,4,9
29896,2022,4932,Feron Hunt,NA,SF,22,1,NBA,NYK,2,8,NA,NA,90,10,NA,-1.1,-1.4,0,0,1,0,0,0,2,0,0
29897,2022,4616,Frank Jackson,NA,PG,23,4,NBA,DET,53,1164,45,54,1,NA,NA,-7.3,1.1,20,8,50,3,48,10,138,12,25
29898,2022,4325,Frank Kaminsky,NA,C,28,7,NBA,PHO,9,181,NA,NA,NA,NA,100,8.8,1.1,0,3,9,1,10,2,31,4,3
29899,2022,4500,Frank Ntilikina,NA,PG,23,5,NBA,DAL,58,685,21,76,3,NA,NA,4.5,1.1,24,2,29,5,10,8,160,2,10
29900,2022,4933,Franz Wagner,NA,SF,20,1,NBA,ORL,79,2429,NA,1,74,25,NA,-5,8.4,58,36,81,7,102,15,551,20,85
29901,2022,4403,Fred VanVleet,NA,PG,27,6,NBA,TOR,65,2462,97,3,NA,NA,NA,3.8,4.1,107,45,65,10,78,21,1022,17,51
29902,2022,4833,Freddie Gillespie,NA,PF,24,2,NBA,ORL,9,119,NA,NA,NA,28,72,-10.9,-2.8,1,1,9,2,3,3,12,1,5
29903,2022,4501,Furkan Korkmaz,NA,SG,24,5,NBA,PHI,67,1414,1,26,67,6,NA,0.9,-2.9,30,9,28,1,32,10,311,4,18
29904,2022,4717,Gabe Vincent,NA,PG,25,3,NBA,MIA,68,1589,69,31,NA,NA,NA,2.9,-2.9,68,16,73,11,20,27,519,3,19
29905,2022,4934,Gabe York,NA,SG,28,1,NBA,IND,2,21,NA,53,47,NA,NA,-10.7,-6.7,1,0,1,0,3,0,8,1,0
29906,2022,4834,Gabriel Deck,NA,PF,26,2,NBA,OKC,7,56,NA,NA,14,72,14,-12.2,-3.9,2,0,1,0,0,0,13,0,0
29907,2022,4935,Gabriel Lundberg,NA,SG,27,1,NBA,PHO,4,44,NA,70,30,NA,NA,15.2,7.5,0,2,1,0,0,0,28,0,2
29908,2022,3877,Garrett Temple,NA,SG,35,12,NBA,NOP,59,1098,17,81,3,NA,NA,-14.1,-17.9,21,11,38,7,17,7,175,4,13
29909,2022,4718,Garrison Mathews,NA,SG,25,3,NBA,HOU,65,1712,NA,13,84,2,NA,-7.1,3.5,23,9,89,4,61,71,154,14,16
29910,2022,4617,Gary Clark,NA,PF,27,4,NBA,NOP,38,378,NA,NA,30,67,3,0,1.2,6,2,11,0,4,3,46,0,6
29911,2022,4245,Gary Harris,NA,SG,27,8,NBA,ORL,61,1730,3,82,15,NA,NA,-6.2,3.5,28,17,39,7,39,14,264,9,30
29912,2022,4404,Gary Payton II,NA,PG,29,6,NBA,GSW,71,1247,46,54,NA,NA,NA,9.8,5.9,24,5,34,8,27,5,157,6,9
29913,2022,4618,Gary Trent Jr.,NA,SG,23,4,NBA,TOR,70,2448,21,78,1,NA,NA,3.3,3,29,22,51,16,69,16,351,13,44
29914,2022,3816,George Hill,NA,SG,35,14,NBA,MIL,54,1253,59,40,1,NA,NA,11.4,11.9,26,5,35,3,13,10,297,2,15
29915,2022,4619,George King,1994,SF,28,2,NBA,DAL,4,19,NA,NA,26,74,NA,-60,-63.9,1,0,3,0,1,0,0,0,1
29916,2022,4405,Georges Niang,NA,PF,28,6,NBA,PHI,76,1736,NA,NA,35,63,2,1.2,-2.6,30,13,87,8,25,11,237,7,27
29917,2022,4936,Georgios Kalaitzakis,NA,SF,23,1,NBA,TOT,13,214,NA,16,45,39,NA,-29.7,-24.7,12,6,6,1,14,0,28,4,0
29918,2022,4936,Georgios Kalaitzakis,NA,SF,23,1,NBA,MIL,9,48,NA,15,68,15,2,-50.5,-54.3,2,0,1,1,3,0,0,1,0
29919,2022,4936,Georgios Kalaitzakis,NA,SF,23,1,NBA,OKC,4,166,NA,16,38,46,NA,-23.7,-16.1,10,6,5,0,11,0,28,3,0
29920,2022,4164,Giannis Antetokounmpo,NA,PF,27,9,NBA,MIL,67,2204,NA,NA,NA,61,39,8,11,72,67,87,48,367,3,1020,86,63
29921,2022,4719,Goga Bitadze,NA,C,22,3,NBA,IND,50,729,NA,NA,NA,NA,100,-3.1,1.2,15,12,52,12,47,3,132,15,24
29922,2022,3817,Goran Dragić,NA,PG,35,14,NBA,TOT,21,498,40,49,11,NA,NA,-0.2,-1.7,17,9,15,3,9,9,202,1,9
29923,2022,3817,Goran Dragić,NA,PG,35,14,NBA,TOR,5,90,61,39,NA,NA,NA,-12.9,-15.4,0,1,2,0,2,1,23,0,2
29924,2022,3817,Goran Dragić,NA,PG,35,14,NBA,BRK,16,408,35,51,14,NA,NA,2.6,1.4,17,8,13,3,7,8,179,1,7
29925,2022,3941,Gordon Hayward,NA,SF,31,12,NBA,CHO,49,1564,NA,3,78,18,NA,-0.2,-1.2,42,22,35,15,67,8,445,17,27
29926,2022,4167,Gorgui Dieng,NA,C,32,9,NBA,ATL,44,371,NA,NA,NA,NA,100,-8.4,-11.3,6,1,24,5,13,4,82,4,5
29927,2022,4720,Grant Williams,NA,PF,23,3,NBA,BOS,77,1875,NA,NA,3,94,3,4.5,-6,28,17,91,10,41,22,196,14,18
29928,2022,4620,Grayson Allen,NA,SG,26,4,NBA,MIL,66,1805,6,84,11,NA,NA,5.6,4.4,27,7,46,5,30,8,242,6,25
29929,2022,4937,Greg Brown III,NA,SF,20,1,NBA,POR,48,640,NA,NA,NA,91,9,-17.3,-10.1,8,13,42,4,31,8,84,5,18
29930,2022,3942,Greg Monroe,NA,C,31,10,NBA,TOT,14,195,NA,NA,NA,NA,100,0.4,-2.3,8,3,14,0,13,0,53,3,10
29931,2022,3942,Greg Monroe,NA,C,31,10,NBA,MIN,4,81,NA,NA,NA,NA,100,0.9,-1.6,5,2,5,0,4,0,38,1,2
29932,2022,3942,Greg Monroe,NA,C,31,10,NBA,WAS,2,18,NA,NA,NA,NA,100,18.9,22.2,2,0,1,0,0,0,2,0,2
29933,2022,3942,Greg Monroe,NA,C,31,10,NBA,MIL,5,70,NA,NA,NA,NA,100,-1.3,-4.6,1,1,3,0,5,0,6,1,6
29934,2022,3942,Greg Monroe,NA,C,31,10,NBA,UTA,3,26,NA,NA,NA,NA,100,-8.8,-15,0,0,5,0,4,0,7,1,0
29935,2022,4621,Hamidou Diallo,NA,SG,23,4,NBA,DET,58,1269,NA,17,79,4,NA,-8.2,-0.2,26,15,70,6,77,10,184,22,25
29936,2022,4089,Harrison Barnes,NA,PF,29,10,NBA,SAC,77,2587,NA,NA,50,50,1,-6.7,-3.6,46,51,42,15,186,18,451,50,48
29937,2022,3945,Hassan Whiteside,NA,C,32,10,NBA,UTA,65,1162,NA,NA,NA,NA,100,10.1,5.7,9,17,117,18,72,2,66,17,30
29938,2022,4938,Hassani Gravett,NA,PG,25,1,NBA,ORL,8,171,87,13,NA,NA,NA,-0.3,8.3,8,1,7,0,2,1,50,0,3
29939,2022,4623,Haywood Highsmith,NA,SF,25,2,NBA,MIA,19,163,NA,NA,21,78,1,-9.1,-14.3,1,1,6,0,3,0,15,1,3
29940,2022,4939,Herbert Jones,NA,PF,23,1,NBA,NOP,78,2335,NA,NA,23,75,2,1.5,6.3,39,23,97,17,71,22,394,15,55
29941,2022,4721,Ignas Brazdeikis,NA,SF,23,3,NBA,ORL,42,536,2,24,61,13,NA,-15.8,-8.8,8,2,27,3,14,5,93,2,12
29942,2022,4837,Immanuel Quickley,NA,PG,22,2,NBA,NYK,78,1802,59,41,NA,NA,NA,7.9,13.8,57,20,62,11,83,7,656,21,33
29943,2022,4624,Isaac Bonga,NA,SF,22,4,NBA,TOR,15,69,3,51,43,4,NA,-20.3,-22.9,1,1,4,0,3,0,11,0,2
29944,2022,4838,Isaac Okoro,NA,SF,21,2,NBA,CLE,67,1981,1,68,31,1,NA,3.6,2.9,25,18,70,9,77,22,301,15,31
29945,2022,4627,Isaiah Hartenstein,NA,C,23,4,NBA,LAC,68,1216,NA,NA,NA,NA,100,7,9.9,37,19,85,16,63,11,376,17,18
29946,2022,4940,Isaiah Jackson,NA,PF,20,1,NBA,IND,36,541,NA,NA,NA,24,76,-4.7,-0.8,12,5,43,17,40,5,24,8,9
29947,2022,4839,Isaiah Joe,NA,SG,22,2,NBA,PHI,55,609,24,66,10,NA,NA,2.2,-0.6,12,2,23,3,14,9,85,5,6
29948,2022,4941,Isaiah Livers,NA,SF,23,1,NBA,DET,19,383,NA,2,45,53,NA,-2.1,6.6,7,6,23,1,7,1,55,1,3
29949,2022,4722,Isaiah Roby,NA,PF,23,3,NBA,OKC,45,948,NA,NA,5,48,47,-9.3,-1.4,13,18,70,7,54,5,175,7,24
29950,2022,4840,Isaiah Stewart,NA,C,20,2,NBA,DET,71,1816,NA,NA,NA,2,98,-9.7,-3.1,18,17,105,30,51,7,202,15,39
29951,2022,4012,Isaiah Thomas,NA,PG,32,11,NBA,TOT,22,333,100,NA,NA,NA,NA,-3.2,-2.7,9,3,13,1,10,1,80,1,8
29952,2022,4012,Isaiah Thomas,NA,PG,32,11,NBA,LAL,4,101,100,NA,NA,NA,NA,-13.3,-10.5,3,1,6,0,5,1,15,0,1
29953,2022,4012,Isaiah Thomas,NA,PG,32,11,NBA,DAL,1,13,100,NA,NA,NA,NA,-9.9,-13.5,0,0,0,0,0,0,8,0,0
29954,2022,4012,Isaiah Thomas,NA,PG,32,11,NBA,CHO,17,219,100,NA,NA,NA,NA,1.9,1.5,6,2,7,1,5,0,57,1,7
29955,2022,4942,Isaiah Todd,NA,PF,20,1,NBA,WAS,12,74,NA,NA,12,63,25,-20,-17,3,1,4,0,2,0,9,0,3
29956,2022,3946,Ish Smith,NA,PG,33,12,NBA,TOT,65,1126,100,NA,NA,NA,NA,-6.6,-5.8,47,24,51,2,10,9,581,4,21
29957,2022,3946,Ish Smith,NA,PG,33,12,NBA,CHO,37,511,100,NA,NA,NA,NA,-8.7,-10.6,21,11,20,1,8,4,227,3,10
29958,2022,3946,Ish Smith,NA,PG,33,12,NBA,WAS,28,615,100,NA,NA,NA,NA,-4.8,-1.8,26,13,31,1,2,5,354,1,11
29959,2022,4943,Ish Wainright,NA,PF,27,1,NBA,PHO,45,359,NA,2,30,65,3,5.2,-2.8,6,1,25,6,4,2,38,2,7
29960,2022,4410,Ivica Zubac,NA,C,24,6,NBA,LAC,76,1852,NA,NA,NA,NA,100,-3.5,-6.8,36,39,126,23,98,6,288,15,43
29961,2022,4723,Ja Morant,NA,PG,22,3,NBA,MEM,57,1889,90,10,NA,NA,NA,4.9,-1.7,121,56,39,3,178,7,906,39,95
29962,2022,4249,Jabari Parker,NA,PF,26,8,NBA,BOS,12,112,NA,NA,NA,28,72,-1.2,-9.2,5,2,10,1,3,0,13,1,2
29963,2022,4841,Jaden McDaniels,NA,PF,21,2,NBA,MIN,70,1803,NA,NA,33,67,NA,-0.1,-4.6,32,13,126,12,40,16,191,21,29
29964,2022,4944,Jaden Springer,NA,SG,19,1,NBA,PHI,2,6,NA,37,63,NA,NA,-59.8,-62.6,0,1,0,0,0,0,0,0,0
29965,2022,4091,Jae Crowder,NA,PF,31,10,NBA,PHO,67,1886,NA,NA,15,84,NA,10.6,5.4,34,8,91,10,36,8,294,10,6
29966,2022,4842,Jae'Sean Tate,NA,SF,26,2,NBA,HOU,78,2056,NA,1,33,66,NA,-9.7,-1.4,60,41,124,25,86,29,564,26,56
29967,2022,4843,Jahmi'us Ramsey,NA,SG,20,2,NBA,SAC,19,134,27,66,7,NA,NA,-9.3,-4,0,4,4,1,6,0,16,0,3
29968,2022,4945,Jaime Echenique,NA,C,24,1,NBA,WAS,1,3,NA,NA,NA,NA,100,-25,-21.7,0,0,0,0,0,0,0,0,0
29969,2022,4411,Jake Layman,NA,SF,27,6,NBA,MIN,34,231,NA,2,53,45,NA,-2.1,-4.8,5,3,6,1,10,0,22,2,4
29970,2022,4412,Jakob Poeltl,NA,C,26,6,NBA,SAS,68,1970,NA,NA,NA,NA,100,2.8,5.3,47,24,144,25,84,10,446,22,39
29971,2022,4630,Jalen Brunson,NA,PG,25,4,NBA,DAL,79,2524,96,4,NA,NA,NA,4.4,2.3,71,29,60,14,83,44,945,26,38
29972,2022,4946,Jalen Green,NA,SG,19,1,NBA,HOU,67,2138,19,78,3,NA,NA,-12.1,-6.7,58,51,49,10,105,22,421,24,91
29973,2022,4947,Jalen Johnson,NA,PF,20,1,NBA,ATL,22,120,NA,NA,NA,87,13,-6.4,-8.5,7,0,6,1,2,0,9,1,2
29974,2022,4725,Jalen McDaniels,NA,SF,24,3,NBA,CHO,55,895,NA,1,32,64,2,2.7,2.9,10,16,44,3,34,8,142,6,5
29975,2022,4845,Jalen Smith,NA,PF,21,2,NBA,TOT,51,925,NA,NA,NA,23,77,1.4,0.7,12,10,53,13,45,10,53,9,12
29976,2022,4845,Jalen Smith,NA,PF,21,2,NBA,PHO,29,382,NA,NA,NA,29,71,7.2,-0.7,7,3,28,7,24,6,14,6,8
29977,2022,4845,Jalen Smith,NA,PF,21,2,NBA,IND,22,543,NA,NA,NA,18,82,-2.6,1.7,5,7,25,6,21,4,39,3,4
29978,2022,4948,Jalen Suggs,NA,PG,20,1,NBA,ORL,48,1307,46,54,NA,NA,NA,-7.6,1,67,48,63,17,72,23,518,11,48
29979,2022,4949,James Bouknight,NA,SG,21,1,NBA,CHO,31,304,30,58,12,NA,NA,-7.7,-8.9,3,6,12,2,12,4,62,2,17
29980,2022,4252,James Ennis,NA,SF,31,8,NBA,TOT,7,56,NA,NA,32,68,NA,0.8,-0.2,0,2,3,0,3,0,9,1,1
