seas_id,season,player_id,player,birth_year,pos,age,experience,lg,tm,g,gs,mp,fg,fga,fg_percent,x3p,x3pa,x3p_percent,x2p,x2pa,x2p_percent,e_fg_percent,ft,fta,ft_percent,orb,drb,trb,ast,stl,blk,tov,pf,pts
28340,2020,3920,Blake Griffin,NA,PF,30,10,NBA,DET,18,18,512,88,250,0.352,27,111,0.243,61,139,0.439,0.406,76,98,0.776,17,67,84,59,7,7,40,27,279
28341,2020,4306,Boban Marjanović,NA,C,31,5,NBA,DAL,44,5,422,121,211,0.573,4,17,0.235,117,194,0.603,0.583,43,57,0.754,66,131,197,20,8,10,30,56,289
28342,2020,4307,Bobby Portis,NA,PF,24,5,NBA,NYK,66,5,1393,265,589,0.45,67,187,0.358,198,402,0.493,0.507,71,93,0.763,80,258,338,98,32,18,73,110,668
28343,2020,4475,Bogdan Bogdanović,NA,SG,27,3,NBA,SAC,61,28,1766,337,766,0.44,164,441,0.372,173,325,0.532,0.547,86,116,0.741,26,181,207,207,64,15,102,133,924
28344,2020,4224,Bojan Bogdanović,NA,SF,30,6,NBA,UTA,63,63,2083,418,935,0.447,189,457,0.414,229,478,0.479,0.548,250,277,0.903,39,220,259,131,34,7,159,110,1275
28345,2020,4692,Bol Bol,NA,PF,20,1,NBA,DEN,7,0,87,14,28,0.5,4,9,0.444,10,19,0.526,0.571,8,10,0.8,5,14,19,6,2,6,10,11,40
28346,2020,4591,Brad Wanamaker,NA,PG,30,2,NBA,BOS,71,1,1369,162,362,0.448,37,102,0.363,125,260,0.481,0.499,126,136,0.926,22,122,144,179,61,14,76,133,487
28347,2020,4072,Bradley Beal,NA,SG,26,8,NBA,WAS,57,57,2053,593,1303,0.455,170,481,0.353,423,822,0.515,0.52,385,457,0.842,52,190,242,347,71,23,194,126,1741
28348,2020,4693,Brandon Clarke,NA,PF,23,1,NBA,MEM,58,4,1300,296,479,0.618,23,64,0.359,273,415,0.658,0.642,85,112,0.759,92,253,345,81,32,48,55,100,700
28349,2020,4592,Brandon Goodwin,NA,PG,24,2,NBA,ATL,34,1,430,76,190,0.4,26,87,0.299,50,103,0.485,0.468,28,30,0.933,11,61,72,51,12,4,29,43,206
28350,2020,4379,Brandon Ingram,NA,PF,22,4,NBA,NOP,62,62,2104,507,1096,0.463,150,384,0.391,357,712,0.501,0.531,313,368,0.851,51,329,380,259,61,38,189,179,1477
28351,2020,3985,Brandon Knight,NA,SG-PG,28,8,NBA,TOT,25,3,462,59,167,0.353,45,131,0.344,14,36,0.389,0.488,20,34,0.588,4,37,41,69,10,3,38,40,183
28352,2020,3985,Brandon Knight,NA,SG,28,8,NBA,CLE,16,0,241,28,86,0.326,19,64,0.297,9,22,0.409,0.436,4,13,0.308,3,17,20,31,5,2,16,20,79
28353,2020,3985,Brandon Knight,NA,PG,28,8,NBA,DET,9,3,221,31,81,0.383,26,67,0.388,5,14,0.357,0.543,16,21,0.762,1,20,21,38,5,1,22,20,104
28354,2020,4694,Brian Bowen,NA,SF,21,1,NBA,IND,6,1,31,3,10,0.3,0,2,0,3,8,0.375,0.3,0,0,NA,1,6,7,0,0,1,1,3,6
28355,2020,3801,Brook Lopez,NA,C,31,12,NBA,MIL,68,67,1817,292,671,0.435,102,325,0.314,190,346,0.549,0.511,127,152,0.836,58,254,312,99,46,163,70,163,813
28356,2020,4594,Bruce Brown,NA,PG,23,2,NBA,DET,58,43,1634,198,447,0.443,33,96,0.344,165,351,0.47,0.48,88,119,0.739,61,213,274,230,63,29,100,162,517
28357,2020,4225,Bruno Caboclo,NA,C,24,6,NBA,TOT,30,0,244,38,89,0.427,6,33,0.182,32,56,0.571,0.461,8,9,0.889,23,37,60,12,15,17,13,31,90
28358,2020,4225,Bruno Caboclo,NA,C,24,6,NBA,MEM,22,0,192,28,69,0.406,4,25,0.16,24,44,0.545,0.435,2,3,0.667,17,27,44,10,10,12,7,23,62
28359,2020,4225,Bruno Caboclo,NA,C,24,6,NBA,HOU,8,0,52,10,20,0.5,2,8,0.25,8,12,0.667,0.55,6,6,1,6,10,16,2,5,5,6,8,28
28360,2020,4695,Bruno Fernando,NA,C,21,1,NBA,ATL,56,13,713,103,199,0.518,5,37,0.135,98,162,0.605,0.53,29,51,0.569,67,131,198,49,18,17,42,107,240
28361,2020,4381,Bryn Forbes,NA,SG,26,4,NBA,SAS,63,62,1579,242,581,0.417,148,381,0.388,94,200,0.47,0.544,75,90,0.833,12,114,126,108,33,0,57,113,707
28362,2020,4382,Buddy Hield,NA,SG,27,4,NBA,SAC,72,44,2216,498,1162,0.429,271,688,0.394,227,474,0.479,0.545,115,136,0.846,57,271,328,213,66,17,168,165,1382
28363,2020,3582,C.J. Miles,NA,SF,32,15,NBA,WAS,10,0,161,19,59,0.322,11,35,0.314,8,24,0.333,0.415,15,20,0.75,4,8,12,12,10,4,4,14,64
28364,2020,4696,Caleb Martin,NA,SF,24,1,NBA,CHO,18,1,317,37,84,0.44,20,37,0.541,17,47,0.362,0.56,17,21,0.81,10,28,38,23,12,7,15,32,111
28365,2020,4478,Caleb Swanigan,NA,PF-C,22,3,NBA,TOT,27,1,288,28,47,0.596,0,2,0,28,45,0.622,0.596,9,17,0.529,27,73,100,31,3,7,37,62,65
28366,2020,4478,Caleb Swanigan,NA,C,22,3,NBA,SAC,7,0,23,2,4,0.5,0,0,NA,2,4,0.5,0.5,1,2,0.5,2,5,7,2,1,2,6,8,5
28367,2020,4478,Caleb Swanigan,NA,PF,22,3,NBA,POR,20,1,265,26,43,0.605,0,2,0,26,41,0.634,0.605,8,15,0.533,25,68,93,29,2,5,31,54,60
28368,2020,4697,Cam Reddish,NA,SF,20,1,NBA,ATL,58,34,1551,213,554,0.384,83,250,0.332,130,304,0.428,0.459,101,126,0.802,35,181,216,87,62,28,96,132,610
28369,2020,4698,Cameron Johnson,NA,PF,23,1,NBA,PHO,57,9,1255,176,405,0.435,106,272,0.39,70,133,0.526,0.565,46,57,0.807,49,138,187,69,36,20,32,88,504
28370,2020,4311,Cameron Payne,NA,SG,25,5,NBA,PHO,8,0,183,33,68,0.485,15,29,0.517,18,39,0.462,0.596,6,7,0.857,4,27,31,24,8,2,11,20,87
28371,2020,4383,Caris LeVert,NA,SG,25,4,NBA,BRK,45,31,1330,311,732,0.425,80,220,0.364,231,512,0.451,0.48,140,197,0.711,49,140,189,199,53,10,118,81,842
28372,2020,3435,Carmelo Anthony,NA,PF,35,17,NBA,POR,58,58,1902,336,782,0.43,87,226,0.385,249,556,0.448,0.485,136,161,0.845,71,297,368,85,49,27,100,171,895
28373,2020,4699,Carsen Edwards,NA,SG,21,1,NBA,BOS,37,0,351,42,128,0.328,24,76,0.316,18,52,0.346,0.422,13,19,0.684,6,41,47,24,12,4,15,34,121
28374,2020,4479,Cedi Osman,NA,SF,24,3,NBA,CLE,65,65,1910,266,609,0.437,123,321,0.383,143,288,0.497,0.538,63,94,0.67,39,192,231,154,54,16,91,160,718
28375,2020,4596,Chandler Hutchison,NA,SF,23,2,NBA,CHI,28,10,527,80,175,0.457,12,38,0.316,68,137,0.496,0.491,46,78,0.59,18,90,108,26,27,7,27,47,218
28376,2020,3987,Chandler Parsons,NA,PF,31,9,NBA,ATL,5,0,54,5,18,0.278,4,14,0.286,1,4,0.25,0.389,0,0,NA,1,6,7,3,4,1,3,3,14
28377,2020,4700,Charlie Brown,NA,SG,22,1,NBA,ATL,10,0,40,6,19,0.316,3,9,0.333,3,10,0.3,0.395,5,5,1,2,2,4,2,2,2,3,3,20
28378,2020,4384,Chasson Randle,NA,PG,26,3,NBA,GSW,3,0,40,0,4,0,0,2,0,0,2,0,0,5,6,0.833,0,2,2,5,2,0,0,3,5
28379,2020,4385,Cheick Diallo,NA,C,23,4,NBA,PHO,47,2,479,92,142,0.648,1,3,0.333,91,139,0.655,0.651,34,39,0.872,30,101,131,22,11,12,32,55,219
28380,2020,4597,Chimezie Metu,NA,C,22,2,NBA,SAS,18,0,105,24,42,0.571,0,2,0,24,40,0.6,0.571,10,13,0.769,12,21,33,10,3,6,10,7,58
28381,2020,4481,Chris Boucher,NA,C,27,3,NBA,TOR,62,0,819,141,299,0.472,38,118,0.322,103,181,0.569,0.535,91,116,0.784,107,170,277,26,22,61,28,114,411
28382,2020,4598,Chris Chiozza,NA,PG,24,2,NBA,TOT,28,2,401,55,140,0.393,27,72,0.375,28,68,0.412,0.489,5,5,1,9,44,53,83,21,4,32,37,142
28383,2020,4598,Chris Chiozza,NA,PG,24,2,NBA,WAS,10,0,123,10,34,0.294,7,16,0.438,3,18,0.167,0.397,0,0,NA,0,15,15,28,10,2,9,12,27
28384,2020,4598,Chris Chiozza,NA,PG,24,2,NBA,BRK,18,2,278,45,106,0.425,20,56,0.357,25,50,0.5,0.519,5,5,1,9,29,38,55,11,2,23,25,115
28385,2020,4701,Chris Clemons,NA,SG,22,1,NBA,HOU,33,0,291,57,142,0.401,37,107,0.346,20,35,0.571,0.532,10,11,0.909,4,26,30,27,9,6,19,26,161
28386,2020,3585,Chris Paul,NA,PG,34,15,NBA,OKC,70,70,2208,434,887,0.489,111,304,0.365,323,583,0.554,0.552,253,279,0.907,26,323,349,472,111,11,161,158,1232
28387,2020,4702,Chris Silva,NA,PF,23,1,NBA,MIA,44,0,346,48,78,0.615,0,3,0,48,75,0.64,0.615,37,55,0.673,60,66,126,23,9,21,32,85,133
28388,2020,4313,Christian Wood,NA,PF,24,4,NBA,DET,62,12,1325,288,508,0.567,54,140,0.386,234,368,0.636,0.62,180,242,0.744,104,286,390,60,34,54,84,98,810
28389,2020,4154,CJ McCollum,NA,SG,28,7,NBA,POR,70,70,2556,611,1356,0.451,194,512,0.379,417,844,0.494,0.522,140,185,0.757,46,251,297,310,54,42,127,183,1556
28390,2020,4230,Clint Capela,NA,C,25,6,NBA,HOU,39,39,1279,244,388,0.629,0,0,NA,244,388,0.629,0.629,55,104,0.529,168,369,537,48,33,72,63,102,543
28391,2020,4703,Coby White,NA,PG,19,1,NBA,CHI,65,1,1674,312,792,0.394,133,376,0.354,179,416,0.43,0.478,102,129,0.791,28,202,230,175,49,6,109,117,859
28392,2020,4704,Cody Martin,NA,SF,24,1,NBA,CHO,48,3,903,89,207,0.43,18,77,0.234,71,130,0.546,0.473,42,65,0.646,38,120,158,95,39,9,44,78,238
28393,2020,4155,Cody Zeller,NA,C,27,7,NBA,CHO,58,39,1341,251,479,0.524,18,75,0.24,233,404,0.577,0.543,122,179,0.682,160,251,411,88,40,25,75,140,642
28394,2020,4599,Collin Sexton,NA,PG,21,2,NBA,CLE,65,65,2143,513,1086,0.472,97,255,0.38,416,831,0.501,0.517,226,267,0.846,61,143,204,192,65,7,158,142,1349
28395,2020,3745,Corey Brewer,NA,PF,33,13,NBA,SAC,5,0,33,2,4,0.5,0,1,0,2,3,0.667,0.5,1,3,0.333,2,6,8,2,4,0,2,7,5
28396,2020,3992,Cory Joseph,NA,PG,28,9,NBA,SAC,72,26,1759,171,412,0.415,56,159,0.352,115,253,0.455,0.483,60,70,0.857,44,144,188,251,53,21,80,133,458
28397,2020,3804,Courtney Lee,NA,SG,34,12,NBA,DAL,24,9,345,40,82,0.488,21,47,0.447,19,35,0.543,0.616,6,7,0.857,7,25,32,12,18,6,11,33,107
28398,2020,4316,Cristiano Felício,NA,C,27,5,NBA,CHI,22,0,386,34,54,0.63,0,2,0,34,52,0.654,0.63,18,23,0.783,55,47,102,16,10,2,18,34,86
28399,2020,3805,D.J. Augustin,NA,PG,32,12,NBA,ORL,57,13,1420,184,461,0.399,70,201,0.348,114,260,0.438,0.475,161,181,0.89,22,100,122,262,34,1,86,72,599
28400,2020,4482,D.J. Wilson,NA,PF,23,3,NBA,MIL,37,1,363,52,132,0.394,18,73,0.247,34,59,0.576,0.462,11,18,0.611,12,80,92,25,3,5,19,33,133
28401,2020,4317,D'Angelo Russell,NA,PG,23,5,NBA,TOT,45,45,1452,360,846,0.426,158,431,0.367,202,415,0.487,0.519,161,199,0.809,17,160,177,285,48,13,147,86,1039
28402,2020,4317,D'Angelo Russell,NA,PG,23,5,NBA,GSW,33,33,1060,273,635,0.43,120,321,0.374,153,314,0.487,0.524,113,144,0.785,14,108,122,206,31,9,101,64,779
28403,2020,4317,D'Angelo Russell,NA,PG,23,5,NBA,MIN,12,12,392,87,211,0.412,38,110,0.345,49,101,0.485,0.502,48,55,0.873,3,52,55,79,17,4,46,22,260
28404,2020,4387,Damian Jones,NA,C,24,4,NBA,ATL,55,27,887,121,178,0.68,2,9,0.222,119,169,0.704,0.685,62,84,0.738,74,132,206,35,26,40,28,149,306
28405,2020,4077,Damian Lillard,NA,PG,29,8,NBA,POR,66,66,2474,624,1349,0.463,270,674,0.401,354,675,0.524,0.563,460,518,0.888,33,251,284,530,70,22,194,114,1978
28406,2020,4484,Damion Lee,NA,SG,27,3,NBA,GSW,49,36,1423,213,511,0.417,85,239,0.356,128,272,0.471,0.5,110,126,0.873,32,207,239,133,50,6,67,116,621
28407,2020,4485,Damyean Dotson,NA,SG,25,3,NBA,NYK,48,0,836,120,290,0.414,59,163,0.362,61,127,0.48,0.516,22,33,0.667,10,81,91,57,23,4,21,44,321
28408,2020,4705,Daniel Gafford,NA,C,21,1,NBA,CHI,43,7,609,94,134,0.701,0,0,NA,94,134,0.701,0.701,32,60,0.533,52,54,106,21,13,56,29,98,220
28409,2020,4487,Daniel Theis,NA,C,27,3,NBA,BOS,65,64,1566,241,426,0.566,32,96,0.333,209,330,0.633,0.603,87,114,0.763,140,286,426,111,37,84,54,219,601
28410,2020,3807,Danilo Gallinari,NA,PF,31,11,NBA,OKC,62,62,1834,358,817,0.438,178,439,0.405,180,378,0.476,0.547,266,298,0.893,34,288,322,119,42,5,76,75,1160
28411,2020,3867,Danny Green,NA,SG,32,11,NBA,LAL,68,68,1687,197,474,0.416,120,327,0.367,77,147,0.524,0.542,33,48,0.688,51,174,225,91,85,32,63,136,547
28412,2020,4233,Dante Exum,NA,SG,24,5,NBA,TOT,35,1,485,56,119,0.471,15,43,0.349,41,76,0.539,0.534,32,43,0.744,12,55,67,40,13,8,31,38,159
28413,2020,4233,Dante Exum,NA,SG,24,5,NBA,UTA,11,0,83,10,23,0.435,2,6,0.333,8,17,0.471,0.478,2,2,1,3,9,12,7,1,2,10,8,24
28414,2020,4233,Dante Exum,NA,SG,24,5,NBA,CLE,24,1,402,46,96,0.479,13,37,0.351,33,59,0.559,0.547,30,41,0.732,9,46,55,33,12,6,21,30,135
28415,2020,4389,Danuel House,NA,SF,26,4,NBA,HOU,63,52,1913,230,539,0.427,129,355,0.363,101,184,0.549,0.546,73,90,0.811,57,210,267,85,67,34,54,132,662
28416,2020,4706,DaQuan Jeffries,NA,SG,22,1,NBA,SAC,13,0,141,20,40,0.5,5,18,0.278,15,22,0.682,0.563,5,6,0.833,3,15,18,7,4,1,2,19,50
28417,2020,4390,Dario Šarić,NA,PF,25,4,NBA,PHO,66,51,1632,256,538,0.476,84,235,0.357,172,303,0.568,0.554,108,128,0.844,100,306,406,123,37,16,88,156,704
28418,2020,4707,Darius Bazley,NA,PF,19,1,NBA,OKC,61,9,1130,125,317,0.394,49,141,0.348,76,176,0.432,0.472,43,62,0.694,30,216,246,41,23,41,45,55,342
28419,2020,4708,Darius Garland,NA,SG,20,1,NBA,CLE,59,59,1824,280,699,0.401,105,296,0.355,175,403,0.434,0.476,63,72,0.875,27,84,111,229,42,4,151,92,728
28420,2020,4601,Daryl Macon,NA,PG,24,2,NBA,MIA,4,0,14,1,3,0.333,1,2,0.5,0,1,0,0.5,0,0,NA,0,0,0,1,0,0,2,1,3
28421,2020,4391,David Nwaba,NA,SG,27,4,NBA,BRK,20,0,268,37,71,0.521,12,28,0.429,25,43,0.581,0.606,18,27,0.667,8,37,45,8,11,12,8,32,104
28422,2020,4392,Dāvis Bertāns,NA,PF,27,4,NBA,WAS,54,4,1583,265,610,0.434,200,472,0.424,65,138,0.471,0.598,104,122,0.852,35,210,245,92,37,33,59,139,834
28423,2020,4489,De'Aaron Fox,NA,PG,22,3,NBA,SAC,51,49,1634,391,815,0.48,54,185,0.292,337,630,0.535,0.513,241,342,0.705,35,161,196,348,74,25,158,145,1077
28424,2020,4709,De'Andre Hunter,NA,SF,22,1,NBA,ATL,63,62,2018,280,683,0.41,108,304,0.355,172,379,0.454,0.489,110,144,0.764,44,242,286,112,44,18,103,182,778
28425,2020,4602,De'Anthony Melton,NA,PG,21,2,NBA,MEM,60,8,1167,161,401,0.401,40,140,0.286,121,261,0.464,0.451,93,121,0.769,43,177,220,175,77,20,84,109,455
28426,2020,4710,Dean Wade,NA,PF,23,1,NBA,CLE,12,0,71,9,13,0.692,2,4,0.5,7,9,0.778,0.769,0,1,0,3,16,19,2,2,4,3,8,20
28427,2020,4603,Deandre Ayton,NA,C,21,2,NBA,PHO,38,32,1236,310,568,0.546,3,13,0.231,307,555,0.553,0.548,67,89,0.753,147,289,436,72,26,58,80,117,690
28428,2020,3810,DeAndre Jordan,NA,C,31,12,NBA,BRK,56,6,1234,191,287,0.666,0,0,NA,191,287,0.666,0.666,83,122,0.68,141,420,561,105,18,52,74,114,465
28429,2020,4393,DeAndre' Bembry,NA,SG,25,4,NBA,ATL,43,4,915,104,228,0.456,15,65,0.231,89,163,0.546,0.489,26,48,0.542,34,118,152,81,55,19,60,84,249
28430,2020,4394,Dejounte Murray,NA,PG,23,3,NBA,SAS,66,58,1687,294,637,0.462,41,111,0.369,253,526,0.481,0.494,91,114,0.798,69,314,383,271,111,17,125,143,720
28431,2020,4320,Delon Wright,NA,PG,27,5,NBA,DAL,73,5,1570,190,411,0.462,47,127,0.37,143,284,0.504,0.519,77,100,0.77,70,210,280,244,85,22,73,93,504
28432,2020,3872,DeMar DeRozan,NA,SF,30,11,NBA,SAS,68,68,2316,557,1049,0.531,9,35,0.257,548,1014,0.54,0.535,381,451,0.845,44,331,375,380,70,20,164,180,1504
28433,2020,3873,DeMarre Carroll,NA,SF-C,33,11,NBA,TOT,24,0,290,25,66,0.379,8,33,0.242,17,33,0.515,0.439,29,42,0.69,12,43,55,25,8,5,17,32,87
28434,2020,3873,DeMarre Carroll,NA,SF,33,11,NBA,SAS,15,0,135,9,29,0.31,3,13,0.231,6,16,0.375,0.362,12,20,0.6,7,24,31,11,2,2,10,20,33
28435,2020,3873,DeMarre Carroll,NA,C,33,11,NBA,HOU,9,0,155,16,37,0.432,5,20,0.25,11,17,0.647,0.5,17,22,0.773,5,19,24,14,6,3,7,12,54
28436,2020,4157,Dennis Schröder,NA,SG,26,7,NBA,OKC,65,2,1999,453,965,0.469,125,325,0.385,328,640,0.513,0.534,198,236,0.839,19,217,236,262,45,14,166,146,1229
28437,2020,4490,Dennis Smith Jr.,NA,PG,22,3,NBA,NYK,34,3,537,72,211,0.341,16,54,0.296,56,157,0.357,0.379,27,53,0.509,21,57,78,98,28,8,58,65,187
28438,2020,4396,Denzel Valentine,NA,SF,26,3,NBA,CHI,36,5,488,97,237,0.409,46,137,0.336,51,100,0.51,0.506,6,8,0.75,9,65,74,43,26,6,26,51,246
28439,2020,4605,Deonte Burton,NA,SF,26,2,NBA,OKC,39,0,356,43,125,0.344,10,53,0.189,33,72,0.458,0.384,8,14,0.571,7,50,57,17,7,10,19,34,104
28440,2020,3928,Derrick Favors,NA,C,28,10,NBA,NOP,51,49,1243,209,339,0.617,1,7,0.143,208,332,0.627,0.618,40,71,0.563,163,338,501,81,30,46,55,107,459
28441,2020,4397,Derrick Jones Jr.,NA,SF,22,4,NBA,MIA,59,16,1375,184,349,0.527,37,132,0.28,147,217,0.677,0.58,95,123,0.772,66,167,233,62,58,38,30,130,500
28442,2020,3812,Derrick Rose,NA,PG,31,11,NBA,DET,50,15,1298,369,753,0.49,45,147,0.306,324,606,0.535,0.52,121,139,0.871,27,94,121,278,40,16,126,49,904
28443,2020,4491,Derrick Walton,NA,PG,24,2,NBA,TOT,26,1,248,18,39,0.462,10,24,0.417,8,15,0.533,0.59,7,9,0.778,2,14,16,27,7,0,5,21,53
28444,2020,4491,Derrick Walton,NA,PG,24,2,NBA,LAC,23,1,222,17,36,0.472,9,21,0.429,8,15,0.533,0.597,7,9,0.778,2,13,15,22,4,0,4,19,50
28445,2020,4491,Derrick Walton,NA,PG,24,2,NBA,DET,3,0,26,1,3,0.333,1,3,0.333,0,0,NA,0.5,0,0,NA,0,1,1,5,3,0,1,2,3
28446,2020,4492,Derrick White,NA,SG,25,3,NBA,SAS,68,20,1677,253,552,0.458,79,216,0.366,174,336,0.518,0.53,180,211,0.853,35,188,223,241,44,59,89,152,765
28447,2020,4321,Devin Booker,NA,SG,23,5,NBA,PHO,70,70,2512,627,1283,0.489,141,398,0.354,486,885,0.549,0.544,468,509,0.919,29,268,297,456,49,18,264,213,1863
28448,2020,4711,Devon Hall,NA,PG,24,1,NBA,OKC,11,0,81,6,30,0.2,4,17,0.235,2,13,0.154,0.267,4,8,0.5,2,5,7,13,4,1,5,6,20
28449,2020,4712,Devontae Cacok,NA,C,23,1,NBA,LAL,1,0,9,3,6,0.5,0,0,NA,3,6,0.5,0.5,0,0,NA,2,3,5,1,0,0,0,0,6
28450,2020,4607,Devonte' Graham,NA,PG,24,2,NBA,CHO,63,53,2211,368,963,0.382,218,585,0.373,150,378,0.397,0.495,191,233,0.82,42,170,212,471,62,15,181,115,1145
28451,2020,4713,Dewan Hernandez,NA,C,23,1,NBA,TOR,6,0,28,5,14,0.357,1,2,0.5,4,12,0.333,0.393,3,5,0.6,5,9,14,3,1,0,3,6,14
28452,2020,4158,Dewayne Dedmon,NA,C,30,7,NBA,TOT,44,18,774,102,255,0.4,22,107,0.206,80,148,0.541,0.443,30,36,0.833,60,189,249,22,25,41,57,133,256
28453,2020,4158,Dewayne Dedmon,NA,C,30,7,NBA,SAC,34,10,541,69,171,0.404,14,71,0.197,55,100,0.55,0.444,23,28,0.821,46,121,167,15,15,26,47,93,175
28454,2020,4158,Dewayne Dedmon,NA,C,30,7,NBA,ATL,10,8,233,33,84,0.393,8,36,0.222,25,48,0.521,0.44,7,8,0.875,14,68,82,7,10,15,10,40,81
28455,2020,4494,Dillon Brooks,NA,SG,24,3,NBA,MEM,73,73,2112,435,1068,0.407,147,411,0.358,288,657,0.438,0.476,164,203,0.808,68,175,243,150,63,27,124,278,1181
28456,2020,4082,Dion Waiters,NA,SG,28,8,NBA,TOT,10,0,207,41,99,0.414,15,47,0.319,26,52,0.5,0.49,14,17,0.824,2,22,24,20,4,6,16,21,111
28457,2020,4082,Dion Waiters,NA,SG,28,8,NBA,MIA,3,0,42,10,26,0.385,8,17,0.471,2,9,0.222,0.538,0,1,0,0,11,11,3,0,2,3,5,28
28458,2020,4082,Dion Waiters,NA,SG,28,8,NBA,LAL,7,0,165,31,73,0.425,7,30,0.233,24,43,0.558,0.473,14,16,0.875,2,11,13,17,4,4,13,16,83
28459,2020,4400,Domantas Sabonis,NA,PF,23,4,NBA,IND,62,62,2159,458,848,0.54,17,67,0.254,441,781,0.565,0.55,214,296,0.723,189,582,771,310,47,30,170,195,1147
28460,2020,4495,Donovan Mitchell,NA,SG,23,3,NBA,UTA,69,69,2364,602,1342,0.449,173,473,0.366,429,869,0.494,0.513,278,322,0.863,53,251,304,294,70,14,184,172,1655
28461,2020,4714,Donta Hall,NA,C-PF,22,1,NBA,TOT,9,0,133,15,22,0.682,0,0,NA,15,22,0.682,0.682,9,18,0.5,14,24,38,4,3,6,5,23,39
28462,2020,4714,Donta Hall,NA,PF,22,1,NBA,DET,4,0,48,1,4,0.25,0,0,NA,1,4,0.25,0.25,4,6,0.667,6,9,15,2,1,1,2,9,6
28463,2020,4714,Donta Hall,NA,C,22,1,NBA,BRK,5,0,85,14,18,0.778,0,0,NA,14,18,0.778,0.778,5,12,0.417,8,15,23,2,2,5,3,14,33
28464,2020,4608,Donte DiVincenzo,NA,SG,23,2,NBA,MIL,66,24,1520,232,510,0.455,83,247,0.336,149,263,0.567,0.536,63,86,0.733,66,252,318,154,85,20,90,113,610
28465,2020,4401,Dorian Finney-Smith,NA,PF,26,4,NBA,DAL,71,68,2120,243,522,0.466,114,303,0.376,129,219,0.589,0.575,78,108,0.722,145,260,405,114,45,39,69,178,678
28466,2020,4237,Doug McDermott,NA,PF,28,6,NBA,IND,69,0,1372,267,547,0.488,128,294,0.435,139,253,0.549,0.605,48,58,0.828,26,148,174,78,12,5,42,117,710
28467,2020,4402,Dragan Bender,NA,PF-C,22,4,NBA,TOT,16,3,286,41,92,0.446,15,43,0.349,26,49,0.531,0.527,10,14,0.714,16,57,73,28,4,9,21,42,107
28468,2020,4402,Dragan Bender,NA,C,22,4,NBA,MIL,7,0,91,10,21,0.476,4,9,0.444,6,12,0.5,0.571,2,3,0.667,0,20,20,9,0,5,5,16,26
28469,2020,4402,Dragan Bender,NA,PF,22,4,NBA,GSW,9,3,195,31,71,0.437,11,34,0.324,20,37,0.541,0.514,8,11,0.727,16,37,53,19,4,4,16,26,81
28470,2020,4085,Draymond Green,NA,PF,29,8,NBA,GSW,43,43,1222,123,316,0.389,36,129,0.279,87,187,0.465,0.446,63,83,0.759,23,243,266,266,59,33,98,110,345
28471,2020,4610,Drew Eubanks,NA,C,22,2,NBA,SAS,22,3,272,43,67,0.642,1,1,1,42,66,0.636,0.649,20,26,0.769,28,57,85,15,5,17,21,37,107
28472,2020,4611,Duncan Robinson,NA,SG,25,2,NBA,MIA,73,68,2166,323,687,0.47,270,606,0.446,53,81,0.654,0.667,67,72,0.931,10,222,232,102,35,19,70,193,983
28473,2020,4612,Dusty Hannahs,NA,SG,26,2,NBA,MEM,2,0,13,4,9,0.444,2,3,0.667,2,6,0.333,0.556,2,2,1,0,1,1,0,0,0,0,1,12
28474,2020,4496,Dwayne Bacon,NA,SG,24,3,NBA,CHO,39,11,687,85,244,0.348,19,67,0.284,66,177,0.373,0.387,35,53,0.66,15,85,100,52,23,2,37,52,224
28475,2020,3520,Dwight Howard,NA,C,34,16,NBA,LAL,69,2,1306,202,277,0.729,3,5,0.6,199,272,0.732,0.735,110,214,0.514,172,335,507,45,31,79,84,222,517
28476,2020,4239,Dwight Powell,NA,C,28,6,NBA,DAL,40,37,1061,146,229,0.638,10,39,0.256,136,190,0.716,0.659,74,111,0.667,75,152,227,59,34,22,36,102,376
28477,2020,4613,Džanan Musa,NA,SF,20,2,NBA,BRK,40,0,487,64,172,0.372,19,78,0.244,45,94,0.479,0.427,45,60,0.75,21,65,86,43,15,1,36,30,192
28478,2020,4003,E'Twaun Moore,NA,SG,30,9,NBA,NOP,56,6,1020,186,437,0.426,63,167,0.377,123,270,0.456,0.498,31,45,0.689,31,100,131,78,32,11,40,80,466
28479,2020,3932,Ed Davis,NA,C,30,10,NBA,UTA,28,1,303,22,46,0.478,0,0,NA,22,46,0.478,0.478,7,14,0.5,35,70,105,12,11,9,13,61,51
28480,2020,4497,Edmond Sumner,NA,SG,24,3,NBA,IND,31,3,447,61,142,0.43,14,53,0.264,47,89,0.528,0.479,16,29,0.552,11,35,46,55,15,9,22,44,152
28481,2020,4240,Elfrid Payton,NA,PG,25,6,NBA,NYK,45,36,1246,193,440,0.439,14,69,0.203,179,371,0.482,0.455,49,86,0.57,52,160,212,323,70,17,96,89,449
28482,2020,4614,Elie Okobo,NA,PG,22,2,NBA,PHO,55,3,719,72,181,0.398,25,71,0.352,47,110,0.427,0.467,50,71,0.704,16,74,90,115,24,4,38,54,219
28483,2020,4324,Emmanuel Mudiay,NA,PG,23,5,NBA,UTA,54,2,850,151,327,0.462,30,87,0.345,121,240,0.504,0.508,63,83,0.759,18,108,126,116,24,10,76,72,395
