seas_id,season,player_id,player,birth_year,pos,age,experience,lg,tm,g,mp,per,ts_percent,x3p_ar,f_tr,orb_percent,drb_percent,trb_percent,ast_percent,stl_percent,blk_percent,tov_percent,usg_percent,ows,dws,ws,ws_48,obpm,dbpm,bpm,vorp
29144,2021,4496,Dwayne Bacon,NA,SG,25,4,NBA,ORL,72,1853,9.9,0.49,0.285,0.242,1.7,11.2,6.3,7.9,1.2,0.2,5.4,19.8,-0.3,0.9,0.5,0.013,-3.5,-1.6,-5.1,-1.4
29145,2021,3520,Dwight Howard,NA,C,35,17,NBA,PHI,69,1196,17.8,0.61,0.066,0.693,17.8,35.3,26.7,7.2,1.2,4.7,22.1,18.2,1.3,2.6,4,0.159,-2.2,0.3,-1.9,0
29146,2021,4239,Dwight Powell,NA,C,29,7,NBA,DAL,58,966,16.8,0.688,0.108,0.639,9.2,17.4,13.3,8.9,1.8,2.9,13.9,13.2,2.6,1.2,3.8,0.188,-0.8,1.5,0.7,0.7
29147,2021,4829,Dylan Windler,NA,SF,24,1,NBA,CLE,31,513,10.8,0.567,0.592,0.208,4.3,19.5,11.7,9.4,1.8,2.1,18.4,14.8,0,0.5,0.5,0.045,-1.8,0.1,-1.7,0
29148,2021,4003,E'Twaun Moore,NA,SG,31,10,NBA,PHO,27,389,10.4,0.523,0.289,0.116,4.2,8.9,6.6,13.7,1.9,1.2,15.3,17.2,0,0.4,0.4,0.049,-3.7,0.5,-3.1,-0.1
29149,2021,3932,Ed Davis,NA,C,31,11,NBA,MIN,23,299,13.1,0.487,0,0.273,16.1,26,20.8,9,2.1,3.8,12.4,7.9,0.5,0.4,0.8,0.135,-3.5,0.7,-2.9,-0.1
29150,2021,4497,Edmond Sumner,NA,SG,25,4,NBA,IND,53,861,12.7,0.626,0.312,0.294,2.3,9.5,5.9,7.9,1.8,0.9,13.8,18.3,0.7,0.7,1.4,0.077,-2.3,-0.6,-2.9,-0.2
29151,2021,4240,Elfrid Payton,NA,PG,26,7,NBA,NYK,63,1484,11.7,0.478,0.158,0.172,4.7,11,7.9,21.6,1.6,0.6,13.3,23.2,-0.9,1.9,1,0.032,-2.8,-0.6,-3.4,-0.5
29152,2021,4830,Elijah Bryant,NA,SG,25,1,NBA,MIL,1,32,10.6,0.559,0.385,0.231,6.8,12.7,9.9,12.6,0,2.8,21.8,24,0,0,0,0.008,-4.1,-3.6,-7.7,0
29153,2021,4831,Elijah Hughes,NA,SF,22,1,NBA,UTA,18,64,8.4,0.488,0.767,0.133,1.7,12.7,7.5,13.4,0.8,1.3,15.9,25.4,-0.1,0.1,0,-0.013,-1.8,-1.9,-3.7,0
29154,2021,4006,Enes Kanter,NA,C,28,10,NBA,POR,72,1758,22.4,0.636,0.007,0.292,16.8,31.9,24.2,7.2,0.9,2.4,11,17.4,5.7,1.7,7.5,0.204,2,-1.8,0.2,1
29155,2021,3934,Eric Bledsoe,NA,SG,31,11,NBA,NOP,71,2111,11.5,0.533,0.486,0.267,1.5,11.1,6.3,17.3,1.2,1.1,12.3,18.5,1.1,1.3,2.3,0.053,-1.1,-1.3,-2.3,-0.2
29156,2021,3815,Eric Gordon,NA,SG,32,13,NBA,HOU,27,789,14.4,0.577,0.572,0.311,1,7.1,3.9,14.6,0.8,1.5,10.9,25.2,0.6,0.2,0.8,0.048,0.9,-1.5,-0.6,0.3
29157,2021,4716,Eric Paschall,NA,PF,24,2,NBA,GSW,40,695,13.4,0.561,0.181,0.315,4.3,15.1,9.8,11.4,0.8,0.9,11.2,23.5,0.2,0.7,0.9,0.062,-1.7,-1.5,-3.2,-0.2
29158,2021,3669,Ersan İlyasova,NA,PF,33,13,NBA,UTA,17,148,12.1,0.578,0.759,0.093,5.3,15.1,10.4,3.8,3.3,1.6,12.5,18.7,0.1,0.3,0.4,0.122,-2.7,1.5,-1.2,0
29159,2021,4086,Evan Fournier,NA,SF-SG,28,9,NBA,TOT,42,1259,16.7,0.598,0.523,0.253,0.8,10.2,5.4,18.6,1.8,1.4,10.8,23.1,1.8,1,2.8,0.107,1.2,-0.2,1,1
29160,2021,4086,Evan Fournier,NA,SF,28,9,NBA,ORL,26,787,18.2,0.604,0.509,0.333,0.6,9.5,4.9,20.9,1.7,1,11.3,26.2,1.2,0.5,1.7,0.104,2.1,-0.8,1.3,0.6
29161,2021,4086,Evan Fournier,NA,SG,28,9,NBA,BOS,16,472,14.1,0.584,0.552,0.081,1.2,11.4,6.3,14.9,2.1,2,9.6,18,0.6,0.5,1.1,0.111,-0.2,0.7,0.5,0.3
29162,2021,4832,Facundo Campazzo,NA,PG,29,1,NBA,DEN,65,1425,11.6,0.558,0.686,0.289,1.8,8.9,5.3,20.2,2.7,1,17.1,13.1,1.6,1.5,3.1,0.105,-1.7,1,-0.8,0.5
29163,2021,4616,Frank Jackson,NA,PG,22,3,NBA,DET,40,738,13.3,0.598,0.512,0.256,2.2,10.8,6.5,7.9,1,0.1,9.4,21.3,0.7,0.4,1.2,0.076,-0.4,-1.6,-2.1,0
29164,2021,4325,Frank Kaminsky,NA,C,27,6,NBA,PHO,47,715,15.8,0.547,0.331,0.233,5.8,23.7,14.9,15.3,1,2.1,7.2,19,1.1,0.9,2,0.133,0.3,0.8,1.1,0.6
29165,2021,4499,Frank Mason III,NA,PG,26,4,NBA,ORL,4,79,7.5,0.462,0.208,0.292,3.8,12.2,7.9,22.3,0,0,15.6,17.5,0,0,0,-0.018,-6.1,-3.1,-9.2,-0.1
29166,2021,4500,Frank Ntilikina,NA,PG,22,4,NBA,NYK,33,322,7.7,0.512,0.608,0.228,2,8.3,5.2,8.1,2.8,1.2,11.2,13.6,0,0.5,0.5,0.07,-4.6,2.2,-2.4,0
29167,2021,4403,Fred VanVleet,NA,SG,26,5,NBA,TOR,52,1899,16.8,0.534,0.547,0.22,1.8,11.3,6.4,26.7,2.2,2,9.1,23.9,2.4,1.8,4.3,0.108,2.3,-0.1,2.2,2
29168,2021,4833,Freddie Gillespie,NA,PF,23,1,NBA,TOR,20,392,13.4,0.563,0,0.393,11.4,16,13.6,3.2,1.6,5.1,10.9,12.2,0.5,0.5,0.9,0.116,-3.1,-0.1,-3.2,-0.1
29169,2021,4501,Furkan Korkmaz,NA,SG,23,4,NBA,PHI,55,1062,12.8,0.544,0.634,0.193,1.8,9.8,5.9,11.1,2.2,0.8,9.1,20.5,0.6,1.5,2,0.092,-0.3,0.1,-0.3,0.5
29170,2021,4717,Gabe Vincent,NA,PG,24,2,NBA,MIA,50,655,7.6,0.498,0.639,0.099,1.8,7.9,4.9,15.1,1.6,0.3,12.3,19.1,-0.4,0.5,0.2,0.011,-4.6,-1.1,-5.7,-0.6
29171,2021,4834,Gabriel Deck,NA,PF,25,1,NBA,OKC,10,212,16.1,0.548,0.224,0.328,7.8,11.9,9.8,17.3,1.8,0,7.3,16.6,0.4,0.1,0.5,0.12,-0.3,-0.1,-0.4,0.1
29172,2021,3877,Garrett Temple,NA,SG,34,11,NBA,CHI,56,1528,8.2,0.525,0.525,0.131,2.1,9.4,5.8,10.5,1.4,1.7,12.6,13.1,0.2,1.4,1.6,0.05,-3.3,-0.1,-3.5,-0.6
29173,2021,4718,Garrison Mathews,NA,SG,24,2,NBA,WAS,64,1038,9.7,0.635,0.835,0.401,1.6,7.2,4.4,3.1,1.3,0.6,3.5,11.5,1.7,0.6,2.3,0.108,-1.7,-0.6,-2.3,-0.1
29174,2021,4617,Gary Clark,NA,SF-PF,26,3,NBA,TOT,39,654,6,0.436,0.818,0.076,5.1,13.5,9.1,6.4,1,1,11.1,10.1,-0.3,0.4,0.1,0.008,-4,-0.9,-4.9,-0.5
29175,2021,4617,Gary Clark,NA,SF,26,3,NBA,ORL,35,637,6.1,0.439,0.824,0.076,5.2,13.3,9.1,6.4,0.9,1,11.2,10.3,-0.2,0.3,0.1,0.007,-3.8,-0.9,-4.8,-0.4
29176,2021,4617,Gary Clark,NA,SF,26,3,NBA,DEN,2,4,2.9,NA,NA,NA,0,28.2,14.2,0,0,0,NA,0,0,0,0,0.037,-8.5,0.3,-8.3,0
29177,2021,4617,Gary Clark,NA,PF,26,3,NBA,PHI,2,13,3.8,0,0,0,0,16.6,8.5,9,3.7,0,0,3.3,0,0,0,0.044,-10.5,2.6,-7.9,0
29178,2021,4245,Gary Harris,NA,SG,26,7,NBA,TOT,39,1080,9.1,0.511,0.409,0.226,2.1,5.9,4,10.3,1.3,1,8.9,16.7,0.2,0.6,0.7,0.033,-2.9,-1.8,-4.7,-0.8
29179,2021,4245,Gary Harris,NA,SG,26,7,NBA,DEN,19,581,9.3,0.544,0.481,0.192,2.5,6.6,4.6,7.1,1.4,0.7,7.6,13.8,0.4,0.4,0.8,0.065,-2.1,-1.5,-3.6,-0.2
29180,2021,4245,Gary Harris,NA,SG,26,7,NBA,ORL,20,499,9,0.485,0.349,0.254,1.6,5.2,3.3,14,1.1,1.3,9.9,20.2,-0.2,0.2,0,-0.005,-3.8,-2.3,-6,-0.5
29181,2021,4404,Gary Payton II,NA,PG,28,5,NBA,GSW,10,40,29.2,0.847,0.308,0.308,5.4,23.6,14.6,4.1,7,2.2,6.3,16.8,0.2,0.1,0.3,0.331,0.5,9,9.5,0.1
29182,2021,4618,Gary Trent Jr.,NA,SG,22,3,NBA,TOT,58,1802,12.1,0.534,0.546,0.135,1.6,7.7,4.6,6.6,1.5,0.5,4.9,20.9,1,0.7,1.7,0.045,-0.6,-2.1,-2.7,-0.3
29183,2021,4618,Gary Trent Jr.,NA,SG,22,3,NBA,POR,41,1262,12.4,0.55,0.582,0.143,1.7,6.1,3.9,6.7,1.4,0.4,5.3,20.1,1.2,0.3,1.5,0.056,0,-2.4,-2.4,-0.1
29184,2021,4618,Gary Trent Jr.,NA,SG,22,3,NBA,TOR,17,540,11.3,0.501,0.475,0.119,1.2,11.6,6.2,6.4,1.7,0.7,4.2,22.9,-0.2,0.4,0.2,0.019,-1.8,-1.6,-3.4,-0.2
29185,2021,3816,George Hill,NA,PG,34,13,NBA,TOT,30,672,13.1,0.596,0.406,0.254,2.6,7.2,4.9,16,1.6,0.7,12.4,15.9,0.9,0.6,1.4,0.1,-0.9,-0.5,-1.4,0.1
29186,2021,3816,George Hill,NA,PG,34,13,NBA,OKC,14,369,15.9,0.63,0.475,0.208,2.2,6,4.1,18.2,1.5,0.5,8.4,16.5,0.8,0.2,1,0.129,0.9,-0.5,0.4,0.2
29187,2021,3816,George Hill,NA,PG,34,13,NBA,PHI,16,303,9.7,0.545,0.299,0.325,3,8.6,5.8,13.3,1.8,0.9,17.8,15.2,0,0.4,0.4,0.065,-3.2,-0.5,-3.7,-0.1
29188,2021,4405,Georges Niang,NA,PF,27,5,NBA,UTA,72,1154,11.4,0.602,0.721,0.057,2.7,13,8.1,7.3,1.1,0.6,10.9,17.4,1.2,1.4,2.6,0.108,-0.5,0.1,-0.4,0.5
29189,2021,4164,Giannis Antetokounmpo,NA,PF,26,8,NBA,MIL,61,2013,29.2,0.633,0.201,0.528,5.3,28.9,17.5,28.7,1.7,3.2,13.2,32.5,6.9,3.3,10.2,0.244,6.2,2.6,8.8,5.5
29190,2021,4246,Glenn Robinson III,NA,SF,27,7,NBA,SAC,23,369,9,0.554,0.444,0.232,3.3,10.4,6.8,7,0.5,0.7,9.2,14,0.3,0,0.3,0.033,-1.9,-2.8,-4.6,-0.2
29191,2021,4719,Goga Bitadze,NA,C,21,2,NBA,IND,45,561,16.3,0.523,0.407,0.314,11.7,17.3,14.5,8.9,0.8,8.7,7.1,18.1,0.7,0.8,1.5,0.129,-1.9,0.8,-1.2,0.1
29192,2021,3817,Goran Dragić,NA,PG,34,13,NBA,MIA,50,1337,13,0.552,0.44,0.22,2.2,12.1,7.2,25.9,1.2,0.6,16.2,24.5,0.2,1.2,1.3,0.048,-1.2,-1.8,-3,-0.3
29193,2021,3941,Gordon Hayward,NA,SF,30,11,NBA,CHO,44,1496,17.6,0.584,0.312,0.281,2.6,16.3,9.3,19.5,1.7,0.9,11,23.9,2.2,1.4,3.5,0.114,1.9,-0.5,1.4,1.3
29194,2021,4167,Gorgui Dieng,NA,C,31,8,NBA,TOT,38,552,19.2,0.67,0.429,0.411,7.6,19.5,13.5,12,2.3,2.6,14.3,17.4,1.3,0.8,2.1,0.185,1.6,1.3,3,0.7
29195,2021,4167,Gorgui Dieng,NA,C,31,8,NBA,MEM,22,371,19.2,0.682,0.444,0.398,7.9,20.2,14,10.6,2.2,3.4,14.8,17,0.9,0.6,1.5,0.19,1.7,1,2.6,0.4
29196,2021,4167,Gorgui Dieng,NA,C,31,8,NBA,SAS,16,181,19,0.648,0.4,0.436,6.9,18,12.3,15,2.4,0.9,13.2,18.2,0.4,0.2,0.7,0.175,1.6,2.1,3.7,0.3
29197,2021,4835,Grant Riller,NA,PG,23,1,NBA,CHO,7,27,23.6,0.75,0.333,0,0,4.1,2,20.9,1.8,0,7.7,20.7,0.1,0,0.1,0.177,4.5,1,5.4,0.1
29198,2021,4720,Grant Williams,NA,PF,22,2,NBA,BOS,63,1138,7.5,0.546,0.522,0.206,4.7,12.8,8.7,7.4,1.4,2,17.2,12.3,0.1,1,1.1,0.046,-4,0,-4,-0.6
29199,2021,4620,Grayson Allen,NA,SG,25,3,NBA,MEM,50,1259,12.8,0.586,0.662,0.22,1.6,12,6.7,11.5,1.7,0.6,9.6,16.8,1.5,1.2,2.7,0.101,-0.4,-0.1,-0.5,0.5
29200,2021,4836,Greg Whittington,NA,PF,27,1,NBA,DEN,4,12,-10.2,0,0.667,0,0,0,0,0,0,0,0,10.9,-0.1,0,-0.1,-0.259,-11.4,-6.1,-17.5,0
29201,2021,4621,Hamidou Diallo,NA,SG-SF,22,3,NBA,TOT,52,1226,14.3,0.541,0.174,0.426,5.1,18.8,11.9,13.3,1.6,1.7,12,22.2,0.3,1.3,1.6,0.063,-2.2,-0.1,-2.3,-0.1
29202,2021,4621,Hamidou Diallo,NA,SG,22,3,NBA,OKC,32,761,15,0.536,0.138,0.444,5,17.7,11.3,16.4,1.9,1.4,12.1,22.5,0.3,0.8,1,0.065,-2.1,0.4,-1.7,0.1
29203,2021,4621,Hamidou Diallo,NA,SF,22,3,NBA,DET,20,465,13.1,0.549,0.237,0.393,5.2,20.6,12.8,8.3,1.1,2.2,11.7,21.6,0.1,0.5,0.6,0.059,-2.4,-1,-3.4,-0.2
29204,2021,4089,Harrison Barnes,NA,PF,28,9,NBA,SAC,58,2102,15.4,0.626,0.399,0.366,3.3,17.2,10.2,13,1,0.4,11.1,17.2,4,0.5,4.5,0.103,1.4,-1.6,-0.2,1
29205,2021,4622,Harry Giles,NA,C,22,3,NBA,POR,38,348,12.4,0.496,0.237,0.278,9.3,32.2,20.4,11.3,1.1,3.3,15.5,15.9,0.1,0.4,0.5,0.069,-3.4,-0.2,-3.6,-0.1
29206,2021,3945,Hassan Whiteside,NA,C,31,9,NBA,SAC,36,546,19.2,0.566,0.004,0.353,12.2,31.8,21.9,5.6,0.8,7.1,13.4,23.5,0.3,0.6,0.9,0.081,-1.8,-0.6,-2.5,-0.1
29207,2021,4407,Henry Ellenson,NA,PF,24,5,NBA,TOR,2,38,12.8,0.476,0.643,0.286,8.4,27,17.4,18.9,0,0,0,17.9,0.1,0,0.1,0.127,-3.1,1,-2.1,0
29208,2021,4721,Ignas Brazdeikis,NA,SF,22,2,NBA,TOT,13,249,9.5,0.51,0.337,0.169,4.5,14.7,9.4,10.5,0.8,1.1,11.9,17.6,-0.1,0.1,0.1,0.016,-3.9,-1.8,-5.7,-0.2
29209,2021,4721,Ignas Brazdeikis,NA,SF,22,2,NBA,NYK,4,7,11.2,0.532,0,2,15.7,15.3,15.5,17.5,0,0,34.7,18.3,0,0,0,0.039,-2.9,-1.9,-4.8,0
29210,2021,4721,Ignas Brazdeikis,NA,SF,22,2,NBA,PHI,1,8,-12,0,0.333,0,0,27,13.8,0,0,0,0,16.1,-0.1,0,-0.1,-0.33,-18.9,-4.2,-23.2,0
29211,2021,4721,Ignas Brazdeikis,NA,SF,22,2,NBA,ORL,8,234,10.2,0.528,0.342,0.152,4.3,14.2,9.1,10.6,0.8,1.2,11.5,17.6,0,0.1,0.1,0.027,-3.4,-1.7,-5.1,-0.2
29212,2021,4011,Iman Shumpert,NA,SG,30,10,NBA,BRK,2,11,-0.4,0.25,0.75,0,10.6,0,5,0,4.4,0,20,19.8,-0.1,0,0,-0.212,-10.2,-2.7,-13,0
29213,2021,4837,Immanuel Quickley,NA,PG,21,1,NBA,NYK,64,1243,15.8,0.557,0.522,0.3,2.2,9.7,6,16.2,1.2,0.9,8.1,25.6,1.8,1.4,3.2,0.125,1.5,-0.9,0.6,0.8
29214,2021,4624,Isaac Bonga,NA,SF,21,3,NBA,WAS,40,432,4,0.461,0.58,0.099,4.4,11.7,8.1,6.5,1.2,1.7,20.7,10.2,-0.4,0.4,0,-0.001,-5.6,-0.8,-6.4,-0.5
29215,2021,4838,Isaac Okoro,NA,SG,20,1,NBA,CLE,67,2173,7.9,0.514,0.383,0.281,3.4,7.3,5.3,8.6,1.4,1,12,14.3,-0.1,1,0.9,0.02,-4.2,-0.8,-5,-1.6
29216,2021,4627,Isaiah Hartenstein,NA,C,22,3,NBA,TOT,46,559,17.9,0.583,0.035,0.415,13,23.7,18.2,15.3,1.7,6.5,17.9,19.2,0.7,0.9,1.6,0.134,-2.5,1.1,-1.4,0.1
29217,2021,4627,Isaiah Hartenstein,NA,C,22,3,NBA,DEN,30,272,15.5,0.543,0,0.45,16.7,18.7,17.7,7.5,2,7.2,18,18.7,0.2,0.5,0.7,0.115,-4.2,-0.1,-4.3,-0.2
29218,2021,4627,Isaiah Hartenstein,NA,C,22,3,NBA,CLE,16,287,20.3,0.62,0.066,0.385,9.5,28.4,18.7,22.8,1.4,5.9,17.8,19.6,0.5,0.4,0.9,0.151,-1,2.3,1.3,0.2
29219,2021,4839,Isaiah Joe,NA,SG,21,1,NBA,PHI,41,383,9.5,0.533,0.797,0.18,1.8,8.5,5.2,7.2,1.5,0.9,7.1,17.4,0.2,0.4,0.6,0.078,-2.2,-1.3,-3.5,-0.1
29220,2021,4722,Isaiah Roby,NA,PF,22,2,NBA,OKC,61,1425,11.9,0.555,0.254,0.273,6.4,18.6,12.4,11.4,1.7,2.3,19,17.7,-0.3,1.5,1.3,0.043,-3.6,0.2,-3.5,-0.5
29221,2021,4840,Isaiah Stewart,NA,C,19,1,NBA,DET,68,1455,16.4,0.597,0.154,0.225,12,22.7,17.3,6.3,1.3,5.2,13,15.5,1.9,2.1,4,0.132,-1.6,0.4,-1.2,0.3
29222,2021,4012,Isaiah Thomas,NA,PG,31,10,NBA,NOP,3,48,2.4,0.412,0.444,0.074,2.3,6.8,4.5,15.1,1,0,17.7,29.7,-0.2,0,-0.2,-0.179,-8.1,-5.6,-13.8,-0.1
29223,2021,3946,Ish Smith,NA,PG,32,11,NBA,WAS,44,924,11.6,0.473,0.165,0.111,2.5,14.6,8.6,24.7,1.6,1.2,11.6,15.8,0.2,0.9,1.1,0.056,-2,0.2,-1.9,0
29224,2021,4410,Ivica Zubac,NA,C,23,5,NBA,LAC,72,1609,19.1,0.693,0.01,0.434,13.6,22.4,18.1,7.9,0.7,3.4,14.7,15.1,4.8,2.1,6.9,0.206,0.7,0,0.7,1.1
29225,2021,3674,J.J. Redick,NA,SG,36,15,NBA,TOT,44,723,9.9,0.564,0.667,0.195,0.6,9,4.8,9.7,0.7,0.4,11,19.2,0.4,0.3,0.7,0.045,-1.5,-2.2,-3.7,-0.3
29226,2021,3674,J.J. Redick,NA,SG,36,15,NBA,NOP,31,576,10.9,0.575,0.654,0.22,0.6,9.2,4.9,9.6,0.7,0.3,9.6,19,0.6,0.2,0.8,0.065,-1,-2,-3,-0.1
29227,2021,3674,J.J. Redick,NA,SG,36,15,NBA,DAL,13,147,5.9,0.516,0.717,0.094,0.8,8.2,4.5,10.3,0.7,0.6,16.6,19.9,-0.2,0.1,-0.1,-0.031,-3.5,-3,-6.5,-0.2
29228,2021,4723,Ja Morant,NA,PG,21,2,NBA,MEM,63,2053,16.7,0.537,0.252,0.389,3,10.1,6.5,33.5,1.3,0.6,15.3,27.2,1.6,1.6,3.2,0.074,1.3,-2,-0.8,0.6
29229,2021,4249,Jabari Parker,NA,PF,25,7,NBA,TOT,13,165,14.7,0.593,0.2,0.236,6.7,21.8,14.2,9.9,0.3,2.8,14.1,18.5,0.2,0.1,0.3,0.089,-0.8,0.1,-0.6,0.1
29230,2021,4249,Jabari Parker,NA,PF,25,7,NBA,SAC,3,27,5,0.571,0.143,0,4.1,20.8,12.3,5,0,3.1,30,15.9,-0.1,0,0,-0.073,-7.5,-1.3,-8.8,0
29231,2021,4249,Jabari Parker,NA,PF,25,7,NBA,BOS,10,138,16.6,0.596,0.208,0.271,7.2,22,14.5,10.8,0.4,2.7,11.5,18.9,0.2,0.1,0.3,0.121,0.6,0.4,1,0.1
29232,2021,4841,Jaden McDaniels,NA,PF,20,1,NBA,MIN,63,1511,8.9,0.552,0.54,0.123,3.6,13.4,8.3,6.4,1.1,3.4,10.8,12,0.5,0.9,1.4,0.046,-3.4,-0.3,-3.8,-0.7
29233,2021,4091,Jae Crowder,NA,PF,30,9,NBA,PHO,60,1648,11.8,0.574,0.772,0.152,2.2,16.9,9.7,10,1.4,1.5,9.5,15.7,1.4,1.9,3.3,0.097,0.1,0.7,0.8,1.2
29234,2021,4842,Jae'Sean Tate,NA,SF,25,1,NBA,HOU,70,2043,13.8,0.576,0.312,0.235,6.6,13.2,9.8,13.2,2,1.6,12.4,16.4,2.2,1.6,3.8,0.088,-1.6,0.4,-1.2,0.4
29235,2021,4327,Jahlil Okafor,NA,C,25,6,NBA,DET,27,347,13.1,0.644,0.088,0.235,7.3,13.9,10.6,6.1,0.8,1.3,15.7,16.8,0.3,0.3,0.6,0.082,-2.4,-1.1,-3.5,-0.1
29236,2021,4843,Jahmi'us Ramsey,NA,SG,19,1,NBA,SAC,13,94,10.5,0.498,0.5,0.132,2.3,9.6,5.9,8.8,2,0.9,6.9,19.8,0,0,0,0.012,-3.1,-1.6,-4.7,-0.1
29237,2021,4251,JaKarr Sampson,NA,PF,27,6,NBA,IND,29,316,10.9,0.533,0.133,0.257,9.3,17.1,13.2,1.8,0.3,3.6,10.7,19,0,0.3,0.3,0.044,-5.1,-2.3,-7.4,-0.4
29238,2021,4411,Jake Layman,NA,SF,26,5,NBA,MIN,45,627,11.4,0.577,0.424,0.201,2.2,9.7,5.8,6.4,2.2,2.6,11.5,15.1,0.2,0.5,0.7,0.051,-2.6,-0.1,-2.7,-0.1
29239,2021,4412,Jakob Poeltl,NA,C,25,5,NBA,SAS,69,1845,17.5,0.612,0,0.288,12.4,19.3,15.8,10.1,1.2,5.7,14.6,13.4,3.2,2.5,5.7,0.148,-0.4,1.1,0.7,1.2
29240,2021,4630,Jalen Brunson,NA,PG,24,3,NBA,DAL,68,1697,17.1,0.618,0.319,0.241,1.8,13.1,7.5,21.3,1,0.1,10.3,20.2,3.9,1.1,5.1,0.143,1.4,-0.9,0.5,1.1
29241,2021,4844,Jalen Harris,NA,SG,22,1,NBA,TOR,13,172,15.2,0.632,0.5,0.125,1.9,9.9,5.8,16,2.3,0,15.6,22.6,0.1,0.1,0.3,0.079,0.4,0.1,0.6,0.1
29242,2021,4724,Jalen Lecque,NA,PG,20,2,NBA,IND,4,12,4.7,0.242,0.111,0.333,18.2,27,22.6,20.6,0,0,0,36.6,-0.1,0,-0.1,-0.232,-6.3,-6.8,-13.1,0
29243,2021,4725,Jalen McDaniels,NA,SF,23,2,NBA,CHO,47,904,11.4,0.554,0.37,0.225,5.3,15.1,10.1,8.6,1.5,2.1,12.6,17,0.3,0.9,1.2,0.062,-2.7,-0.5,-3.3,-0.3
29244,2021,4845,Jalen Smith,NA,PF,20,1,NBA,PHO,27,156,8.4,0.499,0.34,0.14,5.2,21.4,13.4,3.4,0.3,2.9,11.7,17.1,-0.1,0.2,0.1,0.022,-4.8,-1.4,-6.2,-0.2
29245,2021,4413,Jamal Murray,NA,PG,23,5,NBA,DEN,48,1704,18.3,0.592,0.399,0.193,2.5,10.4,6.5,20.3,1.9,0.7,11.2,24.8,3.1,1.5,4.6,0.129,2.7,-1,1.7,1.6
29246,2021,4252,James Ennis,NA,SF,30,7,NBA,ORL,41,986,12.5,0.613,0.428,0.358,4.4,13.4,8.7,9.3,1.6,0.6,11.3,13.9,1.3,0.7,2,0.097,-1.9,-0.2,-2.1,0
29247,2021,3880,James Harden,NA,PG-SG,31,12,NBA,TOT,44,1609,24.5,0.618,0.455,0.44,2.5,20.6,11.9,44.4,1.6,1.8,16.8,28.4,5.3,1.7,7,0.208,6.2,0.6,6.8,3.5
29248,2021,3880,James Harden,NA,SG,31,12,NBA,HOU,8,290,22.4,0.613,0.533,0.444,1.8,13.8,7.5,46.9,1.1,1.8,17.4,28.7,0.8,0.2,1,0.159,5.6,-1,4.6,0.5
29249,2021,3880,James Harden,NA,PG,31,12,NBA,BRK,36,1319,25,0.619,0.437,0.439,2.6,22.1,12.9,43.8,1.7,1.8,16.7,28.4,4.5,1.5,6,0.219,6.3,0.9,7.2,3
29250,2021,3881,James Johnson,NA,PF,33,12,NBA,TOT,51,1043,11.4,0.51,0.367,0.232,3.4,15.1,9.3,12.9,2,3.8,13.2,17.1,-0.1,1.3,1.2,0.055,-2.6,1.1,-1.5,0.1
29251,2021,3881,James Johnson,NA,PF,33,12,NBA,DAL,29,504,12.2,0.526,0.414,0.2,3.1,15.6,9.4,13.7,2.3,4.2,14.6,16.2,0,0.7,0.8,0.073,-2.1,2.2,0.1,0.3
29252,2021,3881,James Johnson,NA,PF,33,12,NBA,NOP,22,539,10.6,0.498,0.33,0.258,3.6,14.7,9.2,12.2,1.6,3.3,12.1,18,-0.1,0.5,0.4,0.039,-3.2,0.1,-3.1,-0.1
29253,2021,4172,James Nunnally,NA,SF,30,3,NBA,NOP,9,48,8.3,0.54,0.923,0.154,4.5,15.8,10.2,8.1,0,0,12.6,13.9,0,0,0,0.031,-1.5,-1.5,-3,0
29254,2021,4846,James Wiseman,NA,C,19,1,NBA,GSW,39,836,13.1,0.552,0.103,0.234,7.1,21.5,14.4,4.9,0.6,3.8,12.9,23.8,-0.4,1.2,0.7,0.042,-4,-1.4,-5.4,-0.7
29255,2021,4255,JaMychal Green,NA,PF,30,7,NBA,DEN,58,1120,13.6,0.59,0.529,0.152,8.6,19.4,14,6.4,1.1,1.9,11.7,17.6,1.4,1.2,2.6,0.11,-0.4,-1.6,-2,0
29256,2021,3758,Jared Dudley,NA,PF,35,14,NBA,LAL,12,81,4.4,0.333,0.667,0,5.6,23.5,14.6,7.6,0.6,1.1,18.2,5.9,0,0.1,0.1,0.053,-4.5,-0.2,-4.7,-0.1
29257,2021,4726,Jared Harper,NA,PG,23,2,NBA,NYK,8,16,-10.8,0.26,0.25,1,0,13.4,6.8,7.7,0,0,34.2,24.4,-0.1,0,-0.1,-0.365,-16.5,-6.2,-22.8,-0.1
29258,2021,4632,Jaren Jackson Jr.,NA,C,21,3,NBA,MEM,11,258,18,0.551,0.48,0.336,6.9,18.7,12.7,6.8,2.2,6.3,9.5,25.9,0.2,0.5,0.7,0.123,-0.7,0.6,-0.1,0.1
29259,2021,4634,Jarred Vanderbilt,NA,PF,21,3,NBA,MIN,64,1139,16.2,0.612,0.021,0.432,10.8,24.7,17.5,9.3,2.7,3.5,15.9,12.3,1.6,1.5,3.1,0.132,-1.6,1,-0.6,0.4
29260,2021,4727,Jarrell Brantley,NA,PF,24,2,NBA,UTA,28,138,16.6,0.605,0.538,0.038,7.2,13.3,10.4,16.1,2.5,1.2,13.1,19,0.3,0.2,0.5,0.172,0.5,1.6,2.1,0.1
