seas_id,season,player_id,player,birth_year,pos,age,experience,lg,tm,g,gs,mp,fg_per_36_min,fga_per_36_min,fg_percent,x3p_per_36_min,x3pa_per_36_min,x3p_percent,x2p_per_36_min,x2pa_per_36_min,x2p_percent,ft_per_36_min,fta_per_36_min,ft_percent,orb_per_36_min,drb_per_36_min,trb_per_36_min,ast_per_36_min,stl_per_36_min,blk_per_36_min,tov_per_36_min,pf_per_36_min,pts_per_36_min
29670,2022,4904,Alperen Şengün,NA,C,19,1,NBA,HOU,72,13,1489,6,12.7,0.474,0.7,2.8,0.248,5.3,9.9,0.539,4,5.6,0.711,3.3,6.2,9.5,4.5,1.4,1.6,3.5,5.2,16.7
29671,2022,4690,Amir Coffey,NA,SG,24,3,NBA,LAC,69,30,1567,4.8,10.7,0.453,2.2,5.8,0.378,2.6,4.9,0.542,2.3,2.7,0.863,0.6,3.9,4.5,2.8,0.9,0.3,1,2,14.2
29672,2022,4064,Andre Drummond,NA,C,28,10,NBA,TOT,73,36,1437,6.2,10.8,0.57,0,0.1,0,6.2,10.8,0.574,2.2,4.1,0.524,5.7,11.3,17,3.3,2,1.7,2.9,4.8,14.5
29673,2022,4064,Andre Drummond,NA,C,28,10,NBA,PHI,49,12,902,5.1,9.5,0.538,0,0.1,0,5.1,9.4,0.542,1.7,3.3,0.512,5.4,11.9,17.3,3.9,2.2,1.8,3.2,4.8,11.9
29674,2022,4064,Andre Drummond,NA,C,28,10,NBA,BRK,24,24,535,8,13.1,0.61,0,0.1,0,8,13.1,0.613,3,5.5,0.537,6.3,10.4,16.6,2.3,1.5,1.5,2.4,4.8,19
29675,2022,3500,Andre Iguodala,NA,SF,38,18,NBA,GSW,31,0,603,2.7,7.2,0.38,1,4.4,0.23,1.7,2.8,0.617,0.9,1.2,0.75,1.3,4.7,6,6.8,1.6,1.3,1.7,2,7.4
29676,2022,4223,Andrew Wiggins,NA,SF,26,8,NBA,GSW,73,73,2329,7.3,15.8,0.466,2.4,6.2,0.393,4.9,9.6,0.513,2.3,3.6,0.634,1.3,3.7,5,2.5,1.2,0.8,1.7,2.4,19.4
29677,2022,4586,Anfernee Simons,NA,SG,22,4,NBA,POR,57,30,1681,7.6,17.1,0.443,3.8,9.5,0.405,3.7,7.6,0.49,2.2,2.5,0.888,0.6,2.7,3.2,4.7,0.6,0.1,2.5,2.4,21.2
29678,2022,4066,Anthony Davis,NA,C,28,10,NBA,LAL,40,40,1404,9.5,17.8,0.532,0.3,1.8,0.186,9.2,16,0.571,4.5,6.3,0.713,2.7,7.4,10.1,3.1,1.3,2.3,2.1,2.5,23.8
29679,2022,4808,Anthony Edwards,NA,SG,20,2,NBA,MIN,72,72,2466,8,18.2,0.441,3.1,8.8,0.357,4.9,9.4,0.519,3.2,4.1,0.786,0.9,4.1,5,4,1.5,0.7,2.8,2.4,22.4
29680,2022,4809,Anthony Gill,NA,PF,29,2,NBA,WAS,44,0,463,4.8,8.5,0.569,1.1,2,0.538,3.7,6.5,0.578,3.3,4,0.808,2.6,4,6.6,2.1,0.4,0.9,1.4,4.5,14
29681,2022,4810,Anthony Lamb,NA,SF,24,2,NBA,SAS,2,0,8,0,9,0,0,9,0,0,0,NA,0,0,NA,0,4.5,4.5,9,0,0,0,0,0
29682,2022,4811,Armoni Brooks,NA,SG-PG,23,2,NBA,TOT,54,11,844,4.2,12.3,0.339,3.2,10.6,0.297,1,1.7,0.6,0.8,0.9,0.857,0.9,3.5,4.4,2.6,1.2,0.5,1.2,3.2,12.3
29683,2022,4811,Armoni Brooks,NA,SG,23,2,NBA,HOU,41,8,690,4.5,13.1,0.347,3.3,11.1,0.3,1.2,2,0.605,0.8,1,0.842,0.6,3.6,4.2,2.6,1.1,0.4,1.2,3.1,13.3
29684,2022,4811,Armoni Brooks,NA,PG,23,2,NBA,TOR,13,3,154,2.6,8.9,0.289,2.3,8.4,0.278,0.2,0.5,0.5,0.5,0.5,1,1.9,3.3,5.1,3,1.6,0.7,0.9,3.3,7.9
29685,2022,4905,Arnoldas Kulboka,NA,SF,24,1,NBA,CHO,2,0,5,0,7.2,0,0,7.2,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,7.2,0
29686,2022,4906,Austin Reaves,NA,SG,23,1,NBA,LAL,61,19,1418,3.7,8.1,0.459,1.3,4.2,0.317,2.4,3.8,0.616,2.5,3,0.839,1.1,3.8,4.9,2.8,0.7,0.5,1,2.2,11.3
29687,2022,4069,Austin Rivers,NA,SG,29,10,NBA,DEN,67,18,1480,3.6,8.5,0.417,1.9,5.6,0.342,1.6,2.9,0.563,0.8,1.1,0.727,0.5,2.3,2.8,2.2,1.2,0.1,1.3,2.9,9.8
29688,2022,3918,Avery Bradley,NA,SG,31,12,NBA,LAL,62,45,1406,3.8,9,0.423,2.1,5.4,0.39,1.7,3.6,0.471,0.4,0.5,0.889,0.8,2.7,3.5,1.2,1.4,0.2,1,3,10.1
29689,2022,4907,Ayo Dosunmu,NA,SG,22,1,NBA,CHI,77,40,2110,4.7,9.1,0.52,1.2,3.2,0.376,3.5,6,0.596,0.9,1.3,0.679,0.5,3.2,3.7,4.4,1,0.5,1.8,3.1,11.6
29690,2022,4588,B.J. Johnson,NA,SF,26,3,NBA,ORL,4,0,65,6.1,13.8,0.44,2.2,5.5,0.4,3.9,8.3,0.467,0,0,NA,3.3,5,8.3,0,0,0.6,0,2.2,14.4
29691,2022,4472,Bam Adebayo,NA,C,24,5,NBA,MIA,56,56,1825,8,14.4,0.557,0,0.1,0,8,14.3,0.562,5,6.7,0.753,2.7,8.4,11.1,3.7,1.6,0.9,2.9,3.4,21.1
29692,2022,4148,Ben McLemore,NA,SG,28,9,NBA,POR,64,6,1285,6.1,15.1,0.401,4.2,11.7,0.362,1.8,3.4,0.533,2,2.5,0.818,0.3,2.5,2.9,1.7,1.1,0.3,1.5,2.9,18.4
29693,2022,3984,Bismack Biyombo,NA,C,29,11,NBA,PHO,36,3,506,6.1,10.3,0.593,0,0,NA,6.1,10.3,0.593,2.7,5.1,0.535,4.5,7.4,11.9,1.6,0.9,1.8,1.8,5,14.9
29694,2022,3920,Blake Griffin,NA,PF,32,12,NBA,BRK,56,24,958,5,11.8,0.425,1.4,5.4,0.262,3.6,6.3,0.565,2.1,2.9,0.724,2.3,6.3,8.6,3.9,1,0.5,1.2,3.6,13.5
29695,2022,4306,Boban Marjanović,NA,C,33,7,NBA,DAL,23,0,128,11.8,19.7,0.6,0.3,1.1,0.25,11.5,18.6,0.621,3.7,6.2,0.591,2.3,8.7,11,0.8,0,0.8,4.2,6.8,27.6
29696,2022,4307,Bobby Portis,NA,C,26,7,NBA,MIL,72,59,2028,7.4,15.5,0.479,2.4,6,0.393,5,9.5,0.533,1.5,2,0.752,3.2,8.5,11.7,1.5,0.9,0.9,1.6,3.1,18.7
29697,2022,4475,Bogdan Bogdanović,NA,SG,29,5,NBA,ATL,63,27,1848,6.7,15.5,0.431,3.3,8.9,0.368,3.4,6.5,0.516,1.9,2.2,0.843,0.6,4.3,4.9,3.8,1.3,0.3,1.4,2.6,18.5
29698,2022,4224,Bojan Bogdanović,NA,PF,32,8,NBA,UTA,69,69,2131,7.1,15.7,0.455,3.1,7.9,0.387,4.1,7.8,0.524,3.8,4.4,0.858,1,4,5,2,0.6,0,2,2,21.1
29699,2022,4692,Bol Bol,NA,PF,22,3,NBA,DEN,14,0,81,6.7,12,0.556,0.4,1.8,0.25,6.2,10.2,0.609,0.9,2.2,0.4,1.8,7.1,8.9,2.2,0.4,0.9,1.8,1.8,14.7
29700,2022,4908,Bones Hyland,NA,PG,21,1,NBA,DEN,69,4,1310,6.3,15.7,0.403,3.6,9.8,0.366,2.7,5.9,0.465,2.9,3.4,0.856,0.4,4.8,5.2,5.2,1.1,0.5,2.4,4.2,19.2
29701,2022,4591,Brad Wanamaker,NA,PG,32,4,NBA,TOT,23,2,320,3.2,8.7,0.364,0.5,1.9,0.235,2.7,6.8,0.4,2.6,2.8,0.92,0.7,3.7,4.4,6.2,0.8,0.7,2.6,5.1,9.3
29702,2022,4591,Brad Wanamaker,NA,PG,32,4,NBA,IND,22,1,293,3.2,8.8,0.361,0.5,2.1,0.235,2.7,6.8,0.4,2.5,2.7,0.909,0.7,3.6,4.3,5.9,0.6,0.7,2.8,5.2,9.3
29703,2022,4591,Brad Wanamaker,NA,PG,32,4,NBA,WAS,1,1,27,2.7,6.7,0.4,0,0,NA,2.7,6.7,0.4,4,4,1,0,5.3,5.3,9.3,2.7,0,0,4,9.3
29704,2022,4072,Bradley Beal,NA,SG,28,10,NBA,WAS,40,40,1439,8.7,19.3,0.451,1.6,5.3,0.3,7.1,14,0.508,4.2,5.1,0.833,1,3.8,4.7,6.6,0.9,0.4,3.4,2.4,23.2
29705,2022,4909,Brandon Boston Jr.,NA,SG,20,1,NBA,LAC,51,0,760,5.9,15.4,0.385,1.6,5.3,0.306,4.3,10.1,0.425,2.8,3.4,0.819,0.8,4.5,5.3,2.4,1.2,0.6,1.5,2,16.2
29706,2022,4693,Brandon Clarke,NA,PF,25,3,NBA,MEM,64,1,1246,8.3,12.9,0.644,0.1,0.6,0.227,8.2,12.3,0.666,2.5,3.8,0.654,3.9,6,9.9,2.5,1.1,2,1,3.5,19.2
29707,2022,4592,Brandon Goodwin,NA,PG,26,4,NBA,CLE,36,5,502,4.6,11,0.416,1.4,3.9,0.345,3.2,7.1,0.455,1.7,2.7,0.632,1,3.8,4.8,6.5,1.8,0.1,2.6,2.8,12.3
29708,2022,4379,Brandon Ingram,NA,SF,24,6,NBA,NOP,55,55,1869,8.7,18.9,0.461,1.4,4.4,0.327,7.3,14.6,0.501,5.1,6.2,0.826,0.7,5.5,6.2,5.9,0.7,0.5,2.9,2.3,24
29709,2022,3985,Brandon Knight,NA,PG,30,9,NBA,DAL,5,0,65,5.5,13.8,0.4,2.2,9.4,0.235,3.3,4.4,0.75,4.4,4.4,1,0,4.4,4.4,4.4,0.6,0,2.2,2.8,17.7
29710,2022,4910,Brandon Williams,1999,PG,22,1,NBA,POR,24,16,640,5.9,15.9,0.372,1.7,6,0.292,4.2,9.9,0.42,3.8,5.5,0.701,1.1,3.1,4.2,5.3,1.4,0.6,3.3,2.9,17.4
29711,2022,4911,Braxton Key,NA,SF,24,1,NBA,TOT,11,0,197,6,13.2,0.458,1.1,3.8,0.286,4.9,9.3,0.529,1.3,2.4,0.538,2.4,6.8,9.1,2,1.8,2,2,4.8,14.4
29712,2022,4911,Braxton Key,NA,SF,24,1,NBA,PHI,2,0,6,6,12,0.5,0,6,0,6,6,1,0,0,NA,6,6,12,6,6,0,12,6,12
29713,2022,4911,Braxton Key,NA,SF,24,1,NBA,DET,9,0,191,6,13.2,0.457,1.1,3.8,0.3,4.9,9.4,0.52,1.3,2.5,0.538,2.3,6.8,9,1.9,1.7,2.1,1.7,4.7,14.5
29714,2022,4813,Brodric Thomas,NA,SG,25,2,NBA,BOS,12,0,60,4.8,10.8,0.444,1.2,5.4,0.222,3.6,5.4,0.667,1.8,3,0.6,1.2,4.8,6,6.6,0.6,0.6,3.6,4.2,12.6
29715,2022,3801,Brook Lopez,NA,C,33,14,NBA,MIL,13,11,298,7.4,15.8,0.466,2.3,6.4,0.358,5.1,9.4,0.538,2.4,2.8,0.87,2.3,4.1,6.4,0.7,1,1.8,1.4,4.1,19.4
29716,2022,4594,Bruce Brown,NA,SF,25,4,NBA,BRK,72,45,1774,5.2,10.3,0.506,0.8,1.9,0.404,4.4,8.4,0.529,2,2.6,0.758,2,5,7,3,1.6,1.1,1.1,3.6,13.1
29717,2022,4695,Bruno Fernando,NA,C,23,3,NBA,TOT,30,0,152,8.5,13,0.655,0.2,0.5,0.5,8.3,12.6,0.66,3.6,5.7,0.625,4.3,8.8,13,1.7,0.2,2.6,3.3,5.7,20.8
29718,2022,4695,Bruno Fernando,NA,C,23,3,NBA,BOS,20,0,58,4.3,8.7,0.5,0.6,0.6,1,3.7,8.1,0.462,2.5,3.1,0.8,4.3,5,9.3,2.5,0,1.9,3.1,3.7,11.8
29719,2022,4695,Bruno Fernando,NA,C,23,3,NBA,HOU,10,0,94,11.1,15.7,0.707,0,0.4,0,11.1,15.3,0.725,4.2,7.3,0.579,4.2,11.1,15.3,1.1,0.4,3.1,3.4,6.9,26.4
29720,2022,4381,Bryn Forbes,NA,SG,28,6,NBA,TOT,75,2,1286,6.5,15.1,0.429,3.4,8.3,0.414,3.1,6.8,0.447,2.2,2.4,0.908,0.3,2.3,2.6,2.1,0.7,0.1,1.6,2.7,18.6
29721,2022,4381,Bryn Forbes,NA,SG,28,6,NBA,SAS,40,1,676,6.8,15.8,0.432,3.4,8,0.417,3.5,7.7,0.448,2.3,2.6,0.898,0.2,3.1,3.4,2.2,0.9,0.2,1.8,2.2,19.3
29722,2022,4381,Bryn Forbes,NA,SG,28,6,NBA,DEN,35,1,610,6.1,14.3,0.424,3.5,8.5,0.41,2.6,5.8,0.444,2.1,2.2,0.921,0.4,1.4,1.8,2,0.5,0.1,1.4,3.1,17.7
29723,2022,4382,Buddy Hield,NA,SG,29,6,NBA,TOT,81,32,2499,6.4,15.8,0.406,3.8,10.3,0.366,2.7,5.5,0.482,1.6,1.8,0.874,1,4.1,5.1,3.3,1,0.4,2.2,2.7,18.2
29724,2022,4382,Buddy Hield,NA,SG,29,6,NBA,SAC,55,6,1574,6.1,15.9,0.382,4.2,11.3,0.368,1.9,4.5,0.419,1.8,2.1,0.87,1,4.1,5.1,2.4,1.1,0.3,2.1,2.6,18.1
29725,2022,4382,Buddy Hield,NA,SG,29,6,NBA,IND,26,26,925,7,15.8,0.447,3.1,8.6,0.362,3.9,7.2,0.549,1.2,1.4,0.886,0.9,4.2,5.1,4.8,0.9,0.4,2.5,2.8,18.4
29726,2022,3582,C.J. Miles,NA,SG,34,16,NBA,BOS,1,0,2,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,18,0
29727,2022,4912,Cade Cunningham,NA,PG,20,1,NBA,DET,64,64,2088,7.4,17.8,0.416,2,6.3,0.314,5.4,11.5,0.472,2.4,2.9,0.845,1,5.1,6.1,6.1,1.3,0.7,4,3.4,19.2
29728,2022,4696,Caleb Martin,NA,SF,26,3,NBA,MIA,60,12,1372,5.5,10.8,0.507,1.7,4.1,0.413,3.8,6.7,0.565,1.9,2.4,0.763,1.8,4.2,6,1.7,1.5,0.8,1.4,2.7,14.5
29729,2022,4697,Cam Reddish,NA,SF,22,3,NBA,TOT,49,7,1012,5.9,14.5,0.404,2.3,6.5,0.359,3.5,8,0.442,3.6,4,0.902,0.9,2.8,3.7,1.7,1.7,0.5,2,2.1,17.7
29730,2022,4697,Cam Reddish,NA,SF,22,3,NBA,ATL,34,7,797,6.2,15.5,0.402,2.6,6.9,0.379,3.6,8.6,0.421,3.3,3.6,0.9,0.9,2.9,3.8,1.7,1.6,0.5,2,2,18.3
29731,2022,4697,Cam Reddish,NA,SF,22,3,NBA,NYK,15,0,215,4.5,10.9,0.415,1.3,5.2,0.258,3.2,5.7,0.559,4.9,5.4,0.906,0.8,2.7,3.5,1.7,2,0.7,2.2,2.5,15.2
29732,2022,4913,Cam Thomas,NA,SG,20,1,NBA,BRK,67,2,1176,6.7,15.4,0.433,1.4,5.3,0.27,5.2,10.1,0.52,2.7,3.2,0.829,0.5,4.4,4.9,2.4,1,0.2,1.7,2,17.4
29733,2022,4698,Cameron Johnson,NA,PF,25,3,NBA,PHO,66,16,1730,5.8,12.6,0.46,3.5,8.1,0.425,2.4,4.5,0.523,2,2.4,0.86,0.9,4.8,5.7,2.1,1.2,0.3,1,2.4,17.1
29734,2022,4914,Cameron McGriff,NA,SF,24,1,NBA,POR,3,0,46,3.9,11,0.357,1.6,4.7,0.333,2.3,6.3,0.375,1.6,1.6,1,4.7,7,11.7,2.3,0,0.8,0,5.5,11
29735,2022,4814,Cameron Oliver,NA,SF,25,2,NBA,ATL,2,0,43,8.4,12.6,0.667,0.8,2.5,0.333,7.5,10,0.75,1.7,2.5,0.667,1.7,3.3,5,2.5,0.8,0.8,0,4.2,19.3
29736,2022,4311,Cameron Payne,NA,PG,27,7,NBA,PHO,58,12,1278,6.8,16.5,0.409,2,5.9,0.336,4.8,10.6,0.449,2.1,2.5,0.843,0.7,4.3,4.9,7.9,1.1,0.5,2.9,3.4,17.6
29737,2022,4383,Caris LeVert,NA,SG,27,6,NBA,TOT,58,49,1781,7.7,17.3,0.444,1.7,5.2,0.32,6,12.1,0.497,3,3.9,0.756,0.9,3.5,4.3,5,1,0.5,2.2,2.6,19.9
29738,2022,4383,Caris LeVert,NA,SG,27,6,NBA,IND,39,39,1214,8.2,18.4,0.447,1.8,5.6,0.323,6.4,12.8,0.501,3.3,4.3,0.76,0.9,3.6,4.4,5.1,1,0.5,2.2,2.7,21.6
29739,2022,4383,Caris LeVert,NA,SG,27,6,NBA,CLE,19,10,567,6.4,14.7,0.435,1.3,4.3,0.313,5.1,10.5,0.485,2.2,3,0.745,0.8,3.2,4.1,4.8,1,0.3,2.1,2.5,16.4
29740,2022,4915,Carlik Jones,NA,PG,24,1,NBA,TOT,5,0,23,1.6,14.1,0.111,0,1.6,0,1.6,12.5,0.125,3.1,3.1,1,1.6,3.1,4.7,7.8,1.6,0,4.7,0,6.3
29741,2022,4915,Carlik Jones,NA,PG,24,1,NBA,DAL,3,0,19,0,13.3,0,0,1.9,0,0,11.4,0,3.8,3.8,1,1.9,3.8,5.7,9.5,1.9,0,5.7,0,3.8
29742,2022,4915,Carlik Jones,NA,PG,24,1,NBA,DEN,2,0,4,9,18,0.5,0,0,NA,9,18,0.5,0,0,NA,0,0,0,0,0,0,0,0,18
29743,2022,3435,Carmelo Anthony,NA,PF,37,19,NBA,LAL,69,3,1793,6.4,14.5,0.441,3,8,0.375,3.4,6.5,0.521,2.7,3.2,0.83,1.2,4.5,5.8,1.4,0.9,1,1.2,3.3,18.5
29744,2022,4699,Carsen Edwards,NA,SG,23,3,NBA,DET,4,0,79,4.1,13.7,0.3,1.8,7.3,0.25,2.3,6.4,0.357,0.5,0.5,1,0.9,1.8,2.7,6.4,0.9,0,2.3,1.8,10.5
29745,2022,4815,Cassius Stanley,NA,SG,22,2,NBA,DET,9,1,155,4.4,10.7,0.413,0.9,3.9,0.235,3.5,6.7,0.517,2.3,2.3,1,1.2,3.3,4.4,0.9,1.2,0.5,1.4,3.9,12.1
29746,2022,4816,Cassius Winston,NA,PG,23,2,NBA,WAS,7,0,39,3.7,10.2,0.364,1.8,5.5,0.333,1.8,4.6,0.4,3.7,3.7,1,0,0.9,0.9,6.5,0,0,2.8,8.3,12.9
29747,2022,4916,Cat Barber,NA,PG,27,1,NBA,ATL,3,0,13,0,11.1,0,0,0,NA,0,11.1,0,0,11.1,0,2.8,5.5,8.3,8.3,0,0,2.8,2.8,0
29748,2022,4479,Cedi Osman,NA,SF,26,5,NBA,CLE,66,3,1462,6.1,14.1,0.432,3.2,8.8,0.357,2.9,5.2,0.559,2.1,3.2,0.664,0.6,3,3.6,3.3,1.3,0.2,1.6,3.1,17.5
29749,2022,4596,Chandler Hutchison,NA,SF,25,4,NBA,PHO,6,0,22,1.6,3.3,0.5,0,0,NA,1.6,3.3,0.5,3.3,3.3,1,0,8.2,8.2,3.3,0,0,6.5,1.6,6.5
29750,2022,4917,Charles Bassey,NA,PF,21,1,NBA,PHI,23,0,168,6.4,10.1,0.638,0,0.9,0,6.4,9.2,0.698,1.9,2.6,0.75,4.7,8.6,13.3,1.5,1.1,3.6,1.7,6.9,14.8
29751,2022,4700,Charlie Brown,NA,SG,24,3,NBA,TOT,22,2,177,2,7.9,0.256,0.2,2.4,0.083,1.8,5.5,0.333,1.8,2,0.9,2.8,3.7,6.5,1.2,2,0.8,1,3.7,6.1
29752,2022,4700,Charlie Brown,NA,SG,24,3,NBA,DAL,3,0,15,2.4,12,0.2,0,7.2,0,2.4,4.8,0.5,0,0,NA,0,2.4,2.4,2.4,4.8,2.4,0,4.8,4.8
29753,2022,4700,Charlie Brown,NA,SG,24,3,NBA,PHI,19,2,162,2,7.6,0.265,0.2,2,0.111,1.8,5.6,0.32,2,2.2,0.9,3.1,3.8,6.9,1.1,1.8,0.7,1.1,3.6,6.2
29754,2022,4918,Chaundee Brown Jr.,NA,SG-SF,23,1,NBA,TOT,5,2,104,3.5,11.1,0.313,2.1,6.2,0.333,1.4,4.8,0.286,1.7,2.1,0.833,0.3,5.2,5.5,1.4,0.7,0,0.3,2.4,10.7
29755,2022,4918,Chaundee Brown Jr.,NA,SF,23,1,NBA,LAL,2,0,21,1.7,12,0.143,0,5.1,0,1.7,6.9,0.25,0,0,NA,0,3.4,3.4,0,0,0,1.7,0,3.4
29756,2022,4918,Chaundee Brown Jr.,NA,SG,23,1,NBA,ATL,3,2,83,3.9,10.8,0.36,2.6,6.5,0.4,1.3,4.3,0.3,2.2,2.6,0.833,0.4,5.6,6.1,1.7,0.9,0,0,3,12.6
29757,2022,4385,Cheick Diallo,NA,C,25,5,NBA,DET,3,0,31,3.5,9.3,0.375,0,0,NA,3.5,9.3,0.375,5.8,7,0.833,4.6,9.3,13.9,0,1.2,0,1.2,7,12.8
29758,2022,4597,Chimezie Metu,NA,C,24,4,NBA,SAC,60,20,1279,5.7,12.6,0.452,1.6,5.2,0.306,4.1,7.4,0.555,2,2.6,0.78,1,8.5,9.4,1.7,1.4,0.9,1.7,2.6,15
29759,2022,4481,Chris Boucher,NA,PF,29,5,NBA,TOR,80,9,1690,5.7,12.3,0.464,1.4,4.9,0.297,4.3,7.4,0.575,3.2,4.1,0.777,3.8,6.7,10.5,0.5,1,1.6,0.9,3.7,16.1
29760,2022,4598,Chris Chiozza,NA,PG,26,4,NBA,GSW,34,1,372,2.3,7.8,0.296,1.6,5.1,0.321,0.7,2.7,0.25,0.2,0.3,0.667,0.9,2.6,3.5,6.3,1.3,0,3.1,3.1,6.5
29761,2022,4919,Chris Duarte,NA,SG,24,1,NBA,IND,55,39,1541,6.3,14.5,0.432,2.2,6,0.369,4.1,8.6,0.475,2.1,2.6,0.804,1,4.3,5.3,2.7,1.3,0.2,2.1,2.2,16.8
29762,2022,3585,Chris Paul,NA,PG,36,17,NBA,PHO,65,65,2139,6.1,12.4,0.493,1.1,3.3,0.317,5,9,0.559,2.8,3.4,0.837,0.4,4.4,4.8,11.8,2,0.3,2.6,2.3,16.1
29763,2022,4702,Chris Silva,NA,PF,25,3,NBA,TOT,10,0,91,3.2,5.9,0.533,0,0,NA,3.2,5.9,0.533,4,4.7,0.833,5.1,9.1,14.2,2.8,0,0.4,3.2,7.9,10.3
29764,2022,4702,Chris Silva,NA,PF,25,3,NBA,MIN,1,0,3,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,12,12,0,0,0,0,0,0
29765,2022,4702,Chris Silva,NA,PF,25,3,NBA,MIA,9,0,88,3.3,6.1,0.533,0,0,NA,3.3,6.1,0.533,4.1,4.9,0.833,5.3,9,14.3,2.9,0,0.4,3.3,8.2,10.6
29766,2022,4313,Christian Wood,NA,C,26,6,NBA,HOU,68,67,2094,7.6,15.1,0.501,2.3,5.8,0.39,5.3,9.3,0.57,3.6,5.7,0.623,1.9,9.9,11.8,2.7,0.9,1.1,2.2,2.9,20.9
29767,2022,4817,Chuma Okeke,NA,PF,23,2,NBA,ORL,70,20,1749,4.4,11.8,0.376,2.4,7.6,0.318,2,4.2,0.48,1.1,1.3,0.846,1,6.2,7.1,2.4,2,0.9,1.2,2,12.5
29768,2022,4818,CJ Elleby,NA,SF,21,2,NBA,POR,58,28,1174,3.7,9.4,0.393,1.1,3.9,0.294,2.6,5.6,0.462,1.8,2.6,0.714,2,4.9,7,2.7,1.1,0.6,1.7,3.6,10.4
29769,2022,4154,CJ McCollum,NA,SG,30,9,NBA,TOT,62,62,2145,9,19.5,0.46,3.1,7.9,0.388,5.9,11.7,0.509,1.9,2.9,0.682,0.9,3.6,4.5,5.3,1.2,0.4,2.1,2,23
29770,2022,4154,CJ McCollum,NA,SG,30,9,NBA,POR,36,36,1267,8.2,18.9,0.436,3.2,8.2,0.384,5.1,10.7,0.476,1.4,1.9,0.706,1,3.4,4.3,4.6,1,0.6,2,2.2,21
29771,2022,4154,CJ McCollum,NA,SG,30,9,NBA,NOP,26,26,878,10.1,20.5,0.493,2.9,7.4,0.394,7.2,13.1,0.549,2.8,4.2,0.667,0.8,4,4.8,6.2,1.4,0,2.3,1.8,25.9
29772,2022,4230,Clint Capela,NA,C,27,8,NBA,ATL,74,73,2042,6.5,10.6,0.613,0,0,0,6.5,10.6,0.614,1.4,3,0.473,4.9,10.5,15.5,1.6,1,1.6,0.8,2.9,14.5
29773,2022,4703,Coby White,NA,PG,21,3,NBA,CHI,61,17,1675,6,13.8,0.433,2.9,7.6,0.385,3.1,6.3,0.491,1.7,2,0.857,0.4,3.5,3.9,3.8,0.6,0.2,1.5,2.9,16.6
29774,2022,4704,Cody Martin,NA,SF,26,3,NBA,CHO,71,11,1866,3.9,8.2,0.482,1.2,3.1,0.384,2.8,5.1,0.542,1.4,2.1,0.701,1.6,3.9,5.5,3.5,1.7,0.6,1.2,2.2,10.5
29775,2022,4155,Cody Zeller,NA,C,29,9,NBA,POR,27,0,355,5.2,9.1,0.567,0,0.4,0,5.2,8.7,0.593,3.9,5,0.776,5.1,7.6,12.7,2.2,0.8,0.6,1.9,5.7,14.2
29776,2022,4819,Cole Anthony,NA,PG,21,2,NBA,ORL,65,65,2059,6.2,15.9,0.391,2.3,6.8,0.338,3.9,9.1,0.432,3.8,4.4,0.854,0.6,5.5,6.1,6.5,0.8,0.3,3,3,18.6
29777,2022,4599,Collin Sexton,NA,SG,23,4,NBA,CLE,11,11,316,7.7,17.2,0.45,1.3,5.1,0.244,6.5,12.1,0.538,3.3,4.4,0.744,1.5,2.6,4.1,2.6,1.1,0,3.5,2.8,20.1
29778,2022,4920,Corey Kispert,NA,SF,22,1,NBA,WAS,77,36,1801,4.7,10.3,0.455,2.2,6.4,0.35,2.4,3.9,0.629,1.1,1.2,0.871,1.1,3.1,4.2,1.7,0.7,0.4,1,1.9,12.7
29779,2022,3992,Cory Joseph,NA,PG,30,11,NBA,DET,65,39,1600,4,9,0.445,1.5,3.5,0.414,2.5,5.5,0.465,2.3,2.5,0.885,0.7,3.3,3.9,5.3,0.9,0.4,1.9,3.3,11.7
29780,2022,4921,Craig Sword,NA,SG,28,1,NBA,WAS,3,0,19,5.7,7.6,0.75,0,1.9,0,5.7,5.7,1,0,0,NA,0,0,0,1.9,7.6,0,1.9,13.3,11.4
29781,2022,3805,D.J. Augustin,NA,PG,34,14,NBA,TOT,55,2,883,3.8,9.1,0.423,2.8,6.7,0.415,1.1,2.4,0.448,1.5,1.8,0.884,0.4,2.3,2.8,4.4,0.7,0,2.3,1.6,12
29782,2022,3805,D.J. Augustin,NA,PG,34,14,NBA,HOU,34,2,510,3.9,9.6,0.404,2.8,6.8,0.406,1.1,2.8,0.4,2.3,2.7,0.868,0.5,2.4,2.9,5.2,0.7,0,3.2,1.2,12.8
29783,2022,3805,D.J. Augustin,NA,PG,34,14,NBA,LAL,21,0,373,3.8,8.3,0.453,2.8,6.6,0.426,1,1.7,0.556,0.5,0.5,1,0.4,2.2,2.6,3.2,0.7,0.1,1.1,2.1,10.8
29784,2022,4482,D.J. Wilson,NA,PF,25,5,NBA,TOR,4,1,54,7.3,10,0.733,0,1.3,0,7.3,8.7,0.846,5.3,6.7,0.8,0.7,10,10.7,3.3,3.3,0.7,1.3,4,20
29785,2022,4317,D'Angelo Russell,NA,PG,25,7,NBA,MIN,65,65,2077,7,16.9,0.411,3.1,9,0.34,3.9,7.9,0.492,3.4,4.2,0.825,0.4,3.3,3.7,8,1.1,0.4,2.9,2.3,20.4
